Hour,STREET1,STREET2,ROAD_CLASS,District,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_,PASSENGER,SPEEDING,AG_DRIV,ALCOHOL
16,EGLINTON AVE E,KENNEDY RD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Other,0,Turning Movement,Driver,30 to 34,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,No,No,Yes,No,No,No,No,No,Yes,No
16,LAWRENCE AVE E,CROCKFORD BLVD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Approaching,Driver,35 to 39,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No
16,LAWRENCE AVE E,CROCKFORD BLVD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Approaching,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,No,No,No,No
16,LAWRENCE AVE E,CROCKFORD BLVD,Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Approaching,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Lost control,Other,No,No,Yes,No,No,No,No,No,No,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Passenger,10 to 14, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Driver,35 to 39,East,"Automobile, Station Wagon",Slowing or Stopping,Following too Close,Normal,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Passenger,0 to 4, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Passenger,35 to 39, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Driver,35 to 39,East,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Passenger,0 to 4, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Passenger,25 to 29, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,Yes,No
16,F G GARDINER XY  E,LAKE SHORE BLVD W,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Rear End,Driver,25 to 29,East,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,Yes,No
16,AVENUE Rd,GLENGROVE Ave W,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,50 to 54,North,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
16,AVENUE Rd,GLENGROVE Ave W,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
16,AVENUE Rd,GLENGROVE Ave W,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,45 to 49,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
16,AVENUE Rd,GLENGROVE Ave W,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,60 to 64,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
16,AVENUE Rd,GLENGROVE Ave W,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,65 to 69,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
16,FINCH AVE E,LINUS RD,Major Arterial,North York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,50 to 54,East,Pick Up Truck,Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
16,FINCH AVE E,LINUS RD,Major Arterial,North York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,45 to 49,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,HOVE St,SHEPPARD Ave W,Local,North York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,55 to 59,East,"Automobile, Station Wagon",Reversing,Other,Normal,Yes,No,Yes,No,No,No,No,No,No,No
16,HOVE St,SHEPPARD Ave W,Local,North York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,85 to 89,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,EVANS AVE,ISLINGTON AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,0,Rear End,Driver,70 to 74,West,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,No,No,Yes,No,No,No,No,No,No,No
16,EVANS AVE,ISLINGTON AVE,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,0,Rear End,Driver,50 to 54,West,"Automobile, Station Wagon",Turning Right,Driving Properly,Normal,No,No,Yes,No,No,No,No,No,No,No
16,LAKE SHORE BLVD E,LESLIE ST,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Rear End,Truck Driver,60 to 64,West,Truck - Dump,Changing Lanes,Following too Close,Normal,No,No,Yes,No,Yes,No,No,No,Yes,No
16,LAKE SHORE BLVD E,LESLIE ST,Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Rear End,Driver,40 to 44,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,Yes,No,No,No,Yes,No
16,81 JANRAY DR, ,Local,Scarborough,Mid-Block,Private Driveway,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,30 to 34,East,"Automobile, Station Wagon",Reversing,Other,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,81 JANRAY DR, ,Local,Scarborough,Mid-Block,Private Driveway,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,30 to 34,Unknown, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
15,CARLTON ST,MUTUAL ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,30 to 34,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
15,KINGSTON Road,RASPBERRY Road,Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,50 to 54,West,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,Yes,No
15,DANFORTH RD,BARDSEA CRT,Major Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,1,Turning Movement,Driver,75 to 79,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Normal,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No
16,EGLINTON AVE E,BRENTCLIFFE RD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,45 to 49,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,No,No,Yes,Yes,No,No,No,Yes,Yes,No
15,MCROBERTS AVE,INNES AVE,Local,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,80 to 84,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,Yes,No,Yes,No,No,No,No,No,No,No
15,BLOOR ST W,NEILSON DR,Major Arterial,Etobicoke York,Intersection, ,Traffic Signal,Other,Daylight,Other,1,Turning Movement,Driver,30 to 34,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,No,No,Yes,No,No,No,No,No,No,No
15,DANFORTH RD,BARDSEA CRT,Major Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,1,Turning Movement,Motorcycle Driver,45 to 49,North,Motorcycle,Changing Lanes,Improper Lane Change,Normal,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No
16,EGLINTON AVE E,BRENTCLIFFE RD,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Motorcycle Driver,35 to 39,East,Motorcycle,Going Ahead,Disobeyed Traffic Control,Unknown,No,No,Yes,Yes,No,No,No,Yes,Yes,No
16,SPADINA AVE,NASSAU ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
15,CARLTON ST,MUTUAL ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Wheelchair,45 to 49,North,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,678 MARKHAM RD, , ,Scarborough,"Park, Private Property, Public Lane",Parking Lot,No Control,Clear,Daylight,Dry,0,SMV Unattended Vehicle,Driver,65 to 69,East,"Automobile, Station Wagon",Reversing,Other,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
16,HIGHWAY 27  S,DIXON RD,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Daylight,Wet,1,Approaching,Vehicle Owner,unknown, ,Other, ,Unknown,Unknown,No,No,Yes,No,Yes,No,No,No,No,No
16,HULLRICK DR,CINRICKBAR DR,Local,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Angle,Driver,25 to 29,South,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Normal,No,No,Yes,No,No,No,Yes,Yes,Yes,No
16,LONSDALE RD,ORIOLE RD,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,55 to 59,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Inattentive,No,Yes,Yes,No,No,No,No,No,No,No
15,MCROBERTS AVE,INNES AVE,Local,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,85 to 89, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,LONSDALE RD,ORIOLE RD,Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,20 to 24,East,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
15,BLOOR ST W,NEILSON DR,Major Arterial,Etobicoke York,Intersection, ,Traffic Signal,Other,Daylight,Other,1,Turning Movement,Driver,35 to 39,West,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown,No,No,Yes,No,No,No,No,No,No,No
16,SPADINA AVE,NASSAU ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,20 to 24,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
15,DANFORTH RD,BARDSEA CRT,Major Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,1,Turning Movement,Truck Driver,65 to 69,South,"Truck - Closed (Blazer, etc)",Stopped,Driving Properly,Normal,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No
15,PATINA DR,SIROCCO DR,Local,North York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,40 to 44,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
16,HIGHWAY 27  S,DIXON RD,Major Arterial,Etobicoke York,Mid-Block, ,No Control,Clear,Daylight,Wet,1,Approaching,Driver,25 to 29,North,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,Lost control,Unknown,No,No,Yes,No,Yes,No,No,No,No,No
16,678 MARKHAM RD, , ,Scarborough,"Park, Private Property, Public Lane",Parking Lot,No Control,Clear,Daylight,Dry,0,SMV Unattended Vehicle,Other,unknown,East,Passenger Van,Parked,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
16,HULLRICK DR,CINRICKBAR DR,Local,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Angle,Driver,50 to 54,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,Yes,Yes,No
16,SPADINA AVE,NASSAU ST,Major Arterial,Toronto and East York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,East,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
15,PARKSIDE DR,INDIAN VALLEY CRES,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,0,Cyclist Collisions,Driver,35 to 39,South,"Automobile, Station Wagon",Going Ahead,Following too Close,Normal,No,Yes,Yes,No,No,No,Yes,No,Yes,No
16,HULLRICK DR,CINRICKBAR DR,Local,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Angle,Passenger,25 to 29, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
15,DUNVEGAN RD,ST CLAIR AVE W,Local,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,45 to 49,South,"Automobile, Station Wagon",Turning Left,Improper Turn,Normal,No,Yes,Yes,No,No,No,Yes,No,No,No
16,SHEPPARD AVE E,SHAUGHNESSY BLVD,Major Arterial,North York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Motorcycle Driver,60 to 64,West,Motorcycle,Turning Left,Improper Turn,Normal,No,No,Yes,Yes,No,No,Yes,No,No,No
16,678 MARKHAM RD, , ,Scarborough,"Park, Private Property, Public Lane",Parking Lot,No Control,Clear,Daylight,Dry,0,SMV Unattended Vehicle,Other,unknown,East,"Automobile, Station Wagon",Parked,Unknown,Unknown,No,No,Yes,No,No,No,No,Yes,Yes,No
15,WILLOWDALE AVE,PEMBERTON AVE,Minor Arterial,North York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,unknown,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,1446 DON MILLS RD, ,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,SMV Other,Driver,75 to 79,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Medical or Physical Disability,No,No,Yes,No,No,No,Yes,No,No,No
16,MIDLAND AVE,EGLINTON AVE E,Major Arterial,Scarborough,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,65 to 69,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,No,No,No,No
16,HULLRICK DR,CINRICKBAR DR,Local,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,0,Angle,Passenger,15 to 19, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
15,DUNVEGAN RD,ST CLAIR AVE W,Local,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,20 to 24,North,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,Yes,No,No,No
15,PARKSIDE DR,INDIAN VALLEY CRES,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,0,Cyclist Collisions,Cyclist,25 to 29,South,Bicycle,Stopped,Unknown,Unknown,No,Yes,Yes,No,No,No,Yes,No,Yes,No
15,PATINA DR,SIROCCO DR,Local,North York,Intersection, ,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,West,Other, ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,MIDLAND AVE,EGLINTON AVE E,Major Arterial,Scarborough,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,25 to 29,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,1446 DON MILLS RD, ,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,SMV Other,Passenger,75 to 79, , , ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
16,SHEPPARD AVE E,SHAUGHNESSY BLVD,Major Arterial,North York,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Driver,25 to 29,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,Yes,No,No,Yes,No,No,No
15,WILLOWDALE AVE,PEMBERTON AVE,Minor Arterial,North York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,10 to 14,West, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,OAK  ST,WESTON  RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,Unknown, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
16,1437 VICTORIA PARK AVE, ,Major Arterial,Scarborough,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,50 to 54,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Normal,Yes,No,Yes,No,No,No,No,No,Yes,No
15,DUNVEGAN RD,ST CLAIR AVE W,Local,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Passenger,0 to 4, , , ,Unknown,Unknown,No,Yes,Yes,No,No,No,Yes,No,No,No
15,PARKSIDE DR,INDIAN VALLEY CRES,Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,0,Cyclist Collisions,Passenger,10 to 14, , , ,Unknown,Unknown,No,Yes,Yes,No,No,No,Yes,No,Yes,No
15,WARDEN AVE,HYMUS RD,Major Arterial,Scarborough,Intersection, ,No Control,Clear,Daylight,Dry,0,Approaching,Passenger,50 to 54, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,Yes,Yes,No
16,YORK MILLS Road,CHIPSTEAD Road,Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Turning Movement,Passenger,10 to 14, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
16,OAK  ST,WESTON  RD,Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,25 to 29,West,"Automobile, Station Wagon",Turning Right,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
16,BRIDLETOWNE CRCL,BEVERLY GLEN BLVD,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Pedestrian,80 to 84,East, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,Yes,No
16,BRIDLETOWNE CRCL,BEVERLY GLEN BLVD,Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,0,Pedestrian Collisions,Driver,40 to 44,West,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,Yes,No,Yes,No,No,No,No,No,Yes,No
16,LAKE SHORE Boul W,JAMESON Aven,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Turning Movement,Driver,50 to 54,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,No,No
16,LAKE SHORE Boul W,JAMESON Aven,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Turning Movement,Passenger,35 to 39, ,Other, ,Unknown,Unknown,No,No,Yes,No,No,No,Yes,No,No,No
16,LAKE SHORE Boul W,JAMESON Aven,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Turning Movement,Driver,30 to 34,East,"Automobile, Station Wagon",Making U Turn,Improper Lane Change,Inattentive,No,No,Yes,No,No,No,Yes,No,No,No
16,LAKE SHORE Boul W,JAMESON Aven,Expressway,Toronto and East York,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Turning Movement,Driver,35 to 39,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,No,No,No
16,SHEPPARD AVE W,DON RIVER BLVD,Major Arterial,North York,Intersection,At Intersection,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Pedestrian,15 to 19,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
16,SHEPPARD AVE W,DON RIVER BLVD,Major Arterial,North York,Intersection,At Intersection,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Passenger,85 to 89, , , ,Unknown,Unknown,Yes,No,Yes,No,No,No,Yes,No,No,No
16,SHEPPARD AVE W,DON RIVER BLVD,Major Arterial,North York,Intersection,At Intersection,No Control,Clear,Dusk,Dry,0,Pedestrian Collisions,Driver,35 to 39,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,Yes,No,Yes,No,No,No,Yes,No,No,No
16,WAKUNDA PL,5,Local,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,40 to 44,West,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,Yes,Yes,No,No,No,No,No,No,No
16,WAKUNDA PL,5,Local,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,25 to 29,East,Bicycle,Other,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
16,COSBURN  AVE,LOGAN AVE,Minor Arterial,Toronto and East York,Intersection,At Intersection,Pedestrian Crossover,Snow,"Dusk, artificial",Loose Snow,0,Pedestrian Collisions,Pedestrian,35 to 39,South, , ,Unknown,Unknown,Yes,No,Yes,No,No,No,No,No,No,No
16,COSBURN  AVE,LOGAN AVE,Minor Arterial,Toronto and East York,Intersection,At Intersection,Pedestrian Crossover,Snow,"Dusk, artificial",Loose Snow,0,Pedestrian Collisions,Driver,45 to 49,West,"Automobile, Station Wagon",Slowing or Stopping,Lost control,Normal,Yes,No,Yes,No,No,No,No,No,No,No
16,3477 SHEPPARD AVE E, ,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Driver,75 to 79,North,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,Yes,Yes,No,No,No,No,No,No,No
16,3477 SHEPPARD AVE E, ,Major Arterial,Scarborough,Mid-Block, ,No Control,Clear,Daylight,Dry,0,Cyclist Collisions,Cyclist,60 to 64,East,Bicycle,Going Ahead,Unknown,Unknown,No,Yes,Yes,No,No,No,No,No,No,No
16,KEELE ST,MURRAY ROSS PKWY,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Approaching,Driver,55 to 59,North,"Automobile, Station Wagon",Going Ahead,Lost control,Medical or Physical Disability,No,No,Yes,No,No,No,Yes,Yes,Yes,No
16,KEELE ST,MURRAY ROSS PKWY,Major Arterial,North York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,0,Approaching,Driver,40 to 44,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,No,No,Yes,No,No,No,Yes,Yes,Yes,No
