,Index,Address,FLAG,Avg min between sent tnx,Avg min between received tnx,Time Diff between first and last (Mins),Sent tnx,Received Tnx,Number of Created Contracts,Unique Received From Addresses,Unique Sent To Addresses,min value received,max value received ,avg val received,min val sent,max val sent,avg val sent,min value sent to contract,max val sent to contract,avg value sent to contract,total transactions (including tnx to create contract,total Ether sent,total ether received,total ether sent contracts,total ether balance, Total ERC20 tnxs, ERC20 total Ether received, ERC20 total ether sent, ERC20 total Ether sent contract, ERC20 uniq sent addr, ERC20 uniq rec addr, ERC20 uniq sent addr.1, ERC20 uniq rec contract addr, ERC20 avg time between sent tnx, ERC20 avg time between rec tnx, ERC20 avg time between rec 2 tnx, ERC20 avg time between contract tnx, ERC20 min val rec, ERC20 max val rec, ERC20 avg val rec, ERC20 min val sent, ERC20 max val sent, ERC20 avg val sent, ERC20 min val sent contract, ERC20 max val sent contract, ERC20 avg val sent contract, ERC20 uniq sent token name, ERC20 uniq rec token name, ERC20 most sent token type, ERC20_most_rec_token_type
7484,4552,0xc988842a1af23a6981661efa21611b72e189fe51,0,0.0,0.0,1.85,1,2,0,2,1,0.101323,9.898677,5.0,9.999528,9.999528,9.999528,0.0,0.0,0.0,3,9.999528364,10.0,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7485,4553,0xc99b936bfd6229f9499cef744f34104de77ed33a,0,9608.52,16079.1,1055551.57,63,28,0,11,28,0.099489,10.999664,1.74005,0.0,10.04,0.851778,0.0,0.0,0.0,91,53.66204419,48.72141371,0.0,-4.940630481,89.0,104996.1478,18257.77996,0.0,11.0,32.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,25000.0,1590.850725,0.0,11666.666,793.81652,0.0,0.0,0.0,10.0,41.0,UnikoinGold,Trustcoin
7486,4554,0xc9c14fac4bb60ee17432a81f6c02d1669a0549fd,0,6909.95,0.0,34549.75,5,1,0,1,3,0.999454,0.999454,0.999454,0.0,1.0490000000000002,0.5676,0.0,0.0,0.0,6,2.838,0.999454,0.0,-1.838546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7487,4555,0xc9c4da08cf9be92b2344463e47bb42a07310e73e,0,836.31,351.33,1165513.27,469,2201,0,6,20,0.01193,14.472625,0.955553,0.0,51.809946,4.482547,0.0,0.0,0.0,2670,2102.314699,2103.1714030000007,0.0,0.8567037740000001,23.0,62590.83312999999,10150.5757,0.0,1.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,21986.688,3129.541657,10.0,10040.5757,3383.525234,0.0,0.0,0.0,2.0,15.0,LocalCoinSwap dividend token 2019Q1,LocalCoinSwap Cryptoshare
7488,4556,0xc9c7db3c7a2e3b8aca6e6f78180f7013575392a3,0,0.0,27.73,68287.47,0,2463,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2464,0.0,0.0,0.0,0.0,2.0,0.8976399070000001,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.008751,0.8888889999999999,0.44882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
7489,4557,0xc9c8f3ff6fe700feaf71fb0292172ceb8ce86387,0,33.38,0.0,100.15,3,1,0,1,3,101.0,101.0,101.0,0.432425,58.219253,33.666163,0.0,0.0,0.0,4,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7490,4558,0xc9cd628fb67726c6bb19f58268b08e5d8a232aee,0,9.31,1074.15,636856.95,334,590,0,3,3,0.1003,1.85656,0.641123,0.99987,2.171119,1.1318629999999998,0.0,0.0,0.0,924,378.0424082,378.2622822,0.0,0.219874042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7491,4559,0xc9d1fe22492b3d7f12809954a2c58c51e5e40491,0,105.74,0.0,317.22,3,1,0,1,3,101.0,101.0,101.0,0.499454,81.432354,33.666179,0.0,0.0,0.0,4,100.9985356,101.0,0.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7492,4560,0xc9d7847b5eed5fb4cca82787ad9e06e941e5f7d7,0,6.5,7763.23,77697.37,10,10,0,1,10,0.048561,0.123,0.085066,0.047528,0.122217,0.084493,0.0,0.0,0.0,20,0.844933348,0.8506625790000001,0.0,0.005729231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7493,4561,0xc9e1059b6503bf7d3acc39dc862ed3f5ca819a55,0,125.37,1698.02,693912.18,334,384,0,4,1,0.134469,10.0,0.707451,0.495441,16.526329,0.811555,0.0,0.0,0.0,718,271.0594871,271.6610896,0.0,0.601602445,2.0,3.7e-11,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0,blockwell.ai KYC Casper Token,Tronix
7494,4562,0xc9e7a79cee51095e89b79523d69d0bb1ac4e6eb0,0,11294.81,1479.52,720450.03,63,6,0,3,2,0.01,49.995,8.716275999999999,0.0,50.0,0.826968,0.0,0.0,0.0,69,52.099,52.2976539,0.0,0.1986539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7495,4563,0xc9fe58068898a84b0b7088c9e1af4ce98375ee83,0,0.0,1110.72,4157.83,1,2,0,2,1,1.275942,1.964,1.6199709999999998,3.239,3.239,3.239,0.0,0.0,0.0,3,3.239,3.23994205,0.0,0.00094205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7496,4564,0xca0060316065540dcbc3845aaf460d52c2aa5875,0,0.0,2350.37,291445.58,0,124,1,3,0,0.0,0.496229,0.245004,0.0,0.0,0.0,0.0,0.0,0.0,125,0.0,30.38046637,0.0,30.38046637,2.0,1.170426026,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.498988,0.671438,0.585213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
7497,4565,0xca0813776f17b98c2b57132f3ea6f68f8efbbbaf,0,0.0,25194.76,226752.87,0,9,1,3,0,0.0,10.0,3.166568,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,28.49911075,0.0,28.49911075,2.0,1.468335301,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.527284,0.941051,0.734168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
7498,4566,0xca0c12c5ca72b206e4040de045c2fa73e7cab628,0,21.94,0.0,65.82,3,1,0,1,3,101.0,101.0,101.0,18.156637,57.370598,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7499,4567,0xca1fbfa9e09429732b00a655973afdce65c3c936,0,0.0,0.0,1.85,1,1,0,1,1,10.0,10.0,10.0,9.99938,9.99938,9.99938,0.0,0.0,0.0,2,9.99938,10.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7500,4568,0xca275ea5aa488c53b05d9ac708461b2ad25d3185,0,161.25,0.63,323.77,2,2,0,2,2,22.201788,78.798212,50.5,0.19895,100.800066,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7501,4569,0xca304101560054513d9a9d2413f5fce6176de068,0,1.51,0.0,4.52,3,2,0,2,3,526.081454,1474.918546,1000.5,1.522116,1459.994351,666.9993900000002,0.0,0.0,0.0,5,2000.998169,2001.0,0.0,0.001830667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7502,4570,0xca36615c2f442b0336b11d6817ae4386428c5501,0,1942.68,3369.69,642160.28,112,126,0,98,89,0.0,1999.0,67.549869,0.0,1990.0,75.992991,0.0,0.0,0.0,238,8511.215,8511.283479000002,0.0,0.06847929,28.0,888017.4785,869844.0003,0.0,9.0,15.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,346500.0,52236.32227,0.0,346500.0,79076.7273,0.0,0.0,0.0,8.0,17.0,MOT,Individual Content &amp; Skill Token
7503,4571,0xca41e144d0b412bef94b1637360595d14a2b7b6e,0,0.0,0.0,76.42,1,1,0,1,1,3.0,3.0,3.0,2.996956,2.996956,2.996956,0.0,0.0,0.0,2,2.99695578,3.0,0.0,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7504,4572,0xca41f534b16dd84ecbbf3ac677ada8a570333ddb,0,22.36,0.0,67.08,3,1,0,1,3,101.0,101.0,101.0,0.146584,52.324651,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7505,4573,0xca4889e887a498bf2987b1220a8d7a802dcb1242,0,19.81,0.0,59.43,3,1,0,1,3,101.0,101.0,101.0,0.499924,91.931351,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7506,4574,0xca5400c20152ae13a1001f8b7dd3c83ac0360bb5,0,15103.09,21665.85,984938.55,48,12,0,7,23,0.8536,5.01,2.060951,0.0,4.0,0.489839,0.0,0.0,0.0,60,23.51228127,24.7314133,0.0,1.21913203,68.0,6654.06697,5210.761271,0.0,12.0,22.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1802.28127,158.430166,0.0,700.0,200.413895,0.0,0.0,0.0,11.0,28.0,ICONOMI,ICONOMI
7507,4575,0xca5e850d83675ac6634e118e4662bbb29bd6a584,0,6826.54,5077.15,361635.6,50,4,1,3,18,0.359239,1.81903,0.965757,0.0,1.0,0.114656,0.0,0.0,0.0,55,5.732810373,3.863029,0.0,-1.869781373,7.0,100000000.4,0.3700001020000001,0.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,100000000.0,25000000.09,0.0,0.37,0.123333,0.0,0.0,0.0,3.0,4.0,DCORP,Avocado
7508,4576,0xca6289e1c347c3e6a0087f76fc42c0a064349628,0,0.0,0.0,4.82,1,1,0,1,1,0.75,0.75,0.75,0.749528,0.749528,0.749528,0.0,0.0,0.0,2,0.7495283640000001,0.75,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7509,4577,0xca6739f40e44fd7c611ba027734b86a60db0ab8d,0,22.18,0.0,66.55,3,1,0,1,3,101.0,101.0,101.0,4.419007,61.80289300000001,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7510,4578,0xca6855334972850180a8d23298b83014b21b91ad,0,31570.05,31266.26,345144.05,4,7,0,5,4,0.325538,4.019546,1.48654,0.14612,3.552852,1.917125,0.0,0.0,0.0,11,7.66849964,10.40577962,0.0,2.737279984,9.0,1230.418406,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,656.5118200000002,136.713156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,None,Livepeer Token
7511,4579,0xca6a2c2dc354578a9d49a7f16baf369b157275f4,0,10858.34,7498.62,858102.1,59,29,0,14,31,0.02,149.95,24.858752,0.0,150.0,12.215537,0.0,0.0,0.0,88,720.7167,720.9038,0.0,0.1871,61.0,1830678.037,1079433.564,0.0,16.0,20.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,810000.0,50852.16769,500.0,198000.0,43177.34257,0.0,0.0,0.0,14.0,25.0,EOS,EOS
7512,4580,0xca6e02f7c827541a1ee0b99003234249cacc9778,0,0.0,0.0,0.0,0,1,0,1,0,0.066073,0.066073,0.066073,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.06607281,0.0,0.06607281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7513,4581,0xca8963d0fb3c048253c95f540c05373ea4af1e43,0,4968.25,6809.68,805795.92,143,14,0,5,14,0.005,55.410987,7.989225999999999,0.0,55.0,0.8758739999999999,0.0,0.0,0.0,157,125.25,111.8491706,0.0,-13.40082942,76.0,124733.5507,113262.342,0.0,6.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,110000.0,2494.671015,0.0,79000.0,4356.243923,0.0,0.0,0.0,8.0,17.0,PILLAR,MCAP
7514,4582,0xca8ba48e2a850eeabf324319e3bad31da98b915b,0,603.77,10716.75,158487.27,14,14,0,14,1,1.25,16.0,4.871429,1.249316,15.999154,4.870707,0.0,0.0,0.0,28,68.18989838,68.2,0.0,0.01010162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7515,4583,0xca9a42ce40ef7ae1d9ba265de4e448313b710fc8,0,0.0,56.07,221.28,1,3,0,1,1,0.002,0.105,0.036333,0.105956,0.105956,0.105956,0.0,0.0,0.0,4,0.10595578,0.109,0.0,0.00304422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7516,4584,0xcaa0b9ad891e38d188fd8bd9fdd1c529e327e78e,0,31.76,0.0,63.52,2,1,0,1,2,101.0,101.0,101.0,11.005421,89.99352900000002,50.499475,0.0,0.0,0.0,3,100.99895,101.0,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7517,4585,0xcaa0cc844f4e47fbf7ffcfb6964aae5ba807ead2,0,4471.98,603.16,28038.22,6,2,0,2,3,0.01,5.75,2.88,0.0,5.719633,1.457439,0.0,0.0,0.0,8,8.74463284,5.76,0.0,-2.98463284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7518,4586,0xcaa216e03ee4932941ef0729f250e297fd5655ad,0,12.06,6.38,120509.87,9992,8,0,5,132,0.5,5.0,2.37375,0.0,630.0,0.789347,0.0,0.0,0.0,10000,7887.153423999999,18.99,0.0,-7868.1634239999985,12.0,2667.835212,0.0,0.0,0.0,8.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1500.0,222.319601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,None,Promodl
7519,4587,0xcaa65cff9f25478b695af7744ff216688ced8f18,0,23.23,0.0,69.68,3,1,0,1,3,101.0,101.0,101.0,0.008657999999999999,56.52016500000001,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7520,4588,0xcab1994c9623286c6bda675348dea4a894a99ce1,0,0.0,0.0,47664.6,1,1,0,1,1,2.129898,2.129898,2.129898,2.129457,2.129457,2.129457,0.0,0.0,0.0,2,2.12945656,2.12989756,0.0,0.000441,1.0,0.160437298,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.160437,0.160437,0.160437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,None,OmiseGO
7521,4589,0xcab3ce4bc96b84eee8bc5e422077963fe951bf99,0,158.96,0.0,317.92,2,1,0,1,2,101.0,101.0,101.0,0.1,100.899016,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7522,4590,0xcab5d4a678b4ccaf0f4dab8bebee02f3cf6afe02,0,0.0,3210.03,192601.7,0,60,1,4,0,0.0,0.753905,0.400353,0.0,0.0,0.0,0.0,0.0,0.0,61,0.0,24.02119871,0.0,24.02119871,2.0,0.7161059609999999,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.247739,0.468367,0.358053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,None,OmiseGO
7523,4591,0xcab892262ca5a0ce0f507ba480bad436b8a571b9,0,0.0,0.0,2.38,1,1,0,1,1,0.407916,0.407916,0.407916,0.407444,0.407444,0.407444,0.0,0.0,0.0,2,0.407444434,0.40791607,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7524,4592,0xcac21fdf1b87d3692f484fd925a165475646e57b,0,0.0,0.0,523.23,1,1,0,1,1,3.077284,3.077284,3.077284,3.076664,3.076664,3.076664,0.0,0.0,0.0,2,3.07666387,3.07728387,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7525,4593,0xcac37f94585350ffdd7844332781485e92593b75,0,159.5,0.63,320.27,2,2,0,2,2,16.254655,84.745345,50.5,2.149454,98.849117,50.499286,0.0,0.0,0.0,4,100.9985715,101.0,0.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7526,4594,0xcacd53f123b61c49de1e2e1b861c1222c6669213,0,4260.71,172236.02,727290.43,9,4,0,4,6,0.05,5.13801,1.692677,0.004209,4.880902,0.751879,0.0,0.0,0.0,13,6.7669123,6.77070994,0.0,0.00379764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7527,4595,0xcad767eeb47140a301fb062d468f5e1e3648f891,0,1505.99,815.8,37022.95,17,14,0,7,11,0.013894,1.527054,0.781516,0.0,4.0,0.64278,0.0,0.0,0.0,31,10.92726633,10.94122746,0.0,0.013961129,18.0,2009.117029,2009.117029,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,824.261748,200.911703,0.0,1009.117029,251.139629,0.0,0.0,0.0,2.0,2.0,Decentralized Application Coin,Decentralized Application Coin
7528,4596,0xcae4cc25fa2366571bef06a7ff66d67fd8dbe3a7,0,1918.25,1657.68,836989.35,44,454,0,12,6,0.205059,97.400692,3.9463,0.0,230.337471,40.718163,0.0,0.0,0.0,498,1791.599192,1791.620145,0.0,0.020952925,14.0,182736.2802,2.114803273,0.0,1.0,10.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,161873.0,14056.63694,2.114803,2.114803,2.114803,0.0,0.0,0.0,1.0,13.0,OmiseGO,RAZOOM
7529,4597,0xcae73810f752948d9ef9bd056a772d35ae45da36,0,1.27,0.0,3.8,3,2,0,2,3,512.253684,1488.746316,1000.5,0.21952800000000006,1476.359502,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7530,4598,0xcaf3b51b752c8c929c71da2b9759e2d5fff64a4c,0,6915.64,9600.76,472871.28,42,19,0,9,25,0.01,49.9963,6.393007,0.0,40.0,2.89109,0.0,0.0,0.0,61,121.4258,121.467128,0.0,0.041328049,41.0,203580.7944,203560.3521,0.0,8.0,18.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,188100.0,8143.231774,0.0,188100.0,12722.52201,0.0,0.0,0.0,10.0,20.0,OmiseGO,OmiseGO
7531,4599,0xcaff62031f3a7170ee423f4c8029c6791cb3fb20,0,3.81,0.0,11.42,3,2,0,2,3,634.273094,1366.726906,1000.5,0.27,1575.779759,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7532,4600,0xcb00beab3d8f3c719aada83ec42d8bcac917afec,0,29.48,15.75,203493.85,3351,6649,0,2372,1741,0.008212,102.66208,0.7315649999999999,0.0,108.035516,1.449984,0.0,0.0,0.0,10000,4858.896368,4864.173899,0.0,5.277531419,21.0,1917217.258,0.09622126,0.0,1.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1913453.0,95860.8629,0.096221,0.096221,0.096221,0.0,0.0,0.0,1.0,20.0,Ether,
7533,4601,0xcb09a5b69f4211858ad9e8b4bcda75e21111a941,0,163.97,0.0,327.93,2,1,0,1,2,101.0,101.0,101.0,0.2,100.798571,50.499286,0.0,0.0,0.0,3,100.9985715,101.0,0.0,0.001428506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7534,4602,0xcb1203287a53a02902e115c7ba5ddfc6ba694ba6,0,165.15,0.82,331.93,2,2,0,2,2,26.106573,74.893427,50.5,0.01,100.988974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7535,4603,0xcb12c208519b61a6dc90c6e44023e6840c25bde2,0,21.39,0.0,64.17,3,1,0,1,3,101.0,101.0,101.0,1.316756,53.16211,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7536,4604,0xcb159fa2cbfee563fdb9620928cf803bf4d16ef8,0,31553.72,6795.01,424257.28,10,16,0,10,4,0.0001,12.740509,1.668032,0.0,19.338331,2.865441,0.0,0.0,0.0,26,28.65441012,26.68851867,0.0,-1.96589145,14.0,41292.57962,30000.0,0.0,1.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,20000.0,3441.048302,1.0,29999.0,15000.0,0.0,0.0,0.0,1.0,11.0,StatusNetwork,StatusNetwork
7537,4605,0xcb223286e2a5fd1e393c57e04a1dffb6bb8076be,0,4.61,4292.25,631637.83,147,147,0,2,1,0.100003,0.805766,0.154591,0.096568,0.805066,0.154048,0.0,0.0,0.0,294,22.64498866,22.72494289,0.0,0.079954236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7538,4606,0xcb2f6fc86509a1b452543aca9e47d8eb92bf48a4,0,4.55,0.57,10.25,2,2,0,1,2,0.5,7.0,3.75,0.499528,6.999528,3.749528,0.0,0.0,0.0,4,7.499056727,7.5,0.0,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7539,4607,0xcb2fc11ba9979054fb55a3812d71a06120f35001,0,0.0,0.0,18.4,1,1,0,1,1,22.0,22.0,22.0,21.99938,21.99938,21.99938,0.0,0.0,0.0,2,21.99938,22.0,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7540,4608,0xcb3d6f40bcf01eac9111f85436b2cfc5aac1a60c,0,0.0,50.94,509376.3,0,9999,1,1625,0,0.0,570.129274,4.491976,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,44915.26672,0.0,44915.26672,57.0,61661.50717,0.0,0.0,0.0,45.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,20373.0,1081.780828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,None,Super Wallet Token
7541,4609,0xcb48b93ec970396d250eb692fe406191b2cf1f1f,0,3.8,21915.69,43838.98,2,2,0,2,1,20.0,23.255814,21.627907,19.999372,23.254614,21.626993,0.0,0.0,0.0,4,43.25398604,43.25581395,0.0,0.00182791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
7542,4610,0xcb4b3db73ed40618ee643b6e9f14b254602341d9,0,15903.66,1424.53,299342.13,13,65,0,4,8,0.00903,24.99,0.929749,0.1,18.0,4.6456550000000005,0.0,0.0,0.0,78,60.3935147,60.43368237,0.0,0.04016767,8.0,1880376.201,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1707750.0,235047.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,None,EBCoin
