age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income >50K
46,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1
24,Federal-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
49,Private,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
44,Federal-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,13550,0,50,United-States,1
21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
55,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
23,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,0
50,Private,11th,7,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,0
44,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,20,United-States,0
48,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Cambodia,1
38,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,1
48,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,1
39,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
52,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,1
63,Private,HS-grad,9,Widowed,Other-service,Other-relative,White,Female,0,0,40,United-States,0
48,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,2258,40,United-States,1
37,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
26,State-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
50,Self-emp-inc,11th,7,Never-married,Exec-managerial,Other-relative,White,Male,0,2444,40,United-States,1
47,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
19,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Female,0,0,15,United-States,0
34,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,Germany,0
29,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
33,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,0
53,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,24,United-States,0
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
39,Private,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,65,United-States,0
50,Self-emp-not-inc,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,1408,5,United-States,0
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
22,Private,Assoc-voc,11,Never-married,Sales,Not-in-family,Black,Female,0,0,25,United-States,0
42,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,42,United-States,0
23,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,0
22,Private,11th,7,Divorced,Sales,Own-child,White,Male,0,0,50,United-States,0
65,Private,5th-6th,3,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,10,Italy,0
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,0
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,1055,0,20,United-States,0
38,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,40,United-States,1
45,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,0
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
46,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1602,8,United-States,0
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0
37,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
59,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
36,State-gov,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
35,Private,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,10520,0,45,United-States,1
51,Private,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,0
42,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,30,United-States,0
35,Private,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
20,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,0
25,Private,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,4101,0,60,,0
41,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
40,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,0
36,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,37,United-States,0
34,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
44,Self-emp-not-inc,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,United-States,0
31,Federal-gov,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
41,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
43,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
43,Private,Masters,14,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,0
58,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,United-States,1
19,Private,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0
43,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,55,United-States,1
50,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,0
44,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
46,Private,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,38,United-States,0
52,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1
52,Self-emp-not-inc,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,0
18,Private,12th,8,Never-married,Adm-clerical,Own-child,White,Female,0,0,12,United-States,0
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,0
19,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,36,United-States,0
34,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,0
23,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,0
64,State-gov,Some-college,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,65,United-States,0
68,Private,10th,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,20,United-States,0
42,State-gov,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0
41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,1
41,Self-emp-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
22,State-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,0
67,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,20051,0,20,United-States,1
27,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,1
25,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
49,,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0,0,60,United-States,0
28,Private,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,0
51,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,15024,0,40,Vietnam,1
23,Local-gov,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,35,China,0
19,Private,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
72,,5th-6th,3,Widowed,,Not-in-family,White,Female,0,0,40,United-States,0
33,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
53,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,20,United-States,0
35,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
31,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
18,Private,12th,8,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
45,Private,Assoc-voc,11,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,0
28,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,,0
22,Local-gov,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Guatemala,1
55,Private,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
45,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,1902,40,United-States,1
22,Private,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,37,United-States,0
37,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1672,60,United-States,0
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
19,Private,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States,0
37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,United-States,1
50,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
31,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0
40,Private,Preschool,1,Never-married,Other-service,Not-in-family,White,Female,0,0,20,United-States,0
51,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
56,Private,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
21,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,35,United-States,0
40,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,44,United-States,1
22,Private,Some-college,10,Never-married,Exec-managerial,Unmarried,Black,Female,0,0,40,Jamaica,0
47,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,45,United-States,1
44,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,0
30,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Other,Male,0,0,40,,0
44,Local-gov,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
47,Private,Assoc-acdm,12,Divorced,Sales,Own-child,White,Male,0,0,44,United-States,0
26,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Germany,1
34,Private,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Black,Male,0,0,40,United-States,0
47,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,1
36,Private,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
21,Private,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,46,United-States,0
45,State-gov,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,0
33,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,35,Hong,0
33,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,65,United-States,0
58,Self-emp-not-inc,HS-grad,9,Divorced,Farming-fishing,Unmarried,White,Female,0,0,10,United-States,0
31,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,1
32,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1
44,Federal-gov,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,1
24,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
35,Private,Bachelors,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,7688,0,20,United-States,1
43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,1
49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
37,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,50,United-States,0
42,Self-emp-not-inc,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,0,0,35,United-States,0
31,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,1485,55,,1
19,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,0
41,Private,Doctorate,16,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,1
51,Self-emp-inc,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,0
51,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
63,Private,10th,6,Widowed,Other-service,Not-in-family,White,Female,0,0,31,United-States,0
39,Federal-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,1
30,Private,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0
62,Without-pay,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,16,United-States,0
27,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Other,Male,0,0,40,Nicaragua,0
32,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2042,30,United-States,0
37,Local-gov,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,1
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,50,United-States,1
31,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1902,43,United-States,1
42,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
37,Private,Assoc-voc,11,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,32,United-States,0
60,Private,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,2042,34,United-States,0
42,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,72,United-States,1
38,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,1
24,Private,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Male,0,0,20,United-States,0
34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
20,,Some-college,10,Never-married,,Own-child,White,Female,0,0,30,United-States,0
29,Local-gov,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States,0
90,Private,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,25,United-States,0
55,Private,12th,8,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Italy,0
36,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
49,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,60,United-States,0
50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0
17,Private,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,0
54,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,0
26,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,10,United-States,0
44,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,50,United-States,0
28,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,40,United-States,0
54,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,1
21,Private,9th,5,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,20,United-States,0
24,Private,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,56,United-States,0
59,,Some-college,10,Never-married,,Not-in-family,Black,Female,0,0,40,United-States,0
41,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,1
29,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
50,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
32,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,30,United-States,1
44,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Columbia,0
