Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-12-26,11:00:00,1,1036,-200,3.5,685,183,942,112,1168,776,11.5,72.6,0.9846
2004-12-26,12:00:00,1.6,1124,-200,5.7,799,277,775,134,1231,969,12.8,65.5,0.9640
2004-12-26,13:00:00,1.8,1130,-200,5.8,803,267,772,127,1230,975,13.9,60.9,0.9644
2004-12-26,14:00:00,1,991,-200,2.7,632,123,981,88,1114,637,14.9,57.9,0.9726
2004-12-26,15:00:00,0.8,988,-200,2.2,596,68,1056,57,1118,541,14.8,63.5,1.0592
2004-12-26,16:00:00,1.4,1163,-200,5.8,801,186,772,99,1288,876,13.6,68.9,1.0699
2004-12-26,17:00:00,2.1,1226,-200,6.9,853,321,725,129,1307,1029,13.6,68.9,1.0661
2004-12-26,18:00:00,2.3,1286,-200,9.1,942,343,687,137,1362,1103,13.5,67.1,1.0357
2004-12-26,19:00:00,3.5,1423,-200,14.0,1116,550,553,146,1531,1369,12.3,75.4,1.0768
2004-12-26,20:00:00,3.8,1408,-200,13.1,1088,598,560,139,1504,1381,11.7,80.0,1.0938
2004-12-26,21:00:00,2.4,1178,-200,7.2,866,390,700,128,1342,1094,11.8,82.7,1.1381
2004-12-26,22:00:00,1,985,-200,3.8,701,159,877,106,1187,835,11.8,77.5,1.0741
2004-12-26,23:00:00,1.3,1113,-200,5.2,776,193,828,114,1217,881,12.0,72.3,1.0095
2004-12-27,0:00:00,2.3,1178,-200,7.4,873,316,700,137,1328,987,11.2,79.6,1.0587
2004-12-27,1:00:00,1.5,1024,-200,3.9,705,199,876,114,1168,807,11.5,74.2,1.0063
2004-12-27,2:00:00,1.1,954,-200,2.7,630,134,988,92,1107,664,11.6,68.9,0.9411
2004-12-27,3:00:00,0.6,875,-200,1.5,548,-200,1165,-200,1049,525,11.5,67.4,0.9106
2004-12-27,4:00:00,0.7,877,-200,1.3,526,63,1171,55,1023,496,11.7,64.6,0.8888
2004-12-27,5:00:00,0.4,826,-200,0.7,465,50,1322,46,978,433,11.9,61.1,0.8527
2004-12-27,6:00:00,0.5,862,-200,1.4,535,93,1193,67,1020,524,12.5,57.3,0.8269
2004-12-27,7:00:00,0.8,938,-200,3.0,653,161,970,95,1100,747,12.3,60.1,0.8562
2004-12-27,8:00:00,1.9,1205,-200,9.1,943,368,688,133,1361,1052,11.5,68.7,0.9302
2004-12-27,9:00:00,2.3,1171,-200,10.0,978,344,637,138,1374,1092,12.5,63.2,0.9113
2004-12-27,10:00:00,1.9,1131,-200,8.6,926,288,684,127,1324,1036,12.9,63.2,0.9335
2004-12-27,11:00:00,1.6,1074,-200,6.4,832,244,748,119,1230,934,13.5,59.9,0.9261
2004-12-27,12:00:00,1.4,1062,-200,6.2,822,224,764,113,1228,917,13.4,61.3,0.9379
2004-12-27,13:00:00,1.5,1045,-200,5.7,800,206,796,109,1193,839,14.4,57.1,0.9309
2004-12-27,14:00:00,1.4,1034,-200,5.0,763,163,840,97,1192,761,15.0,57.2,0.9698
2004-12-27,15:00:00,2,1186,-200,8.0,899,296,695,117,1332,926,12.4,72.6,1.0422
2004-12-27,16:00:00,2.5,1256,-200,10.5,996,386,625,132,1417,1104,12.8,73.6,1.0851
2004-12-27,17:00:00,2.2,1138,-200,6.9,854,262,735,117,1276,911,13.3,68.2,1.0356
2004-12-27,18:00:00,2,1138,-200,7.8,891,212,721,110,1295,918,13.4,66.6,1.0187
2004-12-27,19:00:00,2.1,1114,-200,8.0,899,245,710,119,1279,948,13.3,63.6,0.9661
2004-12-27,20:00:00,2.1,1107,-200,8.1,905,263,705,116,1288,966,12.9,62.4,0.9258
2004-12-27,21:00:00,2.1,1117,-200,7.5,876,300,706,123,1264,1057,12.4,64.7,0.9266
2004-12-27,22:00:00,1.6,1090,-200,6.0,812,242,753,117,1213,1001,12.1,65.6,0.9222
2004-12-27,23:00:00,1.1,954,-200,3.2,665,152,916,100,1119,777,11.3,69.8,0.9320
2004-12-28,0:00:00,1.2,987,-200,4.1,715,165,884,101,1145,797,11.0,68.7,0.9001
2004-12-28,1:00:00,-200,969,-200,3.1,659,-200,945,-200,1082,691,11.1,65.3,0.8601
2004-12-28,2:00:00,-200,939,-200,2.9,648,-200,949,-200,1084,680,10.2,66.9,0.8323
2004-12-28,3:00:00,-200,961,-200,3.0,654,-200,925,-200,1084,755,9.5,70.1,0.8343
2004-12-28,4:00:00,-200,916,-200,2.5,623,-200,962,-200,1064,725,9.8,69.4,0.8397
2004-12-28,5:00:00,-200,835,-200,0.9,484,-200,1266,-200,961,432,10.7,62.5,0.8020
2004-12-28,6:00:00,-200,885,-200,1.8,572,-200,1081,-200,1031,612,10.4,64.8,0.8138
2004-12-28,7:00:00,-200,1088,-200,6.6,839,-200,760,-200,1236,951,9.7,73.1,0.8772
2004-12-28,8:00:00,-200,1358,-200,15.3,1158,-200,529,-200,1537,1326,9.3,77.0,0.9018
2004-12-28,9:00:00,-200,1456,-200,23.4,1389,-200,443,-200,1808,1504,9.1,77.1,0.8947
2004-12-28,10:00:00,-200,1274,-200,15.3,1159,-200,545,-200,1493,1326,10.6,67.9,0.8666
2004-12-28,11:00:00,-200,1092,-200,9.2,946,-200,691,-200,1234,1043,12.7,56.7,0.8304
2004-12-28,12:00:00,-200,1111,-200,10.4,993,-200,662,-200,1287,1058,13.0,53.9,0.8029
2004-12-28,13:00:00,-200,1177,-200,14.8,1143,-200,574,-200,1443,1205,13.9,49.0,0.7727
2004-12-28,14:00:00,-200,1199,-200,14.6,1138,-200,581,-200,1452,1203,14.4,49.2,0.8027
2004-12-28,15:00:00,-200,1121,-200,10.7,1003,-200,656,-200,1323,1058,14.3,48.6,0.7900
2004-12-28,16:00:00,-200,1252,-200,15.5,1164,-200,559,-200,1474,1257,13.6,52.8,0.8177
2004-12-28,17:00:00,-200,1233,-200,14.9,1144,-200,575,-200,1436,1271,13.1,54.3,0.8167
2004-12-28,18:00:00,-200,1215,-200,12.4,1063,-200,616,-200,1370,1214,12.4,59.3,0.8530
2004-12-28,19:00:00,-200,1193,-200,11.2,1020,-200,645,-200,1340,1135,12.1,61.5,0.8677
2004-12-28,20:00:00,-200,1195,-200,11.3,1026,-200,637,-200,1342,1150,12.0,60.8,0.8520
2004-12-28,21:00:00,-200,1301,-200,12.9,1080,-200,579,-200,1435,1248,11.0,73.8,0.9677
2004-12-28,22:00:00,-200,1126,-200,6.4,828,-200,722,-200,1250,955,9.6,82.9,0.9900
2004-12-28,23:00:00,-200,1013,-200,3.6,687,-200,872,-200,1135,726,8.6,83.5,0.9372
2004-12-29,0:00:00,-200,982,-200,2.9,645,-200,922,-200,1107,708,8.7,83.0,0.9393
2004-12-29,1:00:00,-200,970,-200,2.8,642,-200,922,-200,1107,704,8.8,81.2,0.9214
2004-12-29,2:00:00,-200,959,-200,2.8,637,-200,958,-200,1107,667,8.9,79.0,0.9032
2004-12-29,3:00:00,-200,925,-200,2.2,598,-200,978,-200,1079,662,9.0,76.5,0.8828
2004-12-29,4:00:00,-200,847,-200,1.0,502,-200,1198,-200,1020,508,9.0,75.8,0.8721
2004-12-29,5:00:00,-200,885,-200,1.4,534,-200,1144,-200,1036,529,9.1,73.9,0.8576
2004-12-29,6:00:00,-200,883,-200,1.6,549,-200,1019,-200,1025,607,9.4,70.9,0.8386
2004-12-29,7:00:00,-200,892,-200,2.0,587,-200,1070,-200,1041,623,10.1,65.9,0.8148
2004-12-29,8:00:00,-200,970,-200,3.4,678,-200,916,-200,1101,732,10.1,64.6,0.7967
2004-12-29,9:00:00,-200,904,-200,2.9,644,-200,949,-200,1036,697,9.3,64.7,0.7575
2004-12-29,10:00:00,-200,919,-200,3.0,652,-200,953,-200,1045,712,9.9,61.3,0.7499
2004-12-29,11:00:00,-200,929,-200,3.3,668,-200,937,-200,1054,696,10.6,59.9,0.7674
2004-12-29,12:00:00,-200,938,-200,4.3,729,-200,874,-200,1060,702,11.1,55.3,0.7325
2004-12-29,13:00:00,-200,971,-200,5.5,786,-200,812,-200,1086,796,12.0,49.3,0.6900
2004-12-29,14:00:00,-200,914,-200,4.5,739,-200,870,-200,1025,714,11.6,46.8,0.6397
2004-12-29,15:00:00,-200,892,-200,4.1,719,-200,918,-200,1019,635,12.0,44.0,0.6169
2004-12-29,16:00:00,-200,913,-200,4.5,735,-200,905,-200,1024,706,11.8,44.3,0.6141
2004-12-29,17:00:00,-200,928,-200,4.9,759,-200,871,-200,1040,775,11.3,45.4,0.6063
2004-12-29,18:00:00,-200,1035,-200,9.0,941,-200,734,-200,1175,965,11.3,44.1,0.5909
2004-12-29,19:00:00,-200,1033,-200,9.0,939,-200,729,-200,1159,979,11.2,45.1,0.5971
2004-12-29,20:00:00,-200,990,-200,7.2,865,-200,764,-200,1130,902,10.8,47.3,0.6122
2004-12-29,21:00:00,-200,934,-200,4.7,750,-200,891,-200,1035,798,10.7,47.7,0.6127
2004-12-29,22:00:00,-200,881,-200,3.3,670,-200,979,-200,978,697,10.5,46.9,0.5956
2004-12-29,23:00:00,-200,855,-200,2.7,631,-200,1033,-200,932,626,10.2,45.4,0.5632
2004-12-30,0:00:00,-200,832,-200,2.2,598,-200,1122,-200,912,537,9.7,46.0,0.5546
2004-12-30,1:00:00,-200,848,-200,2.8,639,-200,1057,-200,929,574,9.8,45.2,0.5489
2004-12-30,2:00:00,-200,806,-200,1.8,567,-200,1163,-200,878,490,9.4,45.4,0.5355
2004-12-30,3:00:00,-200,796,-200,1.5,545,-200,1210,-200,853,450,9.3,44.0,0.5153
2004-12-30,4:00:00,-200,777,-200,0.9,493,-200,1247,-200,828,438,8.8,45.2,0.5134
2004-12-30,5:00:00,-200,785,-200,1.1,505,-200,1226,-200,829,428,8.7,45.6,0.5128
2004-12-30,6:00:00,-200,766,-200,0.7,470,-200,1317,-200,810,404,8.5,44.8,0.4980
2004-12-30,7:00:00,-200,808,-200,1.4,534,-200,1243,-200,853,480,8.7,43.4,0.4905
2004-12-30,8:00:00,-200,975,-200,6.2,822,-200,852,-200,1049,876,8.5,43.6,0.4865
2004-12-30,9:00:00,-200,943,-200,6.1,816,-200,828,-200,1033,868,8.8,42.0,0.4773
2004-12-30,10:00:00,-200,886,-200,5.0,764,-200,920,-200,946,740,10.8,35.1,0.4549
2004-12-30,11:00:00,-200,861,-200,4.1,716,-200,973,-200,921,628,11.7,34.4,0.4712
2004-12-30,12:00:00,-200,881,-200,4.4,734,-200,961,-200,925,636,12.6,31.7,0.4613
2004-12-30,13:00:00,-200,855,-200,4.6,741,-200,965,-200,901,616,12.5,30.3,0.4367
2004-12-30,14:00:00,-200,855,-200,4.3,725,-200,983,-200,898,613,11.4,32.8,0.4424
2004-12-30,15:00:00,-200,844,-200,3.6,689,-200,1040,-200,867,545,12.1,31.1,0.4383
2004-12-30,16:00:00,-200,900,-200,5.6,794,-200,906,-200,930,710,12.3,29.7,0.4226
2004-12-30,17:00:00,-200,883,-200,4.8,751,-200,962,-200,922,661,9.8,36.4,0.4414
2004-12-30,18:00:00,-200,994,-200,8.1,903,-200,781,-200,1079,922,9.3,40.8,0.4781
2004-12-30,19:00:00,-200,927,-200,5.2,774,-200,883,-200,976,755,8.6,45.1,0.5038
2004-12-30,20:00:00,-200,1078,-200,10.2,987,-200,718,-200,1152,1015,9.3,41.7,0.4884
2004-12-30,21:00:00,-200,952,-200,5.5,788,-200,849,-200,1018,876,8.7,44.3,0.4998
2004-12-30,22:00:00,-200,882,-200,3.1,660,-200,991,-200,922,727,8.0,47.6,0.5113
2004-12-30,23:00:00,-200,924,-200,4.2,724,-200,946,-200,969,781,7.7,47.2,0.4975
2004-12-31,0:00:00,-200,987,-200,6.2,823,-200,827,-200,1027,893,7.2,50.2,0.5118
2004-12-31,1:00:00,-200,930,-200,4.8,752,-200,889,-200,981,820,6.9,50.3,0.5029
2004-12-31,2:00:00,-200,861,-200,3.0,654,-200,995,-200,919,632,6.7,50.7,0.4998
2004-12-31,3:00:00,-200,783,-200,1.2,522,-200,1241,-200,832,458,7.6,46.4,0.4869
2004-12-31,4:00:00,-200,744,-200,0.4,431,-200,1539,-200,778,345,7.4,45.7,0.4714
2004-12-31,5:00:00,-200,753,-200,0.4,426,-200,1568,-200,792,337,6.9,49.3,0.4913
2004-12-31,6:00:00,-200,787,-200,0.6,452,-200,1400,-200,823,370,7.8,48.1,0.5095
2004-12-31,7:00:00,-200,820,-200,1.1,506,-200,1221,-200,871,466,8.1,47.8,0.5157
2004-12-31,8:00:00,-200,840,-200,1.6,552,-200,1152,-200,893,510,8.5,46.7,0.5191
2004-12-31,9:00:00,-200,897,-200,3.1,656,-200,953,-200,964,641,8.9,44.1,0.5039
2004-12-31,10:00:00,-200,989,-200,5.6,793,-200,815,-200,1052,862,9.4,42.5,0.5038
2004-12-31,11:00:00,-200,909,-200,4.5,737,-200,909,-200,941,753,10.8,36.3,0.4712
2004-12-31,12:00:00,-200,865,-200,3.8,697,-200,1002,-200,883,589,11.9,30.6,0.4264
2004-12-31,13:00:00,-200,924,-200,6.2,821,-200,899,-200,955,704,12.2,29.7,0.4205
2004-12-31,14:00:00,-200,912,-200,5.6,794,-200,885,-200,943,731,12.0,31.1,0.4340
2004-12-31,15:00:00,-200,872,-200,4.1,717,-200,991,-200,882,592,12.7,28.4,0.4160
2004-12-31,16:00:00,-200,917,-200,5.6,794,-200,907,-200,946,740,13.3,27.5,0.4185
2004-12-31,17:00:00,-200,962,-200,7.6,883,-200,818,-200,996,896,11.4,30.8,0.4148
2004-12-31,18:00:00,-200,932,-200,6.1,817,-200,883,-200,942,854,9.8,34.0,0.4112
2004-12-31,19:00:00,-200,930,-200,5.3,781,-200,933,-200,906,866,9.3,33.6,0.3958
2004-12-31,20:00:00,-200,962,-200,5.3,780,-200,919,-200,909,884,9.6,32.3,0.3871
2004-12-31,21:00:00,-200,974,-200,5.5,790,-200,915,-200,895,951,9.1,32.5,0.3766
2004-12-31,22:00:00,-200,1055,-200,5.6,791,-200,845,-200,936,1195,9.1,37.2,0.4310
2004-12-31,23:00:00,-200,1003,-200,4.6,744,-200,882,-200,899,1138,7.8,38.4,0.4085
2005-01-01,0:00:00,-200,1046,-200,4.2,724,-200,848,-200,898,1201,8.2,40.1,0.4375
2005-01-01,1:00:00,1.6,1275,-200,8.8,930,215,649,106,1024,1617,5.3,50.7,0.4564
2005-01-01,2:00:00,2.5,1173,-200,7.5,878,300,738,129,1002,1355,5.9,50.0,0.4689
2005-01-01,3:00:00,2.7,1163,-200,7.6,881,-200,748,-200,1001,1296,4.9,53.9,0.4693
2005-01-01,4:00:00,1.9,1054,-200,5.6,791,253,830,126,967,1131,4.3,55.3,0.4650
2005-01-01,5:00:00,1.4,1004,-200,4.8,753,181,879,106,942,1036,4.2,57.1,0.4759
2005-01-01,6:00:00,1.5,1001,-200,5.3,777,171,859,99,954,1009,3.5,58.3,0.4636
2005-01-01,7:00:00,1.4,974,-200,4.5,736,168,888,97,945,966,3.0,60.7,0.4667
2005-01-01,8:00:00,1.1,915,-200,3.0,653,169,973,94,905,901,2.6,63.2,0.4721
2005-01-01,9:00:00,1.0,939,-200,3.0,649,145,996,86,897,879,3.9,59.0,0.4807
2005-01-01,10:00:00,1.2,973,-200,4.7,748,190,878,97,968,991,4.7,57.2,0.4932
2005-01-01,11:00:00,1.7,1011,-200,5.4,782,225,846,113,992,1019,6.8,48.6,0.4822
2005-01-01,12:00:00,2.3,1097,-200,7.4,875,261,778,125,1080,1151,8.6,43.6,0.4887
2005-01-01,13:00:00,2.2,1149,-200,8.4,914,382,742,147,1072,1242,9.5,41.2,0.4908
2005-01-01,14:00:00,2.4,1117,-200,8.9,934,357,721,153,1075,1206,10.9,35.9,0.4680
2005-01-01,15:00:00,2.2,1085,-200,7.9,896,299,760,147,1049,1138,12.5,32.3,0.4670
2005-01-01,16:00:00,2.1,1102,-200,7.7,885,313,772,139,1051,1142,12.8,32.6,0.4814
2005-01-01,17:00:00,3.0,1281,-200,12.1,1053,510,659,165,1192,1438,10.9,39.7,0.5166
2005-01-01,18:00:00,4.7,1472,-200,16.6,1198,832,555,191,1344,1735,9.0,51.8,0.5961
2005-01-01,19:00:00,3.6,1328,-200,11.4,1029,622,637,172,1188,1611,8.1,54.1,0.5882
2005-01-01,20:00:00,2.5,1198,-200,7.9,897,402,720,151,1072,1436,7.8,54.6,0.5786
2005-01-01,21:00:00,2.3,1176,-200,8.1,905,334,718,137,1104,1389,6.2,59.6,0.5698
2005-01-01,22:00:00,2.1,1118,-200,6.4,830,295,765,130,1058,1313,5.7,59.9,0.5523
2005-01-01,23:00:00,1.7,1091,-200,5.2,773,222,820,115,1003,1232,5.6,59.7,0.5463
2005-01-02,0:00:00,1.8,1078,-200,5.2,775,230,809,112,1012,1195,4.7,62.9,0.5424
2005-01-02,1:00:00,1.6,1043,-200,4.3,726,195,875,105,972,1107,4.5,63.5,0.5411
2005-01-02,2:00:00,1.3,992,-200,3.6,685,167,916,96,963,1035,4.5,63.6,0.5414
2005-01-02,3:00:00,1.3,1004,-200,4.5,739,-200,868,-200,1004,1030,3.1,70.0,0.5388
2005-01-02,4:00:00,1.3,947,-200,3.3,673,148,929,87,974,929,3.2,68.3,0.5310
2005-01-02,5:00:00,1.1,923,-200,2.7,634,123,984,75,943,875,3.1,69.2,0.5337
2005-01-02,6:00:00,1.0,911,-200,2.4,613,148,992,82,934,861,2.4,71.9,0.5288
2005-01-02,7:00:00,1.0,924,-200,2.6,629,143,994,83,941,852,3.1,68.7,0.5317
2005-01-02,8:00:00,1.2,954,-200,3.4,674,180,940,88,981,891,2.1,73.1,0.5289
2005-01-02,9:00:00,1.3,960,-200,3.9,704,226,887,106,1003,947,3.3,68.2,0.5346
2005-01-02,10:00:00,1.6,1016,-200,4.9,760,254,835,112,1044,1016,4.1,65.8,0.5451
2005-01-02,11:00:00,2.2,1139,-200,7.5,879,372,753,141,1092,1201,6.6,56.6,0.5528
2005-01-02,12:00:00,2.2,1130,-200,7.1,860,379,752,148,1058,1218,8.0,51.2,0.5516
2005-01-02,13:00:00,2.8,1237,-200,9.6,962,478,685,171,1138,1385,10.3,44.9,0.5612
2005-01-02,14:00:00,2.1,1159,-200,6.5,837,344,742,160,1087,1311,12.3,41.7,0.5961
2005-01-02,15:00:00,1.6,1124,-200,5.5,790,258,791,137,1071,1206,13.5,41.3,0.6342
2005-01-02,16:00:00,2.8,1312,-200,10.5,998,474,640,167,1249,1473,13.4,43.1,0.6600
2005-01-02,17:00:00,2.6,1246,-200,8.9,936,438,665,164,1182,1460,9.9,53.3,0.6504
2005-01-02,18:00:00,2.8,1232,-200,8.8,931,451,674,166,1171,1627,8.9,54.6,0.6226
2005-01-02,19:00:00,2.9,1286,-200,10.5,996,473,644,167,1217,1827,8.9,54.8,0.6244
2005-01-02,20:00:00,3.4,1347,-200,13.0,1084,560,582,174,1290,2004,8.3,58.2,0.6391
2005-01-02,21:00:00,2.9,-200,-200,-200.0,-200,470,-200,160,-200,-200,-200,-200,-200
2005-01-02,22:00:00,3.2,-200,-200,-200.0,-200,506,-200,169,-200,-200,-200,-200,-200
2005-01-02,23:00:00,3.1,-200,-200,-200.0,-200,482,-200,162,-200,-200,-200,-200,-200
2005-01-03,0:00:00,3.0,-200,-200,-200.0,-200,436,-200,149,-200,-200,-200,-200,-200
2005-01-03,1:00:00,3.4,-200,-200,-200.0,-200,472,-200,158,-200,-200,-200,-200,-200
2005-01-03,2:00:00,3.0,-200,-200,-200.0,-200,379,-200,143,-200,-200,-200,-200,-200
2005-01-03,3:00:00,2.7,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
2005-01-03,4:00:00,-200,-200,-200,-200.0,-200,286,-200,121,-200,-200,-200,-200,-200
2005-01-03,5:00:00,1.1,-200,-200,-200.0,-200,155,-200,92,-200,-200,-200,-200,-200
2005-01-03,6:00:00,1.4,-200,-200,-200.0,-200,264,-200,102,-200,-200,-200,-200,-200
2005-01-03,7:00:00,1.8,-200,-200,-200.0,-200,366,-200,121,-200,-200,-200,-200,-200
2005-01-03,8:00:00,3.6,-200,-200,-200.0,-200,622,-200,164,-200,-200,-200,-200,-200
2005-01-03,9:00:00,3.1,-200,-200,-200.0,-200,551,-200,175,-200,-200,-200,-200,-200
2005-01-03,10:00:00,1.9,-200,-200,-200.0,-200,349,-200,130,-200,-200,-200,-200,-200
2005-01-03,11:00:00,1.7,-200,-200,-200.0,-200,285,-200,117,-200,-200,-200,-200,-200
2005-01-03,12:00:00,1.7,-200,-200,-200.0,-200,265,-200,115,-200,-200,-200,-200,-200
2005-01-03,13:00:00,1.6,-200,-200,-200.0,-200,222,-200,106,-200,-200,-200,-200,-200
2005-01-03,14:00:00,1.6,-200,-200,-200.0,-200,237,-200,102,-200,-200,-200,-200,-200
2005-01-03,15:00:00,1.7,-200,-200,-200.0,-200,294,-200,122,-200,-200,-200,-200,-200
2005-01-03,16:00:00,2.2,-200,-200,-200.0,-200,329,-200,138,-200,-200,-200,-200,-200
2005-01-03,17:00:00,3.3,-200,-200,-200.0,-200,487,-200,162,-200,-200,-200,-200,-200
2005-01-03,18:00:00,3.9,-200,-200,-200.0,-200,604,-200,177,-200,-200,-200,-200,-200
2005-01-03,19:00:00,5.0,-200,-200,-200.0,-200,728,-200,190,-200,-200,-200,-200,-200
2005-01-03,20:00:00,4.2,-200,-200,-200.0,-200,653,-200,182,-200,-200,-200,-200,-200
2005-01-03,21:00:00,3.2,-200,-200,-200.0,-200,509,-200,163,-200,-200,-200,-200,-200
2005-01-03,22:00:00,1.7,-200,-200,-200.0,-200,277,-200,135,-200,-200,-200,-200,-200
2005-01-03,23:00:00,1.5,-200,-200,-200.0,-200,268,-200,130,-200,-200,-200,-200,-200
2005-01-04,0:00:00,1.3,-200,-200,-200.0,-200,193,-200,117,-200,-200,-200,-200,-200
2005-01-04,1:00:00,1.2,-200,-200,-200.0,-200,167,-200,104,-200,-200,-200,-200,-200
2005-01-04,2:00:00,1.3,-200,-200,-200.0,-200,159,-200,97,-200,-200,-200,-200,-200
2005-01-04,3:00:00,0.8,-200,-200,-200.0,-200,-200,-200,-200,-200,-200,-200,-200,-200
2005-01-04,4:00:00,0.6,-200,-200,-200.0,-200,89,-200,72,-200,-200,-200,-200,-200
2005-01-04,5:00:00,0.8,-200,-200,-200.0,-200,97,-200,71,-200,-200,-200,-200,-200
2005-01-04,6:00:00,0.9,-200,-200,-200.0,-200,182,-200,94,-200,-200,-200,-200,-200
2005-01-04,7:00:00,1.1,-200,-200,-200.0,-200,262,-200,118,-200,-200,-200,-200,-200
2005-01-04,8:00:00,3.4,-200,-200,-200.0,-200,561,-200,174,-200,-200,-200,-200,-200
2005-01-04,9:00:00,3.6,-200,-200,-200.0,-200,540,-200,170,-200,-200,-200,-200,-200
2005-01-04,10:00:00,3.1,-200,-200,-200.0,-200,480,-200,171,-200,-200,-200,-200,-200
2005-01-04,11:00:00,3.3,-200,-200,-200.0,-200,608,-200,196,-200,-200,-200,-200,-200
2005-01-04,12:00:00,3.4,-200,-200,-200.0,-200,584,-200,191,-200,-200,-200,-200,-200
2005-01-04,13:00:00,2.8,-200,-200,-200.0,-200,426,-200,165,-200,-200,-200,-200,-200
2005-01-04,14:00:00,2.6,-200,-200,-200.0,-200,397,-200,148,-200,-200,-200,-200,-200
2005-01-04,15:00:00,3.0,-200,-200,-200.0,-200,473,-200,172,-200,-200,-200,-200,-200
2005-01-04,16:00:00,2.9,-200,-200,-200.0,-200,369,-200,165,-200,-200,-200,-200,-200
2005-01-04,17:00:00,3.8,-200,-200,-200.0,-200,532,-200,184,-200,-200,-200,-200,-200
2005-01-04,18:00:00,3.8,-200,-200,-200.0,-200,498,-200,173,-200,-200,-200,-200,-200
2005-01-04,19:00:00,3.6,-200,-200,-200.0,-200,487,-200,174,-200,-200,-200,-200,-200
2005-01-04,20:00:00,4.5,-200,-200,-200.0,-200,629,-200,181,-200,-200,-200,-200,-200
2005-01-04,21:00:00,3.7,-200,-200,-200.0,-200,502,-200,166,-200,-200,-200,-200,-200
2005-01-04,22:00:00,2.4,-200,-200,-200.0,-200,381,-200,150,-200,-200,-200,-200,-200
2005-01-04,23:00:00,1.7,-200,-200,-200.0,-200,250,-200,131,-200,-200,-200,-200,-200
2005-01-05,0:00:00,1.7,-200,-200,-200.0,-200,266,-200,129,-200,-200,-200,-200,-200
2005-01-05,1:00:00,1.7,1135,-200,5.6,792,226,727,120,1170,1151,9.5,69.5,0.8261
2005-01-05,2:00:00,1.9,1188,-200,8.1,901,259,657,119,1261,1185,9.1,70.9,0.8176
2005-01-05,3:00:00,2.0,1242,-200,8.5,921,-200,626,-200,1219,1374,8.1,72.1,0.7798
2005-01-05,4:00:00,2.0,1219,-200,7.7,889,260,649,111,1186,1405,7.9,72.1,0.7679
2005-01-05,5:00:00,1.7,1187,-200,6.8,850,242,653,109,1169,1383,7.6,72.7,0.7598
2005-01-05,6:00:00,1.8,1225,-200,8.1,904,267,644,110,1194,1460,7.5,71.7,0.7439
2005-01-05,7:00:00,2.2,1333,-200,11.1,1019,411,576,126,1275,1612,7.9,70.6,0.7562
2005-01-05,8:00:00,3.7,1489,-200,16.4,1193,670,497,148,1475,1776,8.6,69.0,0.7732
2005-01-05,9:00:00,4.8,1596,-200,21.6,1341,830,436,162,1672,1991,9.1,67.5,0.7831
2005-01-05,10:00:00,4.8,1585,-200,19.3,1277,845,456,173,1567,1944,9.8,65.8,0.7967
2005-01-05,11:00:00,5.2,1674,-200,22.9,1376,992,438,198,1643,2098,11.2,61.9,0.8226
2005-01-05,12:00:00,5.9,1741,-200,25.3,1438,1130,416,219,1741,2159,12.8,60.1,0.8820
2005-01-05,13:00:00,5.9,1680,-200,25.2,1434,977,417,206,1790,2005,13.4,62.4,0.9513
2005-01-05,14:00:00,3.1,1295,-200,13.2,1090,459,553,155,1479,1441,14.3,61.2,0.9941
2005-01-05,15:00:00,2.6,1288,-200,13.9,1112,346,560,150,1492,1380,14.6,59.6,0.9824
2005-01-05,16:00:00,2.8,1281,-200,13.8,1111,383,553,148,1483,1409,14.2,60.0,0.9684
2005-01-05,17:00:00,2.8,1310,-200,13.5,1099,414,559,158,1481,1445,13.8,62.6,0.9862
2005-01-05,18:00:00,2.8,1276,-200,13.5,1099,370,559,152,1504,1388,13.6,64.0,0.9891
2005-01-05,19:00:00,3.1,1312,-200,15.0,1148,400,532,148,1525,1411,13.4,64.5,0.9865
2005-01-05,20:00:00,3.3,1332,-200,14.9,1146,378,539,147,1523,1377,13.5,64.7,0.9971
2005-01-05,21:00:00,2.7,1248,-200,11.9,1046,357,588,144,1404,1316,13.4,65.3,0.9967
2005-01-05,22:00:00,2.3,1182,-200,9.2,947,333,643,144,1334,1210,13.2,64.5,0.9732
2005-01-05,23:00:00,1.6,1059,-200,6.0,810,227,764,126,1200,1002,13.2,62.3,0.9392
2005-01-06,0:00:00,1.6,1056,-200,5.6,795,203,783,115,1187,896,12.5,63.7,0.9196
2005-01-06,1:00:00,1.7,1064,-200,5.4,785,210,769,116,1184,946,12.3,64.6,0.9229
2005-01-06,2:00:00,1.6,1059,-200,5.4,783,198,781,112,1188,877,12.5,63.8,0.9244
2005-01-06,3:00:00,1.4,991,-200,3.5,681,-200,874,-200,1125,718,12.6,62.7,0.9121
2005-01-06,4:00:00,-200,950,-200,2.5,622,89,960,67,1093,643,12.0,64.6,0.9060
2005-01-06,5:00:00,0.9,1005,-200,3.4,679,89,875,67,1120,745,10.7,69.5,0.8919
2005-01-06,6:00:00,0.8,939,-200,1.8,568,101,1037,72,1054,656,12.4,62.6,0.8994
