reviewText,Positive
"I downloaded this app because I thought it would be pretty cool to have a top-of-the-line agenda app on my phone but was quickly disappointed. As I sat with the app open, I realized I had nothing to do this week. Or next. Or the next. Nothing. Not even s",1
After great success with it one day  it crashed and I have lost six months of appointments and am furious!!!  How do I retrieve them???  Not at all dependable.....and I used to rave about how great it was!!! Bad bad bad!!,0
"I thought it would be better. Most reviewers complained about syncing issues but I didn't care about that. I had some force close issues when changing daily and weekly views. I also couldn't figure out how to turn off the highlighted work times, even tho",1
"I was impressed at first but... Firstly after two months of information went on - as well as another 3 months forward, I received the following error:  ""Sorry - The application Pocket INformant (process net.webis.pocketinformant) has stopped unexpectedly",1
"Couldn't find any way to make this useful. I like my calendar and Noodles app better. Mayne I wad missing something, but everytime I tried to get into it, ther was nothing to do. Uninstalled.",0
Please don't buy.  This app does not sync with anything and when you check with the developers you are told it is a kindle fire problem and not theirs.  Yes if you are selling on a kindle fire amazon store then you are responsible. Instead of removing th,0
The bottom of the calender is at the very top of my screen. It's a useless app. Don't get it and don't buy it. There are other an  better free planner apps.,0
"I have been trying calendar after calendar app trying to find one that works well, looks good is simple and effective... This is the first one that fills all those requirements.",1
"They came out with version 3 already so for a free app they give us version 2, um yea...........would have rather the version 3 be the faotd instead of this....",0
"This is one of the most complete todo apps on the market and it works perfectly on the atrix 4g. It does use your built in calendar to get the days agenda, so if you have google calendar it should work",1
