MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
50810E_2,0.611698818,0.926926838,0.383856343,2.578540315,4.336474353,0.203395857,0.16454796,2.870832963,0.233531869,1.641212552,0.689039026,0.307049516,0.331496133,0.267223753,0.884256378,0.732242866,1.708774113,1.972975376,0.393012712,0.750288915,0.406880612,0.332562894,0.161614366,1.840785848,3.650902302,1.498977687,0.249177705,0.319583963,0.864521291,0.153613655,0.54627078,2.638278958,0.351853498,0.421637479,0.30278247,0.751977954,0.568406081,0.371944173,0.680682727,0.359676416,0.26260112,0.436661037,0.206596142,0.249289575,1.15490054,0.188945228,2.264222433,0.361007411,0.680057948,1.906335321,0.351646515,0.154343344,0.21050872,0.113556583,0.174068089,0.154343344,0.26907004,0.122025965,0.227113167,0.132724132,0.507104251,0.316821753,1.584331643,2.404245835,0.13885329,1.189390985,0.961664902,0.225664456,0.137348861,0.109099014,0.113556583,0.117345517,0.554800245,0.182035995,0.148214186,0.17830278,1.822198696,Ts65Dn,Saline,C/S,t-CS-s
50810E_3,0.611508836,0.931128228,0.386225646,2.721975532,4.757589488,0.210149524,0.175623018,2.953239692,0.239963752,1.6650657,0.750521069,0.324875396,0.337834164,0.27349343,0.908926144,0.75668328,1.839510648,2.084549162,0.427820571,0.79275034,0.439691889,0.34580879,0.163389216,1.864521976,3.720797463,1.482193022,0.256184866,0.32415043,0.870140462,0.157680109,0.54816493,2.70720435,0.365564114,0.435070231,0.317625736,0.750702311,0.593112823,0.376619846,0.620027186,0.373176257,0.272043498,0.462165836,0.21087449,0.246214185,1.079365944,0.17512801,2.249591459,0.359897592,0.675236954,1.857173984,0.332062316,0.162490467,0.207484475,0.108998802,0.163470966,0.149743981,0.253295566,0.116951738,0.215437411,0.131332389,0.466989868,0.307168537,1.60442314,2.295620438,0.1469659,1.238533609,0.913988452,0.213095108,0.135526746,0.135363329,0.108998802,0.114772851,0.568852816,0.174528816,0.145222791,0.1681011,1.719904129,Ts65Dn,Saline,C/S,t-CS-s
50810E_4,0.537875952,0.80581555,0.333832522,2.341819543,3.794583801,0.211780856,0.160863597,2.590415575,0.207912143,1.462872832,0.600524148,0.299513291,0.319480844,0.255459878,0.743042556,0.593535505,1.601148134,1.981530014,0.468363909,0.650817422,0.399226257,0.397229502,0.15849245,1.337451641,2.900786222,1.350929739,0.245600899,0.288281542,0.753026332,0.151878198,0.49731686,2.222513416,0.302009235,0.408960439,0.298265319,0.687757394,0.538874329,0.315237739,0.508923,0.337451641,0.261200549,0.391863222,0.328341445,0.236190194,1.005250314,0.187310508,2.306588775,0.36249353,0.609184353,1.626488205,0.330695852,0.170524292,0.210973896,0.114619537,0.170524292,0.158692598,0.243437107,0.127190712,0.214745249,0.135694742,0.52998595,0.33772092,1.621089995,2.441174296,0.151001997,1.30562745,0.963321748,0.232640686,0.15861865,0.121126969,0.114619537,0.121570657,0.525401168,0.186127339,0.174739333,0.187902093,1.831694151,Ts65Dn,Saline,C/S,t-CS-s
50810E_5,0.627634368,0.78077067,0.331712184,2.299912707,3.990896621,0.211497693,0.161740865,2.580995137,0.208380097,1.391445317,0.624392069,0.297293927,0.325227584,0.280209502,0.747474747,0.597580746,1.540965208,1.976929792,0.442823295,0.639481232,0.400922808,0.401421624,0.15538097,1.306646714,2.87916199,1.298540965,0.2410525,0.309265494,0.751964085,0.153510413,0.496071829,2.208005986,0.323606435,0.384836014,0.291682255,0.66741489,0.543085173,0.315500686,0.496570645,0.338695598,0.259633371,0.395685248,0.320239431,0.23615096,0.984845141,0.175163687,2.266460678,0.3534172,0.615684544,1.58471272,0.319208416,0.158316781,0.2088575,0.116898404,0.166997719,0.141543441,0.252777165,0.130655484,0.212315162,0.133083205,0.521003458,0.335172515,1.650849702,2.406238505,0.15699257,1.332744795,0.936143603,0.233502538,0.156109762,0.119914662,0.116898404,0.116971971,0.554550136,0.187596557,0.171264621,0.204958434,1.80004414,Ts65Dn,Saline,C/S,t-CS-s
50810E_6,0.593167313,0.771743211,0.330872231,2.34351145,3.839444375,0.208734827,0.165310975,2.626705043,0.20760856,1.565386059,0.599674634,0.296708797,0.326116881,0.257664873,0.746715054,0.618320611,1.570391691,1.987611062,0.445250907,0.653109748,0.415091978,0.328869979,0.158553373,1.339882368,2.914278563,1.341759479,0.244274809,0.288199224,0.764985609,0.152296333,0.499812289,2.266925291,0.326116881,0.407958954,0.305969215,0.680891002,0.562883244,0.328244275,0.513828057,0.342510324,0.267801276,0.405956701,0.31472907,0.221566976,0.912454367,0.180497051,2.186394271,0.349761303,0.588879528,1.605939343,0.303566414,0.160980062,0.202752036,0.113030048,0.155433867,0.145113732,0.221005336,0.124684078,0.199663016,0.126509407,0.493049705,0.316413929,1.462089301,2.26024993,0.138023027,1.201207526,0.877702892,0.204998596,0.149115417,0.117172143,0.113030048,0.119137883,0.547037349,0.175091266,0.158312272,0.194818871,1.723392306,Ts65Dn,Saline,C/S,t-CS-s
50810E_7,0.451539165,0.677384944,0.299756172,2.125114294,3.572691253,0.207711064,0.169765315,2.346693081,0.192776593,1.200853398,0.53505029,0.289850655,0.302956416,0.252971655,0.659402621,0.536574215,1.344102408,1.791984151,0.432642487,0.568729046,0.368332825,0.389362999,0.157726303,1.008076806,2.47500762,1.223407498,0.234074977,0.266382201,0.704358427,0.165650716,0.454434624,1.944833892,0.297622676,0.37458092,0.292898507,0.638677233,0.511734227,0.298994209,0.470588235,0.309661689,0.253733618,0.369704358,0.358427309,0.207245399,0.833317275,0.176028519,2.210713942,0.353791309,0.559687831,1.390885442,0.286251084,0.16398497,0.204162251,0.108777339,0.160805473,0.146353213,0.2162058,0.124963869,0.198766741,0.133249831,0.461605164,0.318046055,1.469409384,2.341458715,0.163406879,1.32671741,0.894691203,0.21803642,0.171885538,0.135080451,0.108777339,0.133057135,0.528374603,0.182194816,0.191155217,0.208883322,1.741015512,Ts65Dn,Saline,C/S,t-CS-s
50810E_8,0.517765685,0.71846991,0.306177977,2.233034571,3.695582586,0.219430218,0.173975672,2.440941101,0.202784891,1.269046095,0.559058899,0.317541613,0.317381562,0.263604353,0.699583867,0.552016645,1.419174136,1.888604353,0.451184379,0.594110115,0.406049936,0.435659411,0.166773367,1.07106274,2.558258643,1.318341869,0.243277849,0.279449424,0.757682458,0.165973111,0.476152369,2.062259923,0.320102433,0.384282971,0.305377721,0.651408451,0.538732394,0.316101152,0.477752881,0.342189501,0.273527529,0.39340589,0.3618758,0.203190277,0.820831751,0.176414736,2.102639575,0.342290163,0.538739081,1.3507406,0.279718952,0.164641094,0.199012533,0.106532472,0.15448158,0.133308014,0.206228637,0.134827193,0.198252943,0.122768705,0.499430308,0.315134827,1.410653247,2.295480441,0.138909989,1.216483099,0.883782757,0.22312951,0.174041018,0.129794911,0.106532472,0.12086973,0.501614128,0.181067224,0.172047095,0.209077098,1.693505507,Ts65Dn,Saline,C/S,t-CS-s
50810E_9,0.489535799,0.704956727,0.305586153,2.220456334,3.640912667,0.209913454,0.173092054,2.44563336,0.200786782,1.317702596,0.55436664,0.297403619,0.310621558,0.257592447,0.701652242,0.5693155,1.424232887,1.896302124,0.449881983,0.582533438,0.391030685,0.311880409,0.169158143,1.069708891,2.563650669,1.303855232,0.24343037,0.27804878,0.729189614,0.157828482,0.489063729,2.026435877,0.304012589,0.388512982,0.294099135,0.644059795,0.545082612,0.308103855,0.471439811,0.326829268,0.266404406,0.388827695,0.356726987,0.204148986,0.797642621,0.177369165,2.147194719,0.35106082,0.52758133,1.33418199,0.273455917,0.166808109,0.197454031,0.110042433,0.147854785,0.125035361,0.187930222,0.133427628,0.190004715,0.114851485,0.417067421,0.307402169,1.401225837,2.232343234,0.151532296,1.203017445,0.843564356,0.213955681,0.162564828,0.125035361,0.110042433,0.119471947,0.538991042,0.181235266,0.170391325,0.196793965,1.666760962,Ts65Dn,Saline,C/S,t-CS-s
50810E_10,0.418501529,0.667889908,0.29617737,2.193272171,3.573394495,0.19266055,0.143577982,2.549541284,0.204740061,1.202446483,0.491896024,0.281804281,0.30382263,0.248012232,0.70351682,0.505657492,1.551529052,1.796024465,0.418960245,0.574923547,0.361314985,0.329204893,0.150764526,1.028134557,2.631957187,1.372171254,0.237614679,0.241284404,0.738379205,0.167584098,0.441743119,2.018042813,0.30351682,0.358256881,0.248318043,0.649082569,0.529204893,0.289602446,0.455504587,0.316666667,0.240672783,0.343119266,0.331192661,0.186981109,0.761400553,0.160389845,2.101191192,0.316087113,0.514859824,1.237877512,0.257730718,0.173865961,0.195403682,0.096257971,0.135362772,0.132114066,0.171940801,0.13476116,0.174587896,0.107568283,0.387558657,0.279268439,1.197689809,2.112501504,0.147154374,1.153892432,0.931295873,0.24220912,0.159306943,0.149199856,0.096257971,0.146312116,0.403681867,0.163518229,0.147034051,0.221633979,1.625195524,Ts65Dn,Saline,C/S,t-CS-s
50810E_11,0.419344822,0.643688868,0.2906381,2.266884024,3.724421674,0.196863841,0.139729856,2.657817109,0.206800186,1.239869585,0.459090203,0.289240801,0.30041919,0.248719143,0.723645397,0.523055426,1.562956063,1.793976091,0.421207887,0.589038969,0.358174197,0.329762459,0.14531905,1.036485018,2.755472753,1.388448999,0.236609222,0.238938053,0.766185375,0.159913057,0.475857786,2.075298867,0.305232107,0.353050769,0.290017078,0.663406303,0.541530818,0.299953423,0.438441236,0.316099984,0.237851265,0.328209905,0.344511722,0.192073171,0.749268293,0.163292683,2.10695122,0.309634146,0.528780488,1.412804878,0.25402439,0.178780488,0.207682927,0.096219512,0.136585366,0.122804878,0.169512195,0.137926829,0.179390244,0.108902439,0.427560976,0.287439024,1.177439024,2.119512195,0.159756098,1.254146341,0.95097561,0.243292683,0.15902439,0.125609756,0.096219512,0.152682927,0.412682927,0.178414634,0.174146341,0.224878049,1.625243902,Ts65Dn,Saline,C/S,t-CS-s
50810E_12,0.439346812,0.658009331,0.296423017,2.231570762,3.67651633,0.205598756,0.141679627,2.708087092,0.206376361,1.272783826,0.480870918,0.293312597,0.305598756,0.260186625,0.734681182,0.54525661,1.523172628,1.819906687,0.446500778,0.611664075,0.37029549,0.328460342,0.152410575,1.063297045,2.713219285,1.403732504,0.242301711,0.247744946,0.783514774,0.165940902,0.474650078,2.060653188,0.292846034,0.373250389,0.268895801,1.124883359,0.555365474,0.301399689,0.446967341,0.32659409,0.245567652,0.346656299,0.34214619,0.191625616,0.804310345,0.158251232,2.083990148,0.334605911,0.531034483,1.430295567,0.26182266,0.187068966,0.196305419,0.100738916,0.14137931,0.112931034,0.180788177,0.132019704,0.175369458,0.107389163,0.398399015,0.290270936,1.208990148,2.182512315,0.174876847,1.169334975,0.989039409,0.250985222,0.165024631,0.137315271,0.100738916,0.15726601,0.432389163,0.180172414,0.170320197,0.197536946,1.618472906,Ts65Dn,Saline,C/S,t-CS-s
50810E_13,0.435826408,0.674053555,0.278855032,2.071468144,3.322622345,0.208864266,0.187072946,2.213850416,0.216989843,1.26611265,0.539242844,0.306186519,0.299722992,0.252816251,0.725023084,0.494921514,1.445429363,1.966204986,0.447645429,0.581163435,0.361588181,0.342197599,0.169713758,0.957710065,2.344044321,1.342012927,0.244136657,0.246537396,0.713019391,0.171929825,0.438781163,1.83010157,0.305632502,0.374330563,0.279039705,0.620129271,0.575438596,0.284764543,0.491043398,0.311726685,0.258171745,0.342197599,0.295475531,0.177744133,0.759121877,0.165026495,2.045874338,0.31672975,0.518697956,1.095382286,0.248750946,0.168962907,0.172293717,0.098713096,0.142013626,0.160333081,0.178501136,0.134443603,0.180772142,0.101741105,0.491143073,0.291900076,1.337925814,2.117032551,0.17986374,1.311733535,0.99348978,0.234519304,0.187887964,0.170174111,0.098713096,0.157607873,0.41998486,0.188796366,0.190613172,0.261771385,1.611657835,Ts65Dn,Saline,C/S,t-CS-s
50810E_14,0.424568566,0.659862683,0.276118018,2.081833364,3.193542401,0.229356096,0.164594544,2.291705326,0.209129709,1.338281685,0.539803303,0.292447578,0.301169048,0.273705697,0.711449248,0.50992763,1.441083689,2.017999629,0.421228428,0.587678605,0.389497124,0.338838374,0.175357209,0.953423641,2.372796437,1.313787345,0.242716645,0.247170161,0.712377064,0.167749119,0.435145667,1.826683986,0.299870106,0.394136203,0.288921878,0.647986639,0.604193728,0.291890889,0.462794582,0.302839117,0.246056782,0.362404899,0.312859529,0.181480334,0.787240632,0.166305358,2.128058222,0.322235986,0.52725302,1.312325797,0.25209043,0.178228554,0.188293589,0.102198823,0.14694952,0.137658718,0.173273459,0.150975534,0.18968721,0.105295757,0.528027253,0.304738309,1.386497368,2.178228554,0.155775782,1.203933106,1.006968102,0.256271291,0.196965005,0.157788789,0.102198823,0.156085475,0.448745742,0.20795912,0.214307835,0.281511304,1.688138743,Ts65Dn,Saline,C/S,t-CS-s
50810E_15,0.478822412,0.6662868,0.290978158,2.147198481,3.268945869,0.224121557,0.166191833,2.332003799,0.209116809,1.329534663,0.520607787,0.294207028,0.314529915,0.25982906,0.70351377,0.544919278,1.501614435,1.977777778,0.437796771,0.614814815,0.397910731,0.350807217,0.172079772,0.997340931,2.501234568,1.331244065,0.241215575,0.267236467,0.738651472,0.169420703,0.470465337,1.866666667,0.284520418,0.392782526,0.307502374,0.679012346,0.610446344,0.305033238,0.489838557,0.32022792,0.290788224,0.350997151,0.327255461,0.181200803,0.782219478,0.176724803,2.160518599,0.331841334,0.527087514,1.296650718,0.257138447,0.17888563,0.191541905,0.106034882,0.166846736,0.137212533,0.177496527,0.138447291,0.187065905,0.102947986,0.502083655,0.316869887,1.409322426,2.147244945,0.165303288,1.346041056,1.02407779,0.242630035,0.196789628,0.17116839,0.106034882,0.15573391,0.452230282,0.198487421,0.208365489,0.262849205,1.614755363,Ts65Dn,Saline,C/S,t-CS-s
3421_1,0.30010089,0.584518023,0.323672384,2.02806567,3.253324773,0.215078419,0.165092176,3.234522608,0.223424745,0.921948088,0.292671742,0.279097496,0.272493809,0.265248097,0.711547281,0.619645969,1.251398698,1.245437036,0.483903513,0.770797028,0.216729341,0.308355498,0.165183894,1.41621572,2.441805008,1.021370265,0.232779969,0.278730625,0.653673301,0.149867009,0.441896726,2.361918738,1.529854169,0.429147941,0.389434101,0.627441988,0.493167018,0.325598459,0.541777492,0.306796295,0.266532147,0.409061726,0.484637256,0.221295331,0.95220716,0.165681845,2.171127332,0.327018885,0.758313058,0.996582088,0.408874986,0.171069401,0.188332754,0.125535859,0.159541189,0.195342371,0.287104623,0.120148303,0.223380837,0.157687406,0.572818909,0.32336925,1.564071371,2.414957711,0.146738501,1.147781254,0.896999189,0.286003939,0.158961882,0.124261383,0.125535859,0.126926196,0.400069517,0.2050168,0.174371452,0.204785077,1.32255822,Ts65Dn,Saline,S/C,t-SC-s
3421_2,0.296766423,0.586305939,0.317242657,2.011118317,3.233762624,0.215232095,0.156675623,3.31909571,0.243861762,0.947280645,0.287593811,0.280644862,0.277309367,0.265542481,0.716019642,0.642453442,1.248123784,1.362364496,0.468729732,0.77059205,0.229593255,0.325488743,0.158528676,1.380524414,2.406281849,1.037802279,0.224034096,0.278328546,0.662651719,0.150004633,0.428796442,2.354396368,1.51385157,0.426387473,0.457611415,0.638098768,0.495598999,0.322060595,0.533030668,0.307606782,0.259983323,0.406467155,0.48614843,0.218345303,0.951705027,0.162528983,2.164451733,0.318893853,0.741672793,0.976531132,0.394503195,0.1650738,0.188486117,0.118136063,0.156591076,0.194028163,0.27591472,0.117344342,0.216139795,0.152802126,0.559520443,0.327489679,1.601707855,2.32715037,0.139342872,1.182774416,0.885652887,0.290391902,0.154668326,0.114969179,0.118136063,0.122264322,0.394785953,0.218571509,0.171351015,0.217553583,1.237459707,Ts65Dn,Saline,S/C,t-SC-s
3421_3,0.318265952,0.613151486,0.345640526,2.153044325,3.378373113,0.220555285,0.181198246,3.476863127,0.261568436,1.008865075,0.297028738,0.287871408,0.29020945,0.276278617,0.750414028,0.643253775,1.349537263,1.428738432,0.475207014,0.80857282,0.227861666,0.338236727,0.161714564,1.493326839,2.528300049,1.095275207,0.227861666,0.31290794,0.694885533,0.157720409,0.461178763,2.435460302,1.610521189,0.448124696,0.407793473,0.664003897,0.519240136,0.334924501,0.561714564,0.31962981,0.274135412,0.424159766,0.51105699,0.208792426,0.95421073,0.157687836,2.192569625,0.312551907,0.737223852,1.003654283,0.372072421,0.155694591,0.183267815,0.119483971,0.158130779,0.189136814,0.280770721,0.112673717,0.208792426,0.149493384,0.54830851,0.315873983,1.562261226,2.157521732,0.13415647,1.110791208,0.883118321,0.284148165,0.152538619,0.113338132,0.119483971,0.115220641,0.377941421,0.201207021,0.161065279,0.201373124,1.213941642,Ts65Dn,Saline,S/C,t-SC-s
3421_4,0.286237741,0.519021446,0.300678952,1.817544994,2.763013256,0.20756547,0.152818192,2.903976722,0.204440134,0.866903761,0.271042138,0.264899235,0.255630995,0.272658692,0.627869382,0.55738765,1.119517189,1.126953335,0.472680246,0.732083199,0.206595538,0.309839422,0.180946223,1.146459748,2.112835435,0.994503718,0.20756547,0.254553292,0.588641017,0.145166505,0.392606962,2.012716888,1.239681,0.40575493,0.381398858,0.593059597,0.46998599,0.293997198,0.540036642,0.291841793,0.255846535,0.389697166,0.467830585,0.209685806,0.905370274,0.168164599,2.297259155,0.337443363,0.674218228,0.976008319,0.376513407,0.184282849,0.195201664,0.129243111,0.166604769,0.199286935,0.286637451,0.126717671,0.223724281,0.157468618,0.584267994,0.337369086,1.585902102,2.388472109,0.155166011,1.216965015,0.924608185,0.285671841,0.171655649,0.131917106,0.129243111,0.135853822,0.403179083,0.218821956,0.201812375,0.219787566,1.264948377,Ts65Dn,Saline,S/C,t-SC-s
3421_5,0.278368993,0.503528621,0.301781113,1.913744819,2.786042343,0.20858071,0.158731937,3.049848773,0.210148986,0.900526493,0.282961801,0.269071357,0.268399238,0.254844853,0.672342332,0.562787051,1.165677159,1.249579926,0.457264479,0.744819088,0.217878347,0.329562003,0.15761174,1.144729472,2.188641201,1.033941974,0.217878347,0.264030469,0.61812479,0.147978044,0.416153243,2.081886412,1.27948919,0.416377282,0.395765655,0.608715134,0.486837683,0.297972443,0.525148426,0.290579142,0.262014114,0.382435309,0.483925171,0.20147702,0.864486986,0.164479816,2.252814225,0.321144332,0.687603069,0.883415788,0.373843837,0.173729117,0.178031118,0.123539112,0.158528716,0.192944719,0.280490428,0.123610812,0.220836022,0.150785115,0.578905858,0.326521833,1.583709758,2.186276619,0.157309816,1.160751416,0.891876389,0.282569728,0.165196817,0.121961712,0.123539112,0.123252312,0.40144834,0.208216821,0.182619918,0.235606224,1.221194522,Ts65Dn,Saline,S/C,t-SC-s
3421_6,0.298557804,0.541521284,0.310188416,1.924401023,2.976738776,0.221330542,0.191556176,3.122470342,0.211095604,0.949639451,0.29030007,0.289951151,0.288555478,0.256338683,0.686555013,0.585136078,1.210514073,1.415910677,0.45836241,0.75645499,0.235287276,0.338101884,0.157711096,1.207722726,2.250988602,1.04524308,0.209816236,0.272737846,0.646080484,0.153175157,0.426378227,2.165852524,1.343451966,0.433589207,0.394394045,0.630146546,0.507559898,0.307745987,0.575017446,0.298208886,0.267387765,0.395208188,0.488369388,0.201025057,0.88304385,0.162015945,2.220529613,0.308727221,0.661446469,0.954655467,0.382616743,0.168422551,0.179954442,0.120728929,0.161446469,0.19113041,0.288083713,0.120088269,0.212770501,0.153616173,0.604214123,0.320259112,1.53929385,2.133115034,0.148917995,1.137813212,0.912158314,0.281605923,0.166856492,0.121013667,0.120728929,0.122223804,0.388453872,0.206221526,0.174117312,0.202733485,1.284453303,Ts65Dn,Saline,S/C,t-SC-s
3421_7,0.237556561,0.420933556,0.250059538,1.501547988,2.163610383,0.18706835,0.142057633,2.293641343,0.163967611,0.804715408,0.237318409,0.236961181,0.223267445,0.222791141,0.541557514,0.442843534,0.929507025,0.998690164,0.410573946,0.616337223,0.198975947,0.274708264,0.149916647,0.856275304,1.6595618,0.840914503,0.180519171,0.219457014,0.502738747,0.133246011,0.339723744,1.584782091,0.981900452,0.333174565,0.311740891,0.52333889,0.424148607,0.247558943,0.448321029,0.242557752,0.230292927,0.331626578,0.430221481,0.187662902,0.819287576,0.161405541,2.365382759,0.32406603,0.609518293,0.86726518,0.333140265,0.185056473,0.181484699,0.12443286,0.159571387,0.189110918,0.280625543,0.118158123,0.222415291,0.157640699,0.614538083,0.310840815,1.470605271,2.144029346,0.152041703,1.181581234,0.864465682,0.279563664,0.184766869,0.140650642,0.12443286,0.12858384,0.392895067,0.236895453,0.200791582,0.243266725,1.256395405,Ts65Dn,Saline,S/C,t-SC-s
