FISCAL_YEAR,FISCAL_PERIOD,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESCR,TRANS_DT,MERCHANDISE_AMT
2019,11,DEPT OF EDUCATION,Special Needs Programs,NCS*GED EXAM,Schools Educational Svc-Not Elsewhere Classified,5/2/2019,1200
2019,11,DEPT OF EDUCATION,Special Needs Programs,VALLEY SHEPHERD,Misc Food Store-Convenience Mrkt Splty Vendng Macs,4/29/2019,14.3
2019,11,DEPT OF EDUCATION,Special Needs Programs,SQUIDS OYSTER BAR,Eating Places Restaurants,5/6/2019,25
2019,11,DEPT OF EDUCATION,Special Needs Programs,COURTYARD CHAPEL HILL,Lodging,5/7/2019,19.5
2019,11,DEPT OF EDUCATION,Special Needs Programs,SQ *GOSQ.COM EMAD M,Other Services Not Elsewhere Classified,5/9/2019,48.54
2019,11,DEPT OF EDUCATION,Special Needs Programs,DELTA AIR BAGGAGE FEE,Airline,5/2/2019,30
2019,11,DEPT OF EDUCATION,Special Needs Programs,42ND STREET BAR RDU,Eating Places Restaurants,5/9/2019,21.24
2019,11,DEPT OF EDUCATION,Special Needs Programs,COURTYARD CHAPEL HILL,Lodging,5/10/2019,553.89
2019,11,DEPT OF EDUCATION,Special Needs Programs,DELTA AIR BAGGAGE FEE,Airline,5/9/2019,30
2019,11,DEPT OF EDUCATION,Special Needs Programs,STAPLS0174751999000002,Stationery-Office Supplies-Printing Writing Pap,5/11/2019,3.72
2019,11,DEPT OF EDUCATION,Special Needs Programs,AMERICAN AIR0017356712682,Airline,5/2/2019,341
2019,11,DEPT OF EDUCATION,Special Needs Programs,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,5/6/2019,191.26
2019,11,DEPT OF EDUCATION,Special Needs Programs,RESTAURANT DEPOT,Grocery Stores Supermarkets,5/17/2019,179.77
2019,11,DEPT OF EDUCATION,Special Needs Programs,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,5/17/2019,142.58
2019,11,DEPT OF EDUCATION,Special Needs Programs,EXPEDIA 7431514774034,Travel,5/2/2019,5.64
2019,11,DEPT OF EDUCATION,Driver Training,CENTRAL TEXAS DRIVING SCH,Schools Educational Svc-Not Elsewhere Classified,5/21/2019,600
2019,11,DEPT OF EDUCATION,Adult Education and Work Force,DATA RECOGNITION CORPORAT,Business Services-Not Elsewhere Classified,5/17/2019,477.32
2019,11,DEPT OF EDUCATION,Adult Education and Work Force,IN *PAXEN PUBLISHING LLC,Business Services-Not Elsewhere Classified,5/24/2019,404.1
2019,11,DEPT OF EDUCATION,Adult Education and Work Force,DATA RECOGNITION CORPORAT,Business Services-Not Elsewhere Classified,5/17/2019,3625.66
2019,11,DEPT OF EDUCATION,Adult Education and Work Force,IN *PAXEN PUBLISHING LLC,Business Services-Not Elsewhere Classified,5/23/2019,400.43
2019,11,DEPT OF EDUCATION,Adult Education and Work Force,IN *PAXEN PUBLISHING LLC,Business Services-Not Elsewhere Classified,5/24/2019,3848.6
2019,11,DEPT OF EDUCATION,Adult Education and Work Force,IN *PAXEN PUBLISHING LLC,Business Services-Not Elsewhere Classified,5/23/2019,3813.63
2019,12,DEPT OF EDUCATION,Office of the Secretary,ALASKA AIR 0277323958234,Airline,5/29/2019,115.3
2019,12,DEPT OF EDUCATION,Office of the Secretary,SPIRIT AIRL 4870207964143,Airline,5/29/2019,126.29
2019,12,DEPT OF EDUCATION,Office of the Secretary,ULINE *SHIP SUPPLIES,Direct Marketing-Catalog Merchants,5/29/2019,58.26
2019,12,DEPT OF EDUCATION,Office of the Secretary,ENVATOMARKET47851908,Advertising Services,6/12/2019,44
2019,12,DEPT OF EDUCATION,Office of the Secretary,GRAND ISLE RESTAURANT,Eating Places Restaurants,6/25/2019,22.79
2019,12,DEPT OF EDUCATION,Office of the Secretary,RWM EMBROIDERY And MORE,Other Services Not Elsewhere Classified,6/19/2019,1216.8
2019,12,DEPT OF EDUCATION,Office of the Secretary,SPIRIT AIRL 4870207916861,Airline,5/29/2019,178.98
2019,12,DEPT OF EDUCATION,Office of the Secretary,STAPLS0175349525000001,Stationery-Office Supplies-Printing Writing Pap,6/15/2019,58.42
2019,12,DEPT OF EDUCATION,Office of the Secretary,HENDRICKS BBQ,Eating Places Restaurants,6/19/2019,36.93
2019,12,DEPT OF EDUCATION,Office of the Secretary,WASHINGTON MELROSE,Lodging,6/6/2019,891.48
2019,12,DEPT OF EDUCATION,Office of the Secretary,BUCA DI BEPPO-ANAHEIM,Eating Places Restaurants,6/21/2019,56.44
2019,12,DEPT OF EDUCATION,Office of the Secretary,EMBASSY SUITES ANAHM S,Lodging,6/23/2019,699.72
2019,12,DEPT OF EDUCATION,Office of the Secretary,COA -WWW.CHEAPOAIR.COM,Travel,5/29/2019,55
2019,12,DEPT OF EDUCATION,Office of the Secretary,DOLLAR TREE INC.,Miscellaneous General Merchandise,5/29/2019,-72
2019,12,DEPT OF EDUCATION,Office of the Secretary,AMERICAN AIR0010264069767,Airline,6/20/2019,30
2019,12,DEPT OF EDUCATION,Office of the Secretary,EB 17TH ANNUAL POLICY,Business Services-Not Elsewhere Classified,6/12/2019,186
2019,12,DEPT OF EDUCATION,Office of the Secretary,SOUTHWES 5262486724135,Airline,6/12/2019,688.6
2019,12,DEPT OF EDUCATION,Office of the Secretary,INTAC INC,Direct Marketing-Other Direct Marketers-Not Elsew,6/20/2019,1281.81
2019,12,DEPT OF EDUCATION,Office of the Secretary,HILTON PARC 55 S FRAN,Lodging,6/17/2019,301.61
2019,12,DEPT OF EDUCATION,Office of the Secretary,WASHINGTON MELROSE,Lodging,6/6/2019,194.76
2019,12,DEPT OF EDUCATION,Office of the Secretary,UEC AT CSUSB,Schools Educational Svc-Not Elsewhere Classified,6/26/2019,585
2019,12,DEPT OF EDUCATION,Office of the Secretary,FASTENAL COMPANY 01DEDOV,Industrial Supplies Not Elsewhere Classified,5/28/2019,3814.75
2019,12,DEPT OF EDUCATION,Office of the Secretary,ULINE *SHIP SUPPLIES,Direct Marketing-Catalog Merchants,5/29/2019,324
2019,12,DEPT OF EDUCATION,Office of the Secretary,COA -WWW.CHEAPOAIR.COM,Travel,5/29/2019,17.95
2019,12,DEPT OF EDUCATION,Office of the Secretary,STAPLS0175144262000001,Stationery-Office Supplies-Printing Writing Pap,5/30/2019,43.91
2019,12,DEPT OF EDUCATION,Office of the Secretary,COA -WWW.CHEAPOAIR.COM,Travel,6/14/2019,55
2019,12,DEPT OF EDUCATION,Office of the Secretary,WASHINGTON MELROSE,Lodging,6/6/2019,144
2019,12,DEPT OF EDUCATION,Office of the Secretary,WASHINGTON MELROSE,Lodging,6/6/2019,891.48
2019,12,DEPT OF EDUCATION,Office of the Secretary,AMERICAN AIR0012360154710,Airline,6/13/2019,444.6
2019,12,DEPT OF EDUCATION,Office of the Secretary,USPS PO 0917600901,Postal Services-Government Only,6/25/2019,6.85
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560296268330,Courier Svc-Air Ground Freight Forwarders,6/20/2019,8.34
2019,12,DEPT OF EDUCATION,Office of the Secretary,NOL MANNINGS RESTAURANT,Eating Places Restaurants,6/24/2019,18.23
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560391961703,Courier Svc-Air Ground Freight Forwarders,6/15/2019,18.47
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560391333712,Courier Svc-Air Ground Freight Forwarders,6/15/2019,13.73
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560390697742,Courier Svc-Air Ground Freight Forwarders,6/15/2019,14.37
2019,12,DEPT OF EDUCATION,Office of the Secretary,JADE GARDEN,Eating Places Restaurants,6/15/2019,289.5
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560495734717,Courier Svc-Air Ground Freight Forwarders,6/19/2019,31.45
2019,12,DEPT OF EDUCATION,Office of the Secretary,NICKS RIVERSIDE GRILLE,Eating Places Restaurants,6/5/2019,47.6
2019,12,DEPT OF EDUCATION,Office of the Secretary,STAPLS0175553897000001,Stationery-Office Supplies-Printing Writing Pap,6/15/2019,408.17
2019,12,DEPT OF EDUCATION,Office of the Secretary,COA -WWW.CHEAPOAIR.COM,Travel,5/29/2019,41.64
2019,12,DEPT OF EDUCATION,Office of the Secretary,EASTERN SHORE COFFEE And WA,Business Services-Not Elsewhere Classified,6/20/2019,419
2019,12,DEPT OF EDUCATION,Office of the Secretary,HILTON GARDEN INN DOVER,Lodging,6/18/2019,5856.5
2019,12,DEPT OF EDUCATION,Office of the Secretary,GOEXPRESSTRAVEL.COM,Travel,6/24/2019,13
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560498015720,Courier Svc-Air Ground Freight Forwarders,6/19/2019,31.45
2019,12,DEPT OF EDUCATION,Office of the Secretary,PARKING 05651-12TH And WAL,Automobile Parking Lots And Garages,6/18/2019,14
2019,12,DEPT OF EDUCATION,Office of the Secretary,STARBUCKS STORE 10407,Fast Food Restaurants,6/18/2019,5.94
2019,12,DEPT OF EDUCATION,Office of the Secretary,HILTON SPIRITS,Eating Places Restaurants,6/25/2019,14.31
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560394301732,Courier Svc-Air Ground Freight Forwarders,6/15/2019,14.37
2019,12,DEPT OF EDUCATION,Office of the Secretary,UPS*1Z21X9560393313721,Courier Svc-Air Ground Freight Forwarders,6/15/2019,20.3
2019,12,DEPT OF EDUCATION,Office of the Secretary,ETAHAND2MIND,Durable Goods Not Elsewhere Classified,6/12/2019,3273
2019,12,DEPT OF EDUCATION,Office of the Secretary,E ZPASS DE CSC00100701,Bridge And Road Fees Tolls,6/12/2019,25
2019,12,DEPT OF EDUCATION,Office of the Secretary,RIVERFRONT 7 ON FULTON,Eating Places Restaurants,6/25/2019,22.13
2019,12,DEPT OF EDUCATION,Office of the Secretary,MCDONALD'S F34236,Fast Food Restaurants,6/18/2019,7.66
2019,12,DEPT OF EDUCATION,Office of the Secretary,STAPLS0175553897000002,Stationery-Office Supplies-Printing Writing Pap,6/15/2019,3.24
2019,12,DEPT OF EDUCATION,Office of the Secretary,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,6/6/2019,280.07
2019,12,DEPT OF EDUCATION,Office of the Secretary,FASTENAL COMPANY 01DEDOV,Industrial Supplies Not Elsewhere Classified,6/21/2019,1795
2019,12,DEPT OF EDUCATION,Office of the Secretary,DT#19107,Eating Places Restaurants,6/18/2019,11.61
2019,12,DEPT OF EDUCATION,Office of the Secretary,TRID1067026,Computer Software Stores,6/26/2019,12
2019,12,DEPT OF EDUCATION,Academic Support,TECHNOLOGY STUDENT ASSOC,Organizations Membership-Not Elsewhere Classified,5/31/2019,100
2019,12,DEPT OF EDUCATION,Academic Support,FOOD LION #1385,Grocery Stores Supermarkets,6/3/2019,2.97
2019,12,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0010262265594,Airline,6/3/2019,30
2019,12,DEPT OF EDUCATION,Academic Support,PAT'S PIZZERIA,Eating Places Restaurants,6/3/2019,85.93
2019,12,DEPT OF EDUCATION,Academic Support,INTAC INC,Direct Marketing-Other Direct Marketers-Not Elsew,6/7/2019,688.8
2019,12,DEPT OF EDUCATION,Academic Support,IN *E GROUP,Business Services-Not Elsewhere Classified,6/7/2019,1682.66
2019,12,DEPT OF EDUCATION,Academic Support,SOUTHWES 5262487336153,Airline,6/13/2019,688.6
2019,12,DEPT OF EDUCATION,Academic Support,UW MADISON WISC UNION,Colleges Univ Pro Schools Junior Colleges,6/5/2019,6.01
2019,12,DEPT OF EDUCATION,Academic Support,CONCOURSE HOTEL,Lodging,6/6/2019,366
2019,12,DEPT OF EDUCATION,Academic Support,UW MADISON WISC UNION,Colleges Univ Pro Schools Junior Colleges,6/5/2019,10.34
2019,12,DEPT OF EDUCATION,Academic Support,MADISON 0505A,News Dealers And Newsstands,6/6/2019,6.28
2019,12,DEPT OF EDUCATION,Academic Support,INTAC INC,Direct Marketing-Other Direct Marketers-Not Elsew,6/7/2019,24.01
2019,12,DEPT OF EDUCATION,Academic Support,PPA PHL AIRPORT,Automobile Parking Lots And Garages,6/6/2019,44
2019,12,DEPT OF EDUCATION,Academic Support,CHICK-FIL-A #01665,Fast Food Restaurants,6/6/2019,8.05
2019,12,DEPT OF EDUCATION,Academic Support,AMERICAN AIR0010262513419,Airline,6/6/2019,30
2019,12,DEPT OF EDUCATION,Student Support,QUALITY LOGO PRODUCTS,Miscellaneous And Specialty Retail Stores,6/5/2019,189.3
2019,12,DEPT OF EDUCATION,Student Support,QUALITY LOGO PRODUCTS,Miscellaneous And Specialty Retail Stores,6/5/2019,213.3
2019,12,DEPT OF EDUCATION,Student Support,QUALITY LOGO PRODUCTS,Miscellaneous And Specialty Retail Stores,6/5/2019,175.3
2019,12,DEPT OF EDUCATION,Student Support,QUALITY LOGO PRODUCTS,Miscellaneous And Specialty Retail Stores,6/5/2019,175.3
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998135,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998134,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998133,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998132,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998131,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998130,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262483998129,Airline,6/5/2019,267.96
2019,12,DEPT OF EDUCATION,Student Support,SOUTHWES 5262484376823,Airline,6/6/2019,287.96
2019,12,DEPT OF EDUCATION,Student Support,DE PROFESSIONAL REG WEB,Government Services-Not Elsewhere Classified,5/28/2019,209
2019,12,DEPT OF EDUCATION,Educator Support,HILTON PROSPECTS REST,Eating Places Restaurants,6/3/2019,31.67
2019,12,DEPT OF EDUCATION,Educator Support,BLUE AGAVE GRILL - LODO D,Eating Places Restaurants,6/1/2019,35.38
2019,12,DEPT OF EDUCATION,Educator Support,APPALOOSA GRILL LLC,Eating Places Restaurants,6/4/2019,33.16
2019,12,DEPT OF EDUCATION,Educator Support,THEPARKINGSPOT-270RC,Automobile Parking Lots And Garages,6/5/2019,57.6
2019,12,DEPT OF EDUCATION,Educator Support,USPS PO 0917600901,Postal Services-Government Only,6/6/2019,13.7
2019,12,DEPT OF EDUCATION,Educator Support,WAWA 569 00005694,Service Stations With Or Without Ancillary Service,6/5/2019,13.41
2019,12,DEPT OF EDUCATION,Educator Support,WAWA 569 00005694,Service Stations With Or Without Ancillary Service,6/5/2019,14.45
2019,12,DEPT OF EDUCATION,Educator Support,USPS PO 0917600901,Postal Services-Government Only,6/11/2019,6.85
2019,12,DEPT OF EDUCATION,Educator Support,UNITED 0161512194090,Airline,6/5/2019,30
2019,12,DEPT OF EDUCATION,Educator Support,HILTON HOTELS,Lodging,6/5/2019,838.04
2019,12,DEPT OF EDUCATION,Educator Support,SQ *ALL CITIES TAXI,Travel,5/31/2019,32.2
2019,12,DEPT OF EDUCATION,Educator Support,SQ *ALL CITIES TAXI,Travel,5/31/2019,32.2
2019,12,DEPT OF EDUCATION,Educator Support,GIORDANO'S OF LODO,Eating Places Restaurants,6/1/2019,14.87
2019,12,DEPT OF EDUCATION,Educator Support,NATURE'S KITCHEN,Fast Food Restaurants,5/31/2019,17.66
2019,12,DEPT OF EDUCATION,Educator Support,HILTON PROSPECTS REST,Eating Places Restaurants,6/3/2019,27.67
2019,12,DEPT OF EDUCATION,Educator Support,SQ *MOE'S BROADWAY BAGEL,Eating Places Restaurants,6/1/2019,6.53
2019,12,DEPT OF EDUCATION,Educator Support,UNITED 0161512194060,Airline,6/5/2019,30
2019,12,DEPT OF EDUCATION,Educator Support,HILTON HOTELS,Lodging,6/5/2019,838.04
2019,12,DEPT OF EDUCATION,Educator Support,APPALOOSA GRILL LLC,Eating Places Restaurants,6/4/2019,35
2019,12,DEPT OF EDUCATION,Educator Support,GIORDANO'S OF LODO,Eating Places Restaurants,6/1/2019,13.97
2019,12,DEPT OF EDUCATION,Educator Support,BLUE AGAVE GRILL - LODO D,Eating Places Restaurants,6/1/2019,47.28
2019,12,DEPT OF EDUCATION,Educator Support,APPALOOSA GRILL LLC,Eating Places Restaurants,5/31/2019,35.67
2019,12,DEPT OF EDUCATION,Educator Support,MAGGIANOS DWNTWN DENVER,Eating Places Restaurants,6/2/2019,27.66
2019,12,DEPT OF EDUCATION,Educator Support,SQ *MOE'S BROADWAY BAGEL,Eating Places Restaurants,6/1/2019,9.31
2019,12,DEPT OF EDUCATION,Educator Support,UNITED 0161511279905,Airline,5/31/2019,30
2019,12,DEPT OF EDUCATION,Educator Support,MAGGIANOS DWNTWN DENVER,Eating Places Restaurants,6/2/2019,24.92
2019,12,DEPT OF EDUCATION,Educator Support,APPALOOSA GRILL LLC,Eating Places Restaurants,5/31/2019,43.05
2019,12,DEPT OF EDUCATION,Educator Support,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,6/13/2019,263.66
2019,12,DEPT OF EDUCATION,Operations Support,SCREENCLOUD,Comp Programing Data Prcsng Intgrtd Sys Dsgn Srvs,6/20/2019,30
2019,12,DEPT OF EDUCATION,Operations Support,SOUTHWES 5262486704677,Airline,6/12/2019,688.6
2019,12,DEPT OF EDUCATION,Operations Support,INTERNATIONAL TRANSACTION,Internal Transaction,6/7/2019,16.45
2019,12,DEPT OF EDUCATION,Operations Support,OCTOPUS DEPLOY,Computer Software Stores,6/7/2019,1096.67
2019,12,DEPT OF EDUCATION,Operations Support,INTAC INC,Direct Marketing-Other Direct Marketers-Not Elsew,6/14/2019,83.88
2019,12,DEPT OF EDUCATION,Operations Support,STK*SHUTTERSTOCK,Commercial Art Graphics Photography,6/9/2019,35
2019,12,DEPT OF EDUCATION,Operations Support,PARK AND JET,Automobile Parking Lots And Garages,6/6/2019,26.3
2019,12,DEPT OF EDUCATION,Operations Support,AMERICAN AIR0012357620945,Airline,5/31/2019,405.6
2019,12,DEPT OF EDUCATION,Operations Support,SMASH BURGER B,Eating Places Restaurants,6/6/2019,23.52
2019,12,DEPT OF EDUCATION,Operations Support,UNITED 0161512193814,Airline,6/5/2019,30
2019,12,DEPT OF EDUCATION,Operations Support,HILTON HOTELS,Lodging,6/5/2019,628.53
2019,12,DEPT OF EDUCATION,Operations Support,STAPLS0175212230000001,Stationery-Office Supplies-Printing Writing Pap,6/4/2019,237.45
2019,12,DEPT OF EDUCATION,Operations Support,INTAC INC,Direct Marketing-Other Direct Marketers-Not Elsew,6/14/2019,8
2019,12,DEPT OF EDUCATION,Operations Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,6/4/2019,96.48
2019,12,DEPT OF EDUCATION,Operations Support,STAPLS0175211933000001,Stationery-Office Supplies-Printing Writing Pap,6/1/2019,153.43
2019,12,DEPT OF EDUCATION,Operations Support,WB MASON,Stationery-Office Supplies-Printing Writing Pap,5/30/2019,241.2
2019,12,DEPT OF EDUCATION,Operations Support,UNITED 0161511377302,Airline,6/1/2019,30
2019,12,DEPT OF EDUCATION,Operations Support,INTERNATIONAL TRANSACTION,Internal Transaction,6/20/2019,0.45
2019,12,DEPT OF EDUCATION,Operations Support,EB 17TH ANNUAL POLICY,Business Services-Not Elsewhere Classified,5/29/2019,225
2019,12,DEPT OF EDUCATION,Office of Early Learning,LA MADELEINE,Eating Places Restaurants,6/1/2019,5.51
2019,12,DEPT OF EDUCATION,Office of Early Learning,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,6/6/2019,40.01
2019,12,DEPT OF EDUCATION,Office of Early Learning,TEQUILA JACK'S,Eating Places Restaurants,6/1/2019,18.89
2019,12,DEPT OF EDUCATION,Office of Early Learning,WALKTHROUGH MARKET B,Eating Places Restaurants,6/2/2019,11.98
2019,12,DEPT OF EDUCATION,Office of Early Learning,ISLANDS RESTAURANT 04,Eating Places Restaurants,6/2/2019,15.3
2019,12,DEPT OF EDUCATION,Office of Early Learning,Q SMOKEHOUSE,Eating Places Restaurants,6/2/2019,42.96
2019,12,DEPT OF EDUCATION,Office of Early Learning,BO BEAU KITCHEN ROOFTO,Eating Places Restaurants,6/4/2019,20.2
2019,12,DEPT OF EDUCATION,Office of Early Learning,CREME LONG BEACH LLC,Eating Places Restaurants,6/4/2019,25.45
2019,12,DEPT OF EDUCATION,Office of Early Learning,GEORGES GREEK CAFE PINE,Eating Places Restaurants,6/3/2019,23.38
2019,12,DEPT OF EDUCATION,Office of Early Learning,STARBUCKS STORE 27432,Fast Food Restaurants,6/3/2019,5.95
2019,12,DEPT OF EDUCATION,Office of Early Learning,DELTA AIR 0060152845376,Airline,6/5/2019,10.99
2019,12,DEPT OF EDUCATION,Office of Early Learning,DELTA AIR BAGGAGE FEE,Airline,6/5/2019,30
2019,12,DEPT OF EDUCATION,Office of Early Learning,STARBUCKS STORE 27432,Fast Food Restaurants,6/2/2019,3.75
2019,12,DEPT OF EDUCATION,Office of Early Learning,0960-LB BUSINESS JOURN,News Dealers And Newsstands,6/5/2019,4.49
2019,12,DEPT OF EDUCATION,Office of Early Learning,LONG BEACH 0962PC1,Eating Places Restaurants,6/5/2019,16.19
2019,12,DEPT OF EDUCATION,Office of Early Learning,PPA PHL AIRPORT,Automobile Parking Lots And Garages,6/6/2019,55
2019,12,DEPT OF EDUCATION,Office of Early Learning,PINKBERRY - 112,Eating Places Restaurants,6/5/2019,5.88
2019,12,DEPT OF EDUCATION,Office of Early Learning,WESTIN LONG BEACH HOTEL,Lodging,6/6/2019,1055.2
2019,12,DEPT OF EDUCATION,Office of Early Learning,AMERICAN AIR0010262045385,Airline,6/1/2019,30
2019,12,DEPT OF EDUCATION,State Board of Education,STAPLS0175349525000002,Stationery-Office Supplies-Printing Writing Pap,6/7/2019,96.13
2019,12,DEPT OF EDUCATION,Other Items,STAPLS0175371781000002,Stationery-Office Supplies-Printing Writing Pap,6/8/2019,176.2
2019,12,DEPT OF EDUCATION,Other Items,PIZZA KING,Eating Places Restaurants,6/21/2019,125.5
2019,12,DEPT OF EDUCATION,Other Items,PCNAMETAG INC PCNAMETAG,Office School Supply And Stationery Stores,6/5/2019,48.74
2019,12,DEPT OF EDUCATION,Other Items,UPS*ADJ00159559992291,Courier Svc-Air Ground Freight Forwarders,6/2/2019,3.33
2019,12,DEPT OF EDUCATION,Other Items,RWM EMBROIDERY And MORE,Other Services Not Elsewhere Classified,6/5/2019,2475
2019,12,DEPT OF EDUCATION,Other Items,MARRIOTT ORLANDO WC F And,Lodging,6/24/2019,14.78
2019,12,DEPT OF EDUCATION,Other Items,EASTERN LIFT TRUCK,Commercial Equipment Not Elsewhere Classified,5/28/2019,110
2019,12,DEPT OF EDUCATION,Other Items,CLARK SEEDS,Lawn And Garden Supply Stores,5/28/2019,4052.3
2019,12,DEPT OF EDUCATION,Other Items,MARRIOTT ORLANDO WC F And,Lodging,6/25/2019,18.11
2019,12,DEPT OF EDUCATION,Other Items,UPS*1Z21X9560490441686,Courier Svc-Air Ground Freight Forwarders,5/31/2019,31.4
2019,12,DEPT OF EDUCATION,Other Items,PAYPAL *THISISLANG,Schools Elementary And Secondary,6/5/2019,38000
