Carat Weight,Cut,Color,Clarity,Polish,Symmetry,Report,Price
0.8,Good,G,VS1,VG,G,AGSL,3283
2.01,Ideal,F,VS1,EX,EX,GIA,34538
0.91,Good,F,VS2,EX,EX,GIA,4084
1.03,Ideal,G,SI1,VG,VG,GIA,5143
1.03,Ideal,D,VS1,EX,EX,GIA,8650
1.21,Ideal,G,VS1,EX,EX,GIA,8337
2.01,Very Good,I,SI1,VG,VG,GIA,14541
1.02,Good,I,VS2,EX,EX,AGSL,4623
2.38,Ideal,F,VS2,EX,EX,GIA,33987
2,Ideal,H,VVS2,EX,VG,GIA,24966
2.82,Ideal,H,VS1,ID,ID,AGSL,33748
1.02,Fair,I,SI1,VG,G,GIA,3926
0.91,Very Good,H,VS2,EX,VG,GIA,4222
0.81,Very Good,H,VS1,VG,EX,GIA,3328
1.01,Fair,H,SI1,VG,EX,GIA,4228
0.93,Good,G,SI1,G,VG,GIA,4405
1.01,Very Good,F,VS2,VG,VG,GIA,6288
2.42,Ideal,G,VS2,EX,EX,GIA,34487
0.77,Ideal,F,VVS1,EX,EX,GIA,4619
1.22,Ideal,H,VS2,EX,EX,GIA,7623
1.59,Ideal,G,VVS1,EX,EX,GIA,17809
0.77,Good,I,VS1,EX,EX,GIA,2472
1,Good,E,SI1,G,G,GIA,5037
1.02,Very Good,G,VS2,VG,G,GIA,6956
2.01,Ideal,F,VS2,VG,VG,GIA,29386
1.03,Very Good,H,VS2,EX,EX,GIA,5420
1.63,Ideal,G,SI1,ID,ID,AGSL,12990
2.02,Very Good,F,SI1,VG,G,GIA,16759
1.07,Ideal,H,VVS1,ID,ID,AGSL,7273
2.08,Ideal,G,SI1,EX,EX,GIA,20726
1.51,Good,I,VS1,EX,VG,GIA,8210
0.9,Very Good,F,SI1,EX,EX,GIA,3914
1.15,Very Good,E,VS2,EX,VG,GIA,6929
2.14,Ideal,E,VVS1,ID,ID,AGSL,57411
1.55,Ideal,H,VS1,EX,EX,GIA,11045
0.9,Very Good,F,SI1,VG,G,GIA,3950
2.05,Very Good,F,SI1,VG,VG,GIA,20662
1.01,Very Good,I,VS2,VG,VG,GIA,4409
0.84,Ideal,E,SI1,EX,EX,GIA,4068
2.14,Ideal,D,VS2,EX,VG,GIA,29808
1.2,Very Good,I,SI1,EX,VG,GIA,5522
1.44,Ideal,H,VS1,EX,EX,GIA,10145
0.84,Ideal,I,VS1,EX,EX,GIA,3283
1.75,Ideal,I,VVS1,VG,VG,GIA,14343
2.04,Very Good,I,VS2,EX,VG,GIA,16354
2.05,Ideal,G,VS1,EX,EX,GIA,27933
2.78,Ideal,G,VS2,EX,EX,GIA,40910
0.9,Very Good,H,VVS1,VG,EX,GIA,4603
1.02,Very Good,H,VVS1,EX,VG,GIA,5900
1.2,Very Good,I,VS2,VG,VG,GIA,5884
0.93,Very Good,G,VS1,VG,VG,GIA,4740
0.9,Ideal,I,VS1,EX,EX,GIA,4492
1.51,Very Good,E,SI1,EX,VG,GIA,12185
2.01,Very Good,E,VS2,VG,VG,GIA,26110
1.69,Very Good,I,SI1,VG,VG,GIA,10497
0.94,Ideal,H,VS2,VG,VG,GIA,4358
2.14,Ideal,G,VS2,EX,ID,AGSL,26464
1.01,Very Good,D,SI1,EX,VG,GIA,5703
0.91,Fair,H,SI1,VG,G,GIA,3325
1.05,Ideal,H,SI1,VG,EX,GIA,5128
1.07,Ideal,H,VS2,EX,EX,GIA,6114
0.9,Very Good,G,VS2,EX,VG,GIA,4400
0.77,Very Good,H,VS2,EX,VG,GIA,2488
1.5,Good,E,VS1,VG,VG,GIA,12402
2.01,Very Good,E,VS1,EX,EX,GIA,30794
1.16,Ideal,H,SI1,VG,VG,GIA,5644
2.01,Good,H,SI1,EX,VG,GIA,15467
1.01,Good,I,VS1,VG,G,GIA,4711
1.68,Very Good,F,VVS2,VG,VG,GIA,20774
1.04,Very Good,D,SI1,VG,EX,GIA,6138
1,Very Good,E,VVS2,EX,VG,GIA,8905
0.76,Ideal,H,VVS2,ID,ID,AGSL,3249
1,Very Good,D,IF,VG,VG,GIA,16688
1,Good,F,VS2,EX,ID,AGSL,6223
2.03,Ideal,D,VVS2,EX,EX,GIA,43556
1.23,Ideal,I,VS2,EX,EX,GIA,6817
1.28,Ideal,G,SI1,VG,VG,GIA,7660
1.05,Ideal,G,VS2,EX,VG,GIA,6914
1.02,Ideal,H,VVS2,ID,ID,AGSL,6632
1.01,Very Good,H,VVS2,EX,VG,GIA,5908
0.81,Very Good,F,VS1,G,G,GIA,3726
2,Very Good,E,SI1,VG,G,GIA,18709
1.1,Ideal,I,SI1,ID,ID,AGSL,5199
1.29,Ideal,G,SI1,VG,VG,GIA,7623
2.36,Ideal,G,VS2,VG,VG,GIA,25870
2.01,Very Good,E,SI1,VG,G,GIA,20157
2.03,Very Good,F,VS1,VG,VG,GIA,30894
1.01,Very Good,F,VS1,VG,G,GIA,6701
0.79,Ideal,H,VVS1,EX,EX,GIA,3675
1.14,Very Good,F,VVS2,VG,VG,GIA,10954
1.01,Very Good,D,SI1,VG,VG,GIA,5634
2.04,Ideal,H,VS1,EX,VG,GIA,20972
0.9,Good,E,SI1,VG,VG,GIA,4034
1.2,Good,H,SI1,VG,VG,GIA,5989
0.75,Very Good,E,SI1,VG,VG,GIA,2923
2.04,Ideal,H,VVS2,EX,EX,GIA,22481
1.05,Ideal,G,VVS2,VG,VG,GIA,8492
1.08,Ideal,F,VS2,EX,EX,GIA,7625
1.31,Very Good,F,VS1,VG,G,GIA,9797
1.06,Ideal,F,VS2,EX,VG,GIA,7342
1.02,Ideal,H,VVS2,VG,VG,GIA,6667
0.8,Ideal,E,SI1,ID,ID,AGSL,3663
1.01,Very Good,F,SI1,EX,VG,GIA,5149
1.3,Ideal,H,VVS1,ID,ID,AGSL,9232
0.91,Very Good,I,SI1,VG,VG,GIA,3703
1.57,Ideal,H,SI1,G,G,GIA,10521
1.14,Ideal,F,VVS1,VG,EX,GIA,11226
2.02,Very Good,I,VS2,VG,VG,GIA,15791
1.08,Ideal,D,VS1,VG,VG,GIA,7867
1.01,Fair,F,VS2,VG,VG,GIA,5784
1.57,Very Good,G,SI1,VG,VG,GIA,10859
1.5,Good,H,VVS2,G,EX,GIA,10608
1.2,Ideal,I,VS1,EX,EX,GIA,6380
0.79,Ideal,F,SI1,EX,EX,GIA,2976
1.53,Ideal,G,SI1,EX,VG,GIA,10972
1.03,Ideal,D,SI1,EX,EX,GIA,6610
2.02,Ideal,F,VS1,EX,EX,GIA,32114
1.06,Ideal,D,VS1,EX,EX,GIA,9625
2.02,Very Good,H,VS2,EX,G,GIA,20596
2.11,Very Good,E,VVS1,VG,VG,GIA,56065
2.72,Ideal,G,VS2,EX,EX,GIA,39970
2.05,Ideal,H,VS2,EX,EX,GIA,21311
1.32,Ideal,G,VS1,EX,EX,GIA,11584
0.9,Very Good,G,VVS2,EX,VG,GIA,5005
0.75,Very Good,E,VS1,G,G,GIA,3543
0.9,Very Good,G,IF,G,VG,GIA,6143
2.12,Very Good,I,SI1,EX,EX,AGSL,16274
1.02,Good,I,VS2,VG,G,GIA,4340
0.9,Very Good,G,VS2,EX,EX,GIA,4504
1.17,Signature-Ideal,G,VS1,EX,EX,GIA,9326
0.77,Ideal,H,SI1,EX,EX,GIA,2658
1.07,Ideal,F,VS2,VG,VG,GIA,7789
2.01,Very Good,G,VS2,VG,VG,GIA,25948
1.54,Very Good,D,VS1,VG,EX,GIA,14735
1.8,Ideal,I,VS1,VG,VG,GIA,13868
1.23,Signature-Ideal,E,IF,ID,ID,AGSL,17930
1.15,Very Good,H,VS1,VG,VG,GIA,7040
1.22,Ideal,G,VS1,EX,EX,GIA,9348
2.05,Signature-Ideal,D,VVS2,ID,ID,AGSL,53956
1.5,Ideal,G,VVS2,EX,VG,GIA,16948
1.51,Ideal,G,VS2,VG,VG,GIA,14196
0.9,Very Good,F,SI1,VG,VG,GIA,4498
1.08,Ideal,G,VS2,G,VG,GIA,6561
0.9,Good,E,SI1,G,VG,GIA,4283
2.01,Ideal,D,IF,VG,VG,GIA,64134
1,Very Good,E,VS2,VG,VG,GIA,6732
0.92,Ideal,I,SI1,VG,VG,GIA,3610
1.5,Ideal,H,VVS2,VG,VG,GIA,13412
1.24,Ideal,E,VS2,VG,VG,GIA,8887
1.09,Good,I,SI1,VG,G,GIA,4622
0.9,Signature-Ideal,F,SI1,EX,EX,GIA,5003
1.2,Ideal,E,SI1,ID,ID,AGSL,7697
1,Very Good,F,VVS2,VG,EX,GIA,8216
2.15,Very Good,H,SI1,VG,G,GIA,18858
1.02,Very Good,E,SI1,VG,EX,GIA,5424
2.02,Ideal,I,SI1,EX,EX,GIA,16560
0.9,Very Good,I,VS2,VG,G,GIA,3709
2.05,Ideal,I,VVS2,EX,EX,GIA,21209
1.01,Good,G,VS2,VG,VG,GIA,5497
1.11,Very Good,G,SI1,EX,VG,GIA,5690
1.05,Ideal,G,VS1,EX,EX,GIA,7523
0.92,Very Good,F,SI1,EX,EX,GIA,4179
1.03,Ideal,H,SI1,VG,EX,GIA,4759
1.29,Very Good,D,SI1,EX,VG,GIA,9086
0.91,Very Good,E,SI1,VG,VG,GIA,4518
1.06,Very Good,H,SI1,VG,EX,GIA,5048
1.09,Signature-Ideal,H,SI1,EX,EX,GIA,6970
2.13,Very Good,G,VS1,EX,VG,GIA,27620
2.14,Ideal,I,SI1,ID,ID,AGSL,17946
1.52,Very Good,H,SI1,G,G,GIA,9642
0.93,Good,I,SI1,G,G,GIA,3239
0.91,Fair,E,SI1,EX,EX,GIA,4017
2.01,Very Good,G,VS2,G,VG,GIA,26075
1.16,Very Good,E,VS2,EX,VG,GIA,8520
0.79,Ideal,D,VS2,VG,EX,GIA,3911
0.77,Signature-Ideal,G,VS2,EX,EX,GIA,3786
1.51,Ideal,E,SI1,VG,G,GIA,11628
2.02,Ideal,G,VS2,EX,EX,GIA,27123
1.53,Good,E,VS1,VG,G,GIA,14785
2.02,Very Good,H,VS1,VG,EX,GIA,20564
1.04,Ideal,F,SI1,VG,VG,GIA,5321
0.97,Good,F,VS2,VG,VG,GIA,4926
1.01,Ideal,I,SI1,EX,EX,GIA,4942
1,Good,H,VS2,VG,G,GIA,5490
0.79,Very Good,E,SI1,G,VG,AGSL,3138
1,Good,G,VVS2,VG,VG,GIA,6971
0.8,Ideal,D,VS2,EX,VG,GIA,4781
0.9,Ideal,E,SI1,EX,VG,GIA,5450
1.5,Good,E,VS2,VG,G,GIA,12702
1.03,Ideal,H,VVS2,ID,ID,AGSL,6638
0.77,Very Good,E,VS2,EX,EX,GIA,3911
2.09,Ideal,E,VS2,EX,EX,GIA,29957
1.15,Ideal,G,VVS1,VG,VG,GIA,10644
2.01,Very Good,G,VVS2,EX,VG,GIA,29236
1.1,Ideal,I,VS2,ID,ID,AGSL,5273
1.03,Good,E,VS1,EX,VG,GIA,7184
0.84,Good,F,SI1,VG,EX,AGSL,3122
1.51,Ideal,D,SI1,EX,VG,GIA,13097
2.48,Very Good,F,VVS1,VG,VG,GIA,50585
2.15,Ideal,F,VS2,VG,VG,GIA,30763
0.92,Very Good,E,SI1,VG,VG,GIA,4373
2.03,Ideal,I,VVS2,EX,EX,GIA,21932
1.21,Very Good,H,VS1,G,G,GIA,6973
0.91,Ideal,G,SI1,VG,EX,GIA,4049
1.02,Ideal,G,VS2,EX,VG,GIA,6418
2.01,Ideal,H,VS1,VG,VG,GIA,20923
1.01,Good,H,SI1,EX,VG,GIA,4475
1.25,Ideal,H,VS1,EX,EX,GIA,8365
1.5,Very Good,E,VS2,VG,VG,GIA,13356
0.9,Good,F,VS2,G,G,GIA,4095
1.59,Ideal,D,VVS2,VG,EX,GIA,22696
1.06,Very Good,F,VS2,EX,EX,GIA,7706
0.91,Very Good,D,SI1,G,VG,GIA,4389
1.56,Very Good,E,VS2,VG,VG,GIA,13163
0.78,Ideal,G,VS2,EX,EX,GIA,2996
0.92,Good,E,SI1,VG,G,GIA,4416
0.9,Very Good,I,VS2,EX,VG,GIA,3992
1.25,Ideal,H,VVS2,EX,EX,GIA,8461
0.81,Ideal,E,VS2,EX,EX,GIA,4314
0.92,Very Good,G,SI1,G,G,GIA,3986
1.04,Very Good,G,SI1,VG,VG,GIA,5762
1.24,Ideal,E,SI1,EX,EX,GIA,7129
2.01,Very Good,G,VS2,EX,VG,GIA,23370
1.21,Ideal,H,SI1,ID,ID,AGSL,6629
1.29,Ideal,H,SI1,VG,VG,GIA,7384
0.91,Very Good,E,SI1,VG,EX,GIA,4284
2.05,Very Good,I,VS2,VG,VG,GIA,16576
1.51,Ideal,D,VS2,EX,EX,GIA,15821
1.13,Signature-Ideal,E,VS2,EX,EX,GIA,9796
1.28,Ideal,I,SI1,ID,ID,AGSL,6141
1.22,Ideal,F,VVS1,EX,EX,GIA,12906
2.51,Very Good,I,SI1,EX,VG,GIA,21820
1.63,Very Good,H,SI1,VG,VG,GIA,10721
1.55,Very Good,H,SI1,VG,VG,GIA,10076
1.09,Very Good,E,SI1,VG,VG,GIA,5771
1.01,Ideal,E,VS2,EX,VG,GIA,7198
1.18,Very Good,D,SI1,EX,ID,AGSL,7093
2.28,Ideal,G,VS2,EX,EX,GIA,31221
1.19,Ideal,G,SI1,VG,VG,GIA,6335
1.4,Very Good,F,SI1,VG,VG,GIA,7802
1.01,Ideal,G,SI1,EX,EX,GIA,5555
1.01,Ideal,G,SI1,G,VG,GIA,5521
2.2,Very Good,G,SI1,G,G,GIA,20661
0.79,Ideal,E,VS2,G,VG,GIA,3203
1.4,Ideal,G,VS2,EX,VG,GIA,10953
1.01,Ideal,G,SI1,EX,EX,GIA,5166
1.06,Ideal,G,VVS1,VG,VG,GIA,8712
2.02,Good,I,SI1,VG,G,GIA,13286
1.5,Very Good,H,VS2,EX,VG,GIA,12307
2.02,Very Good,I,VS2,VG,VG,GIA,17215
1,Good,F,SI1,VG,G,GIA,4844
0.9,Very Good,I,VS2,EX,G,GIA,3720
1.53,Ideal,E,VS2,EX,EX,GIA,15745
1.14,Very Good,G,SI1,VG,G,GIA,5662
2.01,Good,I,VS2,VG,VG,GIA,17497
1.21,Ideal,G,VVS1,EX,EX,GIA,11572
2,Ideal,I,SI1,EX,VG,GIA,16775
1.51,Good,F,SI1,VG,G,GIA,10429
0.9,Ideal,F,SI1,EX,EX,GIA,4523
1.01,Very Good,I,SI1,VG,VG,GIA,4375
0.9,Very Good,G,SI1,VG,VG,GIA,3752
2.07,Very Good,H,SI1,VG,G,GIA,19106
1.01,Very Good,I,SI1,VG,VG,GIA,4189
2.08,Very Good,D,VS1,EX,VG,GIA,29094
2,Very Good,G,SI1,EX,G,GIA,18683
1.19,Ideal,F,VVS1,VG,EX,GIA,10302
1.22,Ideal,H,SI1,EX,EX,GIA,6727
2.01,Very Good,D,VS1,VG,VG,GIA,33941
0.9,Ideal,D,VS2,EX,EX,GIA,6143
2.5,Very Good,F,VS1,VG,EX,GIA,44192
2.15,Very Good,G,VS2,EX,EX,GIA,28837
1.05,Ideal,D,SI1,VG,VG,GIA,5914
0.9,Ideal,G,VS1,ID,ID,AGSL,5267
1.04,Very Good,G,VS1,VG,VG,GIA,6669
1.11,Ideal,G,VS1,EX,EX,GIA,7917
1.16,Signature-Ideal,F,VVS1,EX,EX,GIA,13595
0.92,Ideal,H,IF,VG,VG,GIA,5758
1.03,Very Good,H,SI1,VG,VG,GIA,4725
2.02,Ideal,D,VVS2,VG,EX,GIA,47540
1.56,Ideal,I,VS1,VG,VG,GIA,10399
1.18,Ideal,I,VVS2,VG,VG,GIA,5616
1,Very Good,G,VVS1,G,G,GIA,8246
0.94,Ideal,E,SI1,VG,VG,GIA,4813
0.92,Good,E,VS2,EX,VG,GIA,4364
2.05,Good,G,VS2,VG,VG,GIA,24390
2.02,Very Good,F,SI1,VG,VG,GIA,19841
1.06,Ideal,H,VS2,EX,EX,GIA,6058
0.82,Ideal,G,SI1,VG,VG,GIA,3108
1.52,Very Good,G,VS2,EX,EX,GIA,12730
0.75,Signature-Ideal,F,SI1,EX,EX,GIA,3336
2.05,Ideal,G,VS1,EX,EX,GIA,27238
1.04,Good,G,VS1,VG,VG,GIA,6151
1.52,Very Good,G,VS2,EX,EX,GIA,13355
1.07,Very Good,H,SI1,G,G,GIA,5752
1.26,Very Good,F,VVS2,EX,EX,GIA,12257
0.84,Ideal,G,VS2,EX,VG,GIA,3936
2.02,Ideal,G,VVS1,EX,EX,GIA,31392
1.2,Very Good,G,SI1,VG,EX,GIA,6354
2,Very Good,H,SI1,VG,G,GIA,16565
1.62,Ideal,G,VS2,EX,EX,GIA,16183
0.9,Very Good,E,SI1,EX,VG,GIA,3863
0.9,Very Good,E,SI1,VG,VG,GIA,4382
1.08,Signature-Ideal,E,VVS2,ID,ID,AGSL,12104
1.12,Ideal,F,IF,EX,VG,GIA,12344
0.95,Ideal,H,SI1,EX,EX,GIA,4958
2.25,Very Good,G,VS1,EX,VG,GIA,33969
1.3,Ideal,F,VVS1,EX,EX,GIA,13937
0.75,Very Good,D,VVS2,VG,VG,GIA,4656
1.03,Ideal,F,VS1,EX,EX,GIA,8169
1.03,Signature-Ideal,E,VS1,ID,ID,AGSL,9425
2.1,Ideal,F,VS2,EX,EX,GIA,27550
2.04,Ideal,D,VS2,EX,EX,GIA,27876
1.01,Very Good,E,IF,VG,VG,GIA,11291
1.2,Very Good,I,VS2,G,VG,GIA,6400
0.93,Very Good,E,SI1,VG,G,GIA,4704
1.11,Ideal,F,VS2,EX,EX,GIA,8233
1.09,Ideal,F,IF,VG,EX,GIA,11998
1.02,Ideal,G,VS2,EX,EX,GIA,6410
2.02,Very Good,G,VS1,G,G,GIA,28469
1.01,Very Good,G,VS1,VG,G,GIA,6777
1.09,Fair,H,SI1,G,VG,GIA,4697
1.24,Very Good,I,VS1,G,G,GIA,6754
1.02,Ideal,G,VS2,VG,EX,GIA,6356
0.91,Ideal,D,SI1,VG,VG,GIA,4566
1.13,Signature-Ideal,I,VVS1,ID,ID,AGSL,7459
1.11,Signature-Ideal,G,VS1,ID,ID,AGSL,8749
1.35,Ideal,E,VS1,EX,EX,GIA,12400
0.86,Very Good,I,VVS2,VG,G,GIA,3207
1.13,Ideal,E,VVS2,EX,VG,GIA,10618
1.03,Ideal,F,VS1,EX,EX,GIA,8939
1.03,Very Good,D,VS2,VG,VG,GIA,7243
1.01,Very Good,H,SI1,VG,VG,GIA,4747
1.2,Very Good,I,VS1,VG,VG,GIA,6145
1.16,Ideal,G,IF,EX,EX,GIA,10368
1.58,Ideal,G,SI1,EX,EX,GIA,11610
0.82,Ideal,H,SI1,G,VG,GIA,2832
1,Very Good,D,VVS2,VG,VG,GIA,8976
1.71,Very Good,H,VS2,VG,EX,GIA,12579
0.82,Ideal,F,SI1,EX,EX,GIA,3810
1.5,Very Good,D,VS2,VG,VG,GIA,14368
0.9,Good,F,SI1,VG,VG,GIA,4016
2.19,Ideal,F,VS2,EX,EX,GIA,32428
0.92,Very Good,H,SI1,VG,VG,GIA,4062
1.01,Ideal,E,VS1,VG,EX,GIA,8036
1.14,Ideal,G,VVS2,ID,ID,AGSL,9013
2.26,Ideal,G,VS1,EX,EX,GIA,35742
1.23,Very Good,I,VS1,G,G,AGSL,6564
2.01,Very Good,F,VS2,EX,VG,GIA,25751
1.51,Very Good,I,SI1,EX,EX,GIA,8420
1.54,Ideal,I,VS2,ID,ID,AGSL,9998
0.93,Ideal,H,VS1,EX,EX,GIA,5301
1.25,Very Good,H,VS2,VG,VG,GIA,7414
1.08,Ideal,H,VVS1,EX,EX,GIA,9041
1.21,Signature-Ideal,I,VVS2,ID,ID,AGSL,7938
2,Very Good,G,SI1,VG,VG,GIA,17724
1.32,Good,I,VS1,EX,EX,GIA,7143
0.9,Good,F,VS2,VG,G,GIA,4655
1.35,Signature-Ideal,H,VS1,ID,ID,AGSL,10591
2.41,Ideal,D,VVS2,EX,EX,GIA,61584
2.02,Ideal,G,VS2,EX,VG,GIA,25183
1.05,Ideal,I,VS1,VG,VG,GIA,5101
2.03,Very Good,G,VS2,G,G,GIA,21409
2,Very Good,I,VS2,EX,EX,GIA,18522
1.12,Very Good,E,SI1,VG,VG,GIA,5558
0.9,Very Good,I,VS2,EX,EX,GIA,3489
2.08,Very Good,G,VS1,VG,VG,GIA,26414
2.24,Ideal,H,VS2,EX,EX,GIA,26505
1.01,Ideal,G,VS1,EX,EX,GIA,7274
1.21,Fair,H,VS2,G,G,GIA,5768
1.01,Ideal,I,SI1,EX,EX,GIA,4872
1.06,Very Good,I,SI1,EX,EX,GIA,4507
1.21,Very Good,F,SI1,EX,EX,GIA,7877
1.27,Ideal,F,VVS1,EX,EX,GIA,13904
1.33,Very Good,D,IF,VG,VG,GIA,22783
2.01,Good,H,SI1,VG,G,GIA,15643
2.15,Ideal,G,VS2,ID,ID,AGSL,25463
1.1,Ideal,D,VVS2,EX,EX,GIA,10410
1.11,Ideal,I,SI1,EX,EX,GIA,4890
1.02,Very Good,H,VS1,G,G,GIA,5378
1.01,Good,H,SI1,VG,EX,GIA,4553
1,Good,E,VS2,G,G,GIA,6958
2.38,Ideal,G,SI1,VG,EX,GIA,22443
1,Fair,E,VS2,G,G,GIA,6285
0.9,Very Good,E,SI1,VG,G,GIA,4324
0.9,Very Good,G,VS2,G,G,GIA,4311
2.15,Ideal,H,SI1,EX,VG,GIA,18470
1.01,Very Good,F,SI1,VG,EX,GIA,5220
1.21,Good,E,VS1,VG,VG,GIA,8902
1.61,Very Good,I,SI1,EX,EX,AGSL,9220
1.02,Ideal,G,VS2,G,VG,GIA,6260
2.02,Ideal,F,SI1,EX,EX,GIA,21716
0.78,Very Good,D,SI1,VG,EX,GIA,3258
1.71,Very Good,G,VVS1,EX,VG,GIA,18728
1.26,Very Good,H,IF,VG,VG,GIA,8956
1.5,Very Good,D,SI1,VG,VG,GIA,12342
2.01,Ideal,F,VS1,VG,VG,GIA,32966
0.94,Very Good,F,VS2,VG,G,GIA,5221
1.18,Very Good,F,VVS2,VG,EX,GIA,11430
2.03,Very Good,I,VS1,EX,VG,GIA,17613
1.78,Ideal,F,VS2,EX,EX,GIA,18128
2.01,Very Good,I,VS2,VG,VG,GIA,16263
1.5,Very Good,I,VS2,VG,VG,GIA,9960
1.67,Very Good,G,VVS2,VG,VG,GIA,17028
1.01,Very Good,G,SI1,VG,G,GIA,4972
1.5,Very Good,H,VS1,EX,VG,GIA,10652
0.9,Good,G,VS2,VG,G,GIA,4124
2.01,Ideal,H,VS2,VG,EX,GIA,21629
1.25,Very Good,I,SI1,EX,EX,GIA,5699
1,Good,E,SI1,VG,G,GIA,4916
1,Very Good,F,VS2,EX,EX,GIA,7343
2.01,Good,F,VVS2,VG,VG,GIA,36854
1.01,Ideal,E,VS2,EX,EX,GIA,6923
0.9,Good,I,SI1,EX,G,GIA,3164
2.04,Ideal,I,VS2,VG,VG,GIA,16895
1.84,Very Good,E,IF,VG,VG,GIA,35410
2.01,Very Good,H,VS1,G,VG,GIA,20399
1.82,Ideal,I,VVS2,EX,EX,GIA,14914
1.17,Very Good,F,VS1,G,VG,GIA,7468
2.61,Very Good,E,IF,EX,VG,GIA,67240
1.01,Good,E,SI1,G,G,GIA,5233
2.32,Ideal,G,VS2,EX,EX,GIA,31114
2,Ideal,G,VS1,EX,EX,GIA,28313
1.01,Very Good,F,SI1,VG,VG,GIA,5284
0.76,Ideal,H,VS2,VG,EX,GIA,2797
0.9,Very Good,G,SI1,G,VG,GIA,3701
1.27,Ideal,G,VVS2,ID,ID,AGSL,10693
2,Very Good,F,VVS1,EX,EX,GIA,41804
2.01,Very Good,E,SI1,G,G,GIA,22229
2.04,Very Good,G,SI1,EX,EX,GIA,20023
1.11,Good,E,VS2,EX,EX,GIA,7480
0.91,Very Good,G,VVS2,VG,VG,GIA,5424
2.01,Good,E,SI1,EX,EX,GIA,23135
0.9,Very Good,H,VS1,G,EX,GIA,4181
1.14,Ideal,I,SI1,EX,VG,GIA,5096
1.03,Good,D,SI1,EX,VG,GIA,5479
0.79,Ideal,F,SI1,EX,EX,GIA,3081
2.01,Ideal,I,VVS2,EX,VG,GIA,21461
1.18,Ideal,G,VS1,ID,ID,AGSL,8414
1.5,Good,I,SI1,VG,G,GIA,6994
2.15,Signature-Ideal,D,IF,ID,ID,AGSL,70683
1.7,Very Good,G,SI1,VG,VG,GIA,12410
1.3,Very Good,G,IF,VG,VG,GIA,11646
1,Good,G,VVS2,EX,VG,GIA,7572
2.01,Good,I,SI1,VG,G,GIA,14597
2.09,Ideal,G,SI1,ID,ID,AGSL,21273
2.05,Very Good,G,VS2,VG,G,GIA,27046
0.92,Ideal,D,SI1,EX,EX,GIA,5779
1.5,Ideal,G,VS2,VG,VG,GIA,12464
1.21,Very Good,H,VS1,VG,VG,GIA,7445
2.17,Ideal,D,VS1,VG,G,GIA,40868
2.03,Very Good,G,SI1,VG,G,GIA,18630
1.01,Good,F,VS2,EX,VG,GIA,6037
2.01,Very Good,F,VS2,G,G,GIA,25784
1.01,Very Good,G,SI1,VG,VG,GIA,5049
0.75,Very Good,F,SI1,EX,EX,GIA,2811
2.01,Very Good,G,VS2,EX,VG,GIA,26672
2.16,Ideal,H,SI1,EX,EX,GIA,19224
0.9,Very Good,F,SI1,EX,VG,GIA,3848
1.01,Very Good,E,SI1,VG,VG,GIA,5384
0.92,Good,D,SI1,VG,VG,GIA,5259
1.05,Ideal,G,VS1,ID,ID,AGSL,7247
1.25,Very Good,G,IF,VG,VG,GIA,10641
2,Very Good,G,IF,EX,VG,GIA,33560
2.07,Ideal,F,VS1,EX,VG,GIA,29950
1.51,Ideal,E,SI1,VG,VG,GIA,12526
2.08,Ideal,H,VS1,EX,EX,AGSL,22910
1.26,Very Good,I,VS1,G,G,GIA,6855
1.01,Very Good,G,VS2,EX,EX,GIA,6357
1.55,Ideal,H,SI1,EX,EX,GIA,10960
1.22,Ideal,I,VS2,VG,EX,GIA,6083
1.8,Very Good,H,VVS1,VG,VG,GIA,16195
1,Ideal,D,SI1,VG,EX,GIA,5755
1.31,Ideal,F,VS1,EX,EX,GIA,12825
1.01,Very Good,G,VS1,VG,VG,GIA,7167
0.84,Ideal,I,VS1,VG,VG,GIA,3201
1.05,Very Good,H,VS2,EX,VG,GIA,5633
0.92,Very Good,F,VS2,G,VG,GIA,5279
0.97,Good,I,SI1,G,G,GIA,3498
2.01,Very Good,H,SI1,VG,VG,GIA,17674
1.62,Ideal,H,VS2,VG,VG,GIA,12107
1.01,Very Good,I,VS1,EX,VG,GIA,4858
2,Very Good,D,VVS2,EX,VG,GIA,47413
0.75,Ideal,F,VVS2,VG,VG,GIA,3710
2.57,Ideal,H,VS2,EX,VG,GIA,30760
2.08,Very Good,F,VS1,G,G,GIA,28920
0.91,Very Good,D,VS1,EX,EX,GIA,6180
1.09,Signature-Ideal,G,VS1,ID,ID,AGSL,8602
1.02,Very Good,F,VS1,EX,VG,GIA,7406
2.36,Ideal,D,IF,EX,EX,GIA,72195
1.01,Ideal,E,VVS2,ID,ID,AGSL,9848
1.13,Very Good,G,VS1,VG,VG,GIA,7815
2.01,Good,H,VS2,EX,EX,GIA,19817
2.02,Very Good,G,VS2,EX,EX,GIA,22206
1.2,Ideal,G,VVS2,ID,ID,AGSL,9785
1.01,Ideal,F,VS1,VG,VG,GIA,7056
1.51,Very Good,D,SI1,EX,VG,GIA,12106
1,Very Good,E,SI1,VG,G,GIA,5051
1.52,Very Good,I,VS1,VG,VG,GIA,10016
1.13,Ideal,H,SI1,VG,VG,GIA,5303
2.01,Very Good,F,SI1,VG,G,GIA,20524
0.84,Very Good,E,SI1,G,G,GIA,3453
0.78,Ideal,G,SI1,EX,VG,GIA,2870
0.91,Good,F,VS2,G,G,GIA,4374
