fips,area_name,state_abbreviation,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210
42041,Cumberland County,PA,243762,235408,3.5,235406,5.3,20.3,17.0,50.6,90.2,3.8,0.2,3.8,0.0,1.9,3.4,87.5,84.8,5.3,7.8,91.1,32.5,20999,21.2,102907,71.1,19.4,184500,95286,2.35,31791,60826,8.3,5733,114225,-1.1,14747,19279,1.5,0.0,2.4,0.0,0.0,22.5,3472636,3657759,3684912,16179,402745,879,545.46,431.6
42043,Dauphin County,PA,271453,268100,1.3,268100,6.2,22.5,15.3,51.6,74.1,18.7,0.4,3.7,0.1,3.0,8.3,68.2,85.1,6.0,10.5,89.0,28.5,20825,21.3,121802,64.4,24.3,158800,108831,2.41,29234,54066,13.3,6728,142209,-0.2,15201,19512,7.9,0.4,3.9,0.0,0.0,24.3,0,6456618,3869515,15064,676791,651,525.05,510.6
42045,Delaware County,PA,562960,558726,0.8,558979,6.0,22.4,15.0,52.0,71.1,21.2,0.2,5.4,0.0,2.0,3.5,68.6,90.0,9.3,11.6,91.8,35.0,34153,27.7,221921,70.6,24.7,234100,204771,2.62,33179,64041,10.3,12628,210571,2.0,38838,47789,8.4,0.0,5.5,0.0,0.0,28.4,19060350,4219965,6358447,11456,779477,435,183.84,3040.5
42047,Elk County,PA,31194,31946,-2.4,31946,4.9,19.8,20.5,49.9,98.3,0.5,0.2,0.4,0.0,0.7,0.8,97.6,93.2,1.0,1.9,90.5,14.9,2887,16.8,17521,80.3,11.1,92100,13478,2.33,23738,45767,10.4,881,13828,-11.0,1606,2598,0.0,0.0,0.0,0.0,0.0,0.0,1616512,69874,291195,8922,24081,55,827.36,38.6
42049,Erie County,PA,278443,280566,-0.8,280566,5.8,21.8,15.8,50.7,88.5,7.6,0.3,1.4,0.0,2.2,3.8,85.5,85.2,4.0,6.5,89.9,24.8,21569,18.6,119816,67.5,24.6,115100,109675,2.44,24189,45202,16.9,6229,113617,-2.0,13801,19610,3.2,0.3,0.0,0.0,1.2,23.5,6890810,1157206,3428421,12253,428110,321,799.15,351.1
42051,Fayette County,PA,134086,136607,-1.8,136606,5.0,19.5,19.4,50.7,93.1,4.8,0.2,0.4,0.0,1.5,1.1,92.3,90.9,0.9,2.6,85.4,14.0,12097,25.2,62878,72.8,12.8,84200,54363,2.42,20884,39115,18.4,2679,35252,-2.8,6146,8796,1.5,0.0,0.0,0.0,0.0,23.5,1161382,528140,1535518,10661,246895,193,790.34,172.8
42053,Forest County,PA,7518,7716,-2.6,7716,1.5,7.4,21.3,32.9,79.4,19.0,0.5,0.2,0.0,0.9,5.9,74.6,85.8,1.0,5.9,81.6,7.8,1008,26.7,8675,83.1,1.7,83600,2001,2.37,13646,36556,16.3,101,1068,-8.4,310,389,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19250,2779,8362,4,427.19,18.1
42055,Franklin County,PA,152892,149618,2.2,149618,6.1,22.9,18.2,51.0,92.9,3.9,0.3,1.1,0.1,1.8,5.0,89.0,88.1,3.5,7.2,85.3,19.3,13036,23.2,64125,73.0,15.7,177500,58273,2.54,25741,52637,11.0,3022,47802,3.5,8745,10759,0.0,0.0,0.0,0.0,1.1,27.0,3244364,0,1749971,12323,164527,356,772.22,193.7
42057,Fulton County,PA,14632,14844,-1.4,14845,5.2,21.5,19.7,49.6,97.4,1.2,0.2,0.1,0.0,1.1,1.2,96.4,91.0,0.6,1.5,84.9,11.8,1269,33.0,7106,77.4,4.6,159300,5965,2.47,23201,48461,11.1,274,0,0.0,950,1238,0.0,0.0,0.0,0.0,0.0,25.3,0,215272,101400,6789,9922,26,437.55,33.9
42059,Greene County,PA,37843,38686,-2.2,38686,4.9,19.1,17.1,48.1,94.7,3.5,0.2,0.4,0.0,1.2,1.4,93.5,85.2,0.6,3.5,85.1,15.5,3657,26.9,16421,73.0,10.3,89400,14417,2.36,21819,44388,14.7,756,14579,-3.7,1558,2203,0.0,0.0,0.0,0.0,0.0,24.7,0,191146,432778,10998,36814,66,575.95,67.2
42061,Huntingdon County,PA,45750,46027,-0.6,45913,4.5,18.8,18.7,46.9,92.6,5.6,0.1,0.5,0.0,1.1,1.8,91.2,88.1,1.1,3.2,87.7,13.5,3902,28.1,22397,76.5,8.5,115000,17193,2.37,20739,44183,12.7,821,9809,-5.4,2491,3587,0.0,0.0,0.0,0.0,0.0,24.6,0,0,363191,7977,40380,65,874.64,52.5
42063,Indiana County,PA,87706,88891,-1.3,88880,5.0,18.3,17.1,49.9,94.7,2.9,0.2,1.2,0.0,1.0,1.4,93.7,81.9,1.7,5.4,87.8,21.9,7074,22.8,38618,71.6,17.8,103000,34310,2.42,22933,43997,17.7,1902,25453,-8.9,4969,6934,0.0,0.0,0.0,0.0,0.0,20.2,0,492295,1278987,14627,92360,54,827.03,107.5
42065,Jefferson County,PA,44638,45199,-1.2,45200,5.7,21.2,19.4,50.2,98.0,0.5,0.2,0.3,0.0,0.9,0.8,97.4,88.9,0.6,3.5,87.6,13.2,3802,21.9,22418,74.5,12.1,86800,18503,2.39,21300,41262,15.3,1159,13465,-0.9,2961,4071,0.0,0.0,0.0,0.0,0.0,24.8,953515,235389,477351,10594,32316,74,652.43,69.3
42067,Juniata County,PA,24796,24640,0.6,24636,5.5,22.6,19.8,50.1,97.5,0.8,0.3,0.5,0.0,0.9,3.1,94.9,91.6,1.8,6.7,82.9,11.8,1659,29.3,11005,76.4,7.4,138200,9248,2.64,21628,46163,11.8,460,5385,3.7,1769,1879,0.0,0.0,0.0,0.0,0.0,28.8,392018,69810,197576,8560,14597,34,391.35,63.0
42069,Lackawanna County,PA,212719,214436,-0.8,214437,5.2,20.0,18.8,51.7,92.6,3.3,0.3,2.3,0.1,1.6,6.2,87.5,88.2,4.9,8.7,88.9,25.7,18091,20.0,96640,66.8,26.3,144100,85769,2.4,25594,46044,13.6,5402,96226,0.7,11625,15566,0.7,0.0,0.0,0.0,0.0,23.5,0,3127587,3178821,15185,360487,2009,459.08,467.1
42071,Lancaster County,PA,533320,519448,2.7,519445,6.6,24.1,16.4,51.1,90.7,4.8,0.4,2.2,0.1,1.9,9.8,83.2,89.1,4.5,15.6,83.9,24.2,34195,22.5,206404,69.5,19.8,188200,194082,2.62,26496,56483,10.5,12266,213446,-0.2,39855,46957,1.6,0.0,2.1,0.0,1.9,25.4,13269853,6333643,6542276,13101,763937,1109,943.81,550.4
42073,Lawrence County,PA,88771,91140,-2.6,91108,5.4,20.5,19.9,51.7,93.5,4.1,0.1,0.5,0.0,1.8,1.2,92.5,91.8,1.4,3.9,88.3,19.6,7787,22.4,40745,75.3,13.6,96700,36823,2.39,22906,43546,14.4,1975,26783,-0.4,4826,6538,0.0,0.0,0.0,0.0,0.0,27.0,1745196,0,949636,10447,73373,41,358.18,254.4
42075,Lebanon County,PA,136359,133573,2.1,133568,6.2,22.9,18.4,50.9,93.6,3.3,0.3,1.3,0.0,1.4,11.4,84.3,87.4,3.6,9.7,85.5,19.4,10979,22.9,56209,72.0,17.1,164300,52023,2.52,27074,54818,10.7,2634,43681,-1.5,7968,10145,0.0,0.0,1.6,0.0,0.0,23.4,2393561,2802572,1488641,11612,125336,348,361.83,369.1
42077,Lehigh County,PA,357823,349626,2.3,349497,5.9,22.8,16.0,51.3,84.7,8.4,0.8,3.5,0.1,2.4,21.5,68.1,85.4,9.8,22.1,86.8,28.1,23497,24.2,143377,67.5,23.9,196600,133289,2.57,27923,54923,13.7,8437,165363,-1.1,21126,27183,4.6,0.0,3.5,0.0,8.3,29.5,7031570,0,5081208,15047,546275,773,345.17,1012.5
42079,Luzerne County,PA,318829,320918,-0.7,320918,5.0,19.6,19.0,50.7,91.9,4.9,0.4,1.2,0.1,1.5,9.1,85.1,87.5,5.2,8.8,88.3,21.0,28639,22.2,148243,67.8,20.5,121000,130880,2.36,24793,44402,15.6,7175,129227,1.3,16441,22566,1.0,0.0,1.9,0.0,2.8,23.6,5708309,2174732,5223747,16746,442900,252,890.33,360.4
42081,Lycoming County,PA,116508,116108,0.3,116111,5.6,20.8,17.5,50.8,92.5,4.7,0.2,0.6,0.1,1.9,2.0,90.9,87.5,1.4,3.5,87.6,18.8,10578,19.8,52598,70.0,18.0,131000,46046,2.42,22987,45430,14.2,2850,46696,-1.1,6204,8851,0.0,0.0,1.6,0.0,1.1,28.3,3358208,701940,1458361,12482,147871,214,1228.59,94.5
42083,McKean County,PA,42554,43450,-2.1,43450,4.9,20.1,18.2,48.8,95.5,2.6,0.3,0.6,0.0,1.0,2.1,93.7,88.0,1.2,3.1,89.3,15.1,4247,20.0,21042,73.2,10.9,72700,17450,2.31,22426,41834,16.6,1062,14014,1.7,2130,3083,0.0,0.0,0.0,0.0,0.0,21.1,1394433,0,422296,9679,40949,28,979.2,44.4
42085,Mercer County,PA,114884,116674,-1.5,116638,4.9,20.3,19.8,50.8,91.6,5.9,0.2,0.7,0.0,1.6,1.3,90.6,88.1,1.3,5.0,88.6,20.5,10774,21.0,51615,74.5,15.1,104600,46187,2.36,22831,44301,13.5,2806,45046,0.9,6338,9694,0.0,0.0,0.0,0.0,0.5,25.6,3463612,0,1441622,12308,166752,90,672.58,173.4
42087,Mifflin County,PA,46552,46683,-0.3,46682,6.0,22.6,20.3,50.9,97.5,0.8,0.1,0.5,0.0,1.0,1.3,96.4,89.5,0.7,9.2,81.5,11.5,4045,23.0,21518,73.6,10.9,95700,18711,2.46,20794,40384,15.3,948,13983,4.0,2609,3349,0.0,0.0,0.0,0.0,0.0,28.8,950357,0,526069,11435,36095,56,411.03,113.6
42089,Monroe County,PA,166314,169842,-2.1,169842,4.5,21.3,15.1,50.6,79.4,15.1,0.5,2.4,0.1,2.5,14.6,68.2,89.9,10.2,14.0,89.6,23.8,13411,38.9,80685,80.0,8.3,191800,58875,2.81,25494,57408,12.0,3360,44388,1.3,9813,12976,6.4,0.0,3.6,0.0,0.0,27.4,2656512,0,2014874,12236,394427,153,608.29,279.2
42091,Montgomery County,PA,816857,799873,2.1,799874,5.6,22.0,16.4,51.4,81.0,9.4,0.2,7.4,0.1,1.9,4.8,77.1,89.7,9.7,12.5,93.5,45.5,50355,27.5,327451,73.2,24.4,292600,307488,2.55,41472,79183,6.1,25988,480721,1.4,66225,84682,3.3,0.0,4.6,0.0,0.0,25.9,20398758,12012437,15151273,19534,1477987,1752,483.04,1655.9
42093,Montour County,PA,18641,18267,2.0,18267,5.9,20.6,19.7,52.2,94.4,1.6,0.1,2.8,0.0,0.9,2.4,92.4,90.8,3.6,7.3,89.5,26.8,1523,18.7,8034,73.8,17.7,153200,7233,2.44,29600,51482,10.0,458,14458,4.8,1047,1353,0.0,0.0,0.0,0.0,0.0,0.0,0,177295,156857,8835,27509,34,130.24,140.3
42095,Northampton County,PA,300654,297735,1.0,297735,5.0,20.7,17.4,50.9,88.3,6.3,0.4,2.9,0.1,2.0,12.0,78.5,86.8,6.7,12.4,88.7,26.6,22090,27.3,121143,73.1,18.2,212100,112189,2.56,29266,60097,9.7,6208,96900,1.6,17157,21066,3.2,0.0,0.0,0.0,4.3,28.3,3923120,9815918,3405008,11550,384787,714,369.67,805.4
42097,Northumberland County,PA,93944,94517,-0.6,94528,5.3,19.9,19.7,49.8,95.5,2.6,0.2,0.5,0.0,1.2,3.1,93.1,89.2,1.3,4.0,85.3,14.0,9663,23.5,44937,71.3,14.8,98200,39348,2.28,22478,41208,14.2,1657,23134,-0.9,4462,6016,0.0,0.0,1.3,0.0,0.0,26.1,1420453,587508,797025,8744,54514,68,458.37,206.2
42099,Perry County,PA,45634,45965,-0.7,45969,5.9,22.1,15.9,49.7,97.2,0.8,0.2,0.5,0.1,1.2,1.7,95.9,88.9,1.2,4.2,86.7,15.5,4083,31.6,20497,79.5,8.9,158400,18173,2.49,26048,57375,9.7,777,6249,0.3,2822,3477,0.0,0.0,0.0,0.0,0.0,25.6,0,85090,393394,8712,21735,72,551.45,83.4
42101,Philadelphia County,PA,1560297,1526006,2.2,1526006,7.1,22.2,12.5,52.7,45.3,44.1,0.8,7.2,0.1,2.5,13.6,35.8,85.8,12.2,21.5,81.2,23.9,74487,31.8,670401,53.3,33.2,142500,580017,2.56,22279,37192,26.5,27239,582474,-2.0,80370,88140,22.5,0.6,9.6,0.1,7.8,31.8,18069415,11566105,11167787,7299,3051401,3973,134.1,11379.5
42103,Pike County,PA,56191,57366,-2.0,57369,3.8,19.8,20.3,49.8,90.3,6.3,0.5,1.2,0.0,1.7,10.2,81.6,90.6,7.2,10.6,91.3,22.5,5570,41.5,38538,84.2,3.3,193100,21581,2.63,27691,59340,9.1,888,7756,0.7,3736,4969,4.6,0.0,0.0,0.0,2.9,25.3,0,0,401092,6847,75810,85,544.96,105.3
42105,Potter County,PA,17206,17458,-1.4,17457,5.6,21.2,21.8,50.0,97.9,0.5,0.4,0.3,0.0,0.9,1.1,97.0,91.4,1.1,2.1,88.4,14.6,1727,21.9,12843,76.8,5.9,96500,7077,2.44,22564,41547,15.1,349,4212,2.0,1263,1793,0.0,0.0,0.0,0.0,0.0,26.0,205919,18979,138427,8080,10576,10,1081.32,16.1
42107,Schuylkill County,PA,145797,148289,-1.7,148289,4.7,19.5,19.3,48.9,94.8,3.3,0.2,0.6,0.0,1.1,3.6,91.9,90.0,1.9,4.5,86.4,14.3,13883,25.6,69072,75.1,13.6,93500,59658,2.36,23021,45012,12.8,2804,40381,-1.0,6645,8794,0.6,0.0,1.8,0.0,0.9,27.7,3043381,1070243,1317896,8952,135797,134,778.63,190.4
42109,Snyder County,PA,40323,39702,1.6,39702,5.6,21.9,16.6,50.6,97.0,1.2,0.2,0.7,0.1,0.9,2.2,95.2,89.7,1.1,9.1,82.6,16.7,2722,23.1,16127,76.7,9.8,133700,14397,2.6,23088,46513,11.9,861,14441,2.9,2887,3706,0.0,0.0,1.0,0.0,0.0,19.8,0,191154,566335,14756,53993,51,328.71,120.8
42111,Somerset County,PA,76218,77748,-2.0,77742,4.4,18.3,20.4,48.1,96.0,2.8,0.1,0.3,0.0,0.7,1.4,94.8,91.5,0.7,3.9,85.6,14.5,6814,23.2,37945,78.9,10.9,98400,29791,2.45,22192,43597,12.4,1702,18776,-6.7,4552,6162,0.0,0.0,0.0,0.0,0.0,27.1,955546,0,764746,9838,81350,57,1074.37,72.4
42113,Sullivan County,PA,6339,6428,-1.4,6428,3.4,12.3,26.9,47.7,95.1,3.2,0.4,0.4,0.0,0.9,1.8,93.5,91.9,1.7,2.8,87.3,14.0,774,26.5,6300,83.1,4.8,137000,2402,2.5,22923,40964,13.9,160,1233,-1.8,484,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,44996,7205,6790,17,449.94,14.3
42115,Susquehanna County,PA,41920,43356,-3.3,43356,4.8,19.7,20.0,49.6,97.9,0.6,0.2,0.4,0.1,0.9,1.8,96.4,90.6,1.4,2.4,89.0,16.5,4032,27.0,23024,78.2,8.6,139000,17163,2.48,24477,48231,12.9,887,7097,2.7,3180,4827,0.0,0.0,0.0,0.0,0.9,21.5,115690,215803,403593,9827,32095,57,823.44,52.7
42117,Tioga County,PA,42274,41980,0.7,41981,5.8,19.9,19.6,50.5,97.2,0.9,0.3,0.5,0.0,1.1,1.3,96.1,88.1,1.1,2.3,88.4,19.1,4129,23.5,21492,74.3,10.0,116000,17058,2.37,22621,44187,15.3,890,11332,-2.4,2535,3288,0.0,0.0,0.0,0.0,0.0,22.5,463131,201818,413451,10162,39984,79,1133.79,37.0
42119,Union County,PA,44874,44949,-0.2,44947,4.4,18.1,16.1,45.0,88.9,7.7,0.5,1.6,0.1,1.3,5.7,84.6,83.6,3.9,9.9,84.8,21.2,3467,21.3,17064,73.3,14.7,154300,15062,2.37,22259,48528,12.3,879,14919,-0.3,2658,3343,0.0,0.0,0.0,0.0,0.0,24.2,0,0,372075,8536,80214,57,315.98,142.2
42121,Venango County,PA,53529,54983,-2.6,54984,5.3,20.3,19.9,50.8,97.0,1.2,0.2,0.4,0.0,1.1,1.1,96.1,86.9,0.8,1.9,88.8,15.4,5260,21.6,27269,74.6,11.8,81000,22547,2.36,22060,41977,16.0,1205,16494,-2.3,2905,3755,0.0,0.0,0.0,0.0,0.0,18.0,1113025,0,594243,10846,44284,41,674.28,81.5
42123,Warren County,PA,40703,41815,-2.7,41815,4.9,19.8,20.7,49.8,97.9,0.5,0.3,0.4,0.0,0.9,0.9,97.1,90.4,1.3,3.2,89.6,17.9,4187,19.8,23375,77.0,11.5,88700,17257,2.35,24179,43764,12.6,952,13988,-0.5,2174,2563,0.0,0.0,0.0,0.0,0.0,25.3,0,0,485347,11837,34962,19,884.14,47.3
42125,Washington County,PA,208187,207820,0.2,207820,5.0,19.7,18.9,51.1,94.0,3.2,0.1,0.9,0.0,1.7,1.5,92.8,88.0,1.7,3.2,90.4,25.6,18403,26.2,93912,76.1,14.3,143600,84098,2.41,28433,53693,10.5,5037,82272,-3.3,12102,16589,0.0,0.0,0.5,0.0,0.8,23.2,3672862,2454714,2283225,11097,233718,453,856.99,242.5
42127,Wayne County,PA,51401,52825,-2.7,52822,4.1,17.6,20.7,46.9,94.5,3.6,0.3,0.6,0.0,1.0,4.2,90.9,88.0,3.5,6.2,87.7,19.2,5172,28.8,31864,79.7,5.9,179900,19558,2.48,24005,49313,12.2,1311,12236,-0.3,3840,5809,0.0,0.0,0.0,0.0,0.0,26.8,115047,111976,692267,13355,187793,110,725.6,72.8
42129,Westmoreland County,PA,359320,365169,-1.6,365169,4.6,18.8,20.7,51.2,95.1,2.5,0.1,0.9,0.0,1.4,1.1,94.3,90.9,1.5,3.1,92.1,25.3,33249,26.4,168255,76.3,14.2,133600,152109,2.34,28051,50736,10.2,8669,123087,0.3,20906,29746,1.2,0.0,1.3,0.0,0.3,25.2,7076972,5390535,4154689,11441,454326,391,1027.55,355.4
42131,Wyoming County,PA,28131,28276,-0.5,28276,5.0,20.5,18.4,49.6,97.2,0.9,0.2,0.5,0.0,1.0,1.8,95.6,90.2,1.3,2.7,89.2,17.4,2471,26.2,13314,77.6,10.0,155100,10992,2.49,24195,48482,12.1,646,11026,1.6,1819,1865,0.0,0.0,0.0,0.0,0.0,0.0,0,95247,288579,10329,22304,40,397.32,71.2
42133,York County,PA,440755,435002,1.3,434972,5.7,22.4,15.9,50.5,89.7,6.5,0.3,1.5,0.1,2.0,6.5,84.8,87.7,3.4,6.6,88.1,22.0,34528,26.6,180653,75.1,14.1,174200,167592,2.55,28132,58745,10.1,8578,159069,-0.5,24995,33591,0.0,0.0,1.9,0.0,1.6,29.1,11957398,3822893,4942667,11724,527937,816,904.18,481.1
44000,Rhode Island,,1055173,1052931,0.2,1052567,5.2,20.2,15.7,51.5,85.1,7.7,0.9,3.5,0.2,2.6,14.0,74.5,86.5,13.1,21.1,85.2,31.3,70621,23.6,462625,61.2,40.3,247400,410058,2.46,30469,56361,13.6,28026,408489,1.4,73758,96822,3.3,0.4,2.1,0.0,6.0,27.3,12061517,9182788,12286485,11646,2148674,952,1033.81,1018.1
44001,Bristol County,RI,49060,49875,-1.6,49875,4.0,19.6,18.8,51.8,95.3,1.1,0.2,1.8,0.0,1.6,2.4,93.2,87.6,9.0,13.1,89.8,43.7,3324,25.8,20803,72.4,29.3,341000,19174,2.42,38893,71238,6.4,1231,12710,3.0,4166,4937,0.0,0.0,1.1,0.0,1.6,33.9,496520,227408,295711,5917,68287,30,24.16,2064.0
44003,Kent County,RI,165128,166158,-0.6,166158,4.9,19.4,17.4,51.7,93.4,1.9,0.4,2.5,0.1,1.8,4.2,90.0,90.1,5.9,8.4,90.4,30.0,13771,23.9,73595,71.4,27.1,220200,68880,2.38,33814,62279,8.7,4638,68044,1.4,11127,16759,0.6,0.0,2.0,0.0,1.7,24.6,3039063,1381329,3242897,19228,398643,144,168.53,985.9
44005,Newport County,RI,82358,83141,-0.9,82888,4.4,18.5,19.3,50.9,90.7,4.1,0.5,1.8,0.1,2.7,5.3,86.7,83.8,6.9,9.4,92.7,44.7,8576,22.1,41861,62.6,29.3,355800,34774,2.28,40293,71713,8.3,2710,29934,-0.8,7428,9794,1.7,0.0,1.4,0.0,2.2,24.3,346092,263963,1096241,13483,343003,185,102.39,809.6
44007,Providence County,RI,631974,626663,0.8,626667,5.8,21.1,14.2,51.5,79.7,11.4,1.2,4.4,0.2,3.0,20.9,64.1,85.7,17.9,29.7,80.7,26.4,35075,23.1,263473,54.3,51.7,224100,237800,2.52,26308,49297,17.1,15524,254490,1.2,39945,51806,5.5,0.5,2.6,0.0,9.7,28.1,6422854,5856937,5924945,9430,1065946,342,409.5,1530.3
44009,Washington County,RI,126653,127094,-0.3,126979,3.8,18.0,17.9,51.7,93.7,1.4,0.9,2.1,0.0,1.8,3.0,91.3,87.0,4.3,6.6,92.7,43.5,9875,25.9,62893,74.5,18.3,321900,49430,2.44,37023,72138,8.9,3723,40756,2.6,11092,14253,0.7,0.4,1.1,0.0,1.0,26.0,1756988,1453151,1726691,13619,272795,251,329.24,385.7
45000,South Carolina,,4832482,4625401,4.5,4625364,6.0,22.4,15.8,51.4,68.3,27.8,0.5,1.5,0.1,1.7,5.4,63.9,84.7,4.8,6.8,84.5,25.1,391660,23.5,2188129,69.1,17.9,137400,1780251,2.55,23943,44779,18.1,101545,1583213,2.2,308746,360397,12.1,0.5,1.8,0.1,1.7,27.6,93977455,40498047,54298410,12273,8383463,27537,30060.7,153.9
45001,Abbeville County,SC,24965,25416,-1.8,25417,5.4,21.5,19.4,51.5,69.7,28.3,0.3,0.4,0.0,1.2,1.2,68.8,89.6,1.0,2.3,76.8,12.2,1944,27.1,12002,76.4,6.2,91200,9809,2.49,18134,35947,21.6,335,4387,2.7,1393,1385,19.1,0.0,0.0,0.0,0.0,33.4,657498,0,71936,2841,10963,41,490.48,51.8
45003,Aiken County,SC,164753,160106,2.9,160099,5.7,22.1,17.5,51.5,71.4,25.1,0.5,0.9,0.1,1.9,5.4,67.0,88.0,3.4,5.2,84.8,24.0,14081,25.2,74032,73.3,9.4,124600,63388,2.5,24769,44509,18.9,2674,47188,-0.9,9909,11931,11.2,1.0,1.8,0.0,2.4,31.0,3959342,0,1599845,10450,172893,678,1071.03,149.5
45005,Allendale County,SC,9695,10419,-6.9,10419,5.1,19.5,16.3,46.1,25.4,72.9,0.3,0.6,0.0,0.8,2.9,23.3,89.5,1.4,2.6,71.9,15.0,622,23.4,4433,63.5,10.4,65400,3424,2.63,13334,25252,36.0,125,1628,7.6,482,410,0.0,0.0,0.0,0.0,0.0,0.0,385377,0,32596,3129,2949,27,408.09,25.5
45007,Anderson County,SC,192810,187123,3.0,187126,6.0,23.3,17.0,51.7,80.6,16.6,0.3,0.9,0.0,1.5,3.5,77.7,86.7,2.5,3.8,81.7,19.3,14754,23.4,85449,72.9,11.9,123400,73296,2.53,22081,41579,16.8,3650,54617,2.0,11711,13212,5.7,0.4,1.1,0.0,0.8,25.8,4886331,0,2004732,11128,235779,863,715.43,261.6
45009,Bamberg County,SC,15182,15987,-5.0,15987,5.1,20.1,18.3,51.8,37.0,61.1,0.4,0.5,0.1,1.0,1.9,35.8,90.0,1.8,1.8,75.5,17.5,1329,23.6,7621,75.9,5.8,74700,5883,2.47,18902,31483,27.6,262,3069,-1.8,762,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,102813,6679,9368,10,393.37,40.6
45011,Barnwell County,SC,21959,22621,-2.9,22621,7.0,25.3,15.9,52.3,53.1,44.1,0.6,0.7,0.0,1.5,2.5,51.2,91.6,1.3,2.5,79.7,11.2,1535,25.3,10378,74.6,5.9,72400,8416,2.63,18862,35231,29.1,353,4756,0.4,1389,1450,20.8,0.0,0.0,0.0,0.0,32.9,681251,0,169135,7361,14706,37,548.39,41.2
45013,Beaufort County,SC,175852,162233,8.4,162233,5.8,19.9,24.1,50.9,77.1,19.1,0.4,1.4,0.1,1.8,11.4,67.1,81.7,10.3,13.9,91.3,37.6,18885,20.9,94287,71.4,24.4,275500,64417,2.46,32503,57316,12.5,4800,49929,0.8,14067,16367,7.4,0.0,1.7,0.0,2.0,25.5,223434,298190,2255071,15240,530485,1197,576.28,281.5
45015,Berkeley County,SC,198205,177850,11.4,177843,6.8,24.4,12.3,50.2,68.9,25.1,0.7,2.5,0.2,2.7,6.1,63.9,82.9,5.8,7.8,86.7,21.3,20705,25.5,77272,70.3,14.7,150400,65392,2.77,24165,52427,14.4,2722,39368,0.2,11146,12070,13.4,0.3,2.4,0.0,0.0,28.3,5527306,1766505,1552266,9497,161164,1977,1098.86,161.8
45017,Calhoun County,SC,14878,15176,-2.0,15175,5.2,20.4,19.7,51.3,55.8,41.9,0.6,0.3,0.1,1.2,3.2,53.5,93.3,2.0,2.9,82.8,16.9,1279,27.1,7298,80.1,4.5,100600,6163,2.43,23023,40704,18.2,238,3373,3.1,889,1038,0.0,0.0,0.0,0.0,0.0,0.0,0,144519,66836,4523,4052,28,381.15,39.8
45019,Charleston County,SC,381015,350204,8.8,350209,6.1,20.2,14.5,51.6,67.7,28.6,0.4,1.6,0.1,1.5,5.1,63.4,80.4,5.4,7.2,88.3,39.4,31268,22.4,178050,60.6,29.3,236100,143717,2.41,30158,50792,18.2,12138,183068,1.8,33229,38458,9.9,0.3,1.3,0.0,1.4,27.3,5338128,3267396,6320992,18348,1382702,3123,916.09,382.3
45021,Cherokee County,SC,56024,55467,1.0,55342,6.3,23.9,15.2,51.5,76.5,20.7,0.5,0.7,0.1,1.5,4.1,73.2,87.3,2.5,4.4,75.0,14.3,3620,20.4,23986,66.9,10.1,83600,20762,2.63,18240,34202,23.0,975,16743,1.4,2444,3432,0.0,0.0,1.0,0.0,0.0,26.3,2484926,0,718119,13261,68158,143,392.66,140.9
45023,Chester County,SC,32337,33140,-2.4,33140,6.3,23.0,16.7,51.5,60.5,37.0,0.5,0.5,0.0,1.5,1.8,59.0,92.3,1.0,1.2,78.0,12.4,2641,31.0,14603,75.6,6.8,82500,12368,2.63,18098,33103,24.5,527,6709,4.4,1545,1724,0.0,0.0,0.0,0.0,0.0,23.0,1407542,0,210872,6460,25201,26,580.66,57.1
45025,Chesterfield County,SC,46125,46738,-1.3,46734,5.8,23.0,16.0,51.3,64.5,32.5,0.7,0.6,0.1,1.7,3.9,61.3,89.5,2.3,3.5,74.9,12.6,3177,23.9,21281,69.8,8.6,79400,17622,2.6,17140,31252,26.8,691,12171,4.7,2260,3159,15.7,0.0,0.0,0.0,0.8,0.0,1361004,150305,298054,6947,30532,50,799.08,58.5
45027,Clarendon County,SC,34113,34966,-2.4,34971,5.1,20.4,19.8,50.7,49.4,48.7,0.3,0.6,0.0,0.9,3.0,47.3,88.7,1.5,3.4,77.7,13.0,2909,28.3,17387,72.9,5.7,85900,12690,2.6,17665,31410,24.9,477,5454,4.0,2077,2730,30.1,0.0,1.9,0.0,0.0,35.4,291386,54836,296362,9062,29787,97,606.94,57.6
45029,Colleton County,SC,37771,38892,-2.9,38892,6.0,23.0,18.6,52.1,58.9,38.3,0.8,0.4,0.0,1.6,3.1,56.5,93.2,1.9,3.3,78.8,14.7,4023,33.4,19707,74.4,7.5,89900,14905,2.55,18769,33233,20.6,730,7380,-4.3,2824,3261,20.4,0.0,0.0,0.0,0.0,23.5,245234,0,419700,10721,55994,37,1056.49,36.8
