instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
12781,6/21/2012,3,1,6,17,0,4,1,1,0.88,0.7879,0.37,0,615
12782,6/21/2012,3,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194,640
12783,6/21/2012,3,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239,499
12784,6/21/2012,3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194,436
12785,6/21/2012,3,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194,311
12786,6/21/2012,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642,243
12787,6/21/2012,3,1,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896,146
12788,6/22/2012,3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045,93
12789,6/22/2012,3,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642,31
12790,6/22/2012,3,1,6,2,0,5,1,1,0.74,0.7121,0.79,0,12
12791,6/22/2012,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0,7
12792,6/22/2012,3,1,6,4,0,5,1,2,0.76,0.7273,0.66,0,10
12793,6/22/2012,3,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896,38
12794,6/22/2012,3,1,6,6,0,5,1,2,0.74,0.697,0.66,0,122
12795,6/22/2012,3,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642,359
12796,6/22/2012,3,1,6,8,0,5,1,1,0.76,0.697,0.55,0.1343,613
12797,6/22/2012,3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239,333
12798,6/22/2012,3,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582,185
12799,6/22/2012,3,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642,236
12800,6/22/2012,3,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343,254
12801,6/22/2012,3,1,6,13,0,5,1,1,0.88,0.803,0.39,0.2239,300
12802,6/22/2012,3,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239,263
12803,6/22/2012,3,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582,284
12804,6/22/2012,3,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239,380
12805,6/22/2012,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642,646
12806,6/22/2012,3,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194,505
12807,6/22/2012,3,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224,362
12808,6/22/2012,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224,202
12809,6/22/2012,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836,217
12810,6/22/2012,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343,197
12811,6/22/2012,3,1,6,23,0,5,1,2,0.66,0.6212,0.74,0,174
12812,6/23/2012,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0,116
12813,6/23/2012,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343,123
12814,6/23/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194,93
12815,6/23/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896,42
12816,6/23/2012,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642,19
12817,6/23/2012,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194,12
12818,6/23/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896,47
12819,6/23/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642,78
12820,6/23/2012,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239,167
12821,6/23/2012,3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194,332
12822,6/23/2012,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194,494
12823,6/23/2012,3,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239,516
12824,6/23/2012,3,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194,602
12825,6/23/2012,3,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194,564
12826,6/23/2012,3,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537,609
12827,6/23/2012,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284,483
12828,6/23/2012,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985,513
12829,6/23/2012,3,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537,530
12830,6/23/2012,3,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985,481
12831,6/23/2012,3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194,425
12832,6/23/2012,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194,386
12833,6/23/2012,3,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343,322
12834,6/23/2012,3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045,279
12835,6/23/2012,3,1,6,23,0,6,0,1,0.72,0.6515,0.44,0,225
12836,6/24/2012,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0,163
12837,6/24/2012,3,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896,127
12838,6/24/2012,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0,114
12839,6/24/2012,3,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896,60
12840,6/24/2012,3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0,13
12841,6/24/2012,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343,8
12842,6/24/2012,3,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642,25
12843,6/24/2012,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045,71
12844,6/24/2012,3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0,141
12845,6/24/2012,3,1,6,9,0,0,0,1,0.72,0.6667,0.51,0,232
12846,6/24/2012,3,1,6,10,0,0,0,1,0.76,0.6818,0.4,0,452
12847,6/24/2012,3,1,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343,506
12848,6/24/2012,3,1,6,12,0,0,0,1,0.8,0.697,0.33,0.2239,556
12849,6/24/2012,3,1,6,13,0,0,0,1,0.8,0.697,0.33,0.2836,585
12850,6/24/2012,3,1,6,14,0,0,0,1,0.84,0.7273,0.3,0.2985,551
12851,6/24/2012,3,1,6,15,0,0,0,1,0.86,0.7424,0.28,0.2239,487
12852,6/24/2012,3,1,6,16,0,0,0,1,0.84,0.7273,0.3,0.2537,461
12853,6/24/2012,3,1,6,17,0,0,0,1,0.84,0.7273,0.32,0.2537,532
12854,6/24/2012,3,1,6,18,0,0,0,1,0.82,0.7273,0.34,0.2537,534
12855,6/24/2012,3,1,6,19,0,0,0,1,0.8,0.7121,0.38,0.2985,423
12856,6/24/2012,3,1,6,20,0,0,0,1,0.78,0.697,0.46,0.2537,332
12857,6/24/2012,3,1,6,21,0,0,0,1,0.76,0.697,0.55,0.2239,253
12858,6/24/2012,3,1,6,22,0,0,0,1,0.74,0.6818,0.55,0.1045,178
12859,6/24/2012,3,1,6,23,0,0,0,1,0.74,0.6818,0.58,0.1045,87
12860,6/25/2012,3,1,6,0,0,1,1,1,0.72,0.6818,0.62,0.2537,68
12861,6/25/2012,3,1,6,1,0,1,1,1,0.7,0.6515,0.65,0.2239,31
12862,6/25/2012,3,1,6,2,0,1,1,1,0.7,0.6515,0.7,0.2239,14
12863,6/25/2012,3,1,6,3,0,1,1,1,0.68,0.6364,0.69,0.2537,5
12864,6/25/2012,3,1,6,4,0,1,1,1,0.66,0.6061,0.78,0.2537,4
12865,6/25/2012,3,1,6,5,0,1,1,1,0.66,0.6212,0.74,0.1642,43
12866,6/25/2012,3,1,6,6,0,1,1,1,0.64,0.5909,0.78,0.1642,158
12867,6/25/2012,3,1,6,7,0,1,1,1,0.66,0.6212,0.74,0.2239,485
12868,6/25/2012,3,1,6,8,0,1,1,1,0.66,0.6212,0.69,0.194,608
12869,6/25/2012,3,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.194,268
12870,6/25/2012,3,1,6,10,0,1,1,1,0.76,0.697,0.55,0.1642,184
12871,6/25/2012,3,1,6,11,0,1,1,1,0.8,0.7273,0.43,0.3284,181
12872,6/25/2012,3,1,6,12,0,1,1,2,0.76,0.6818,0.45,0.2985,270
12873,6/25/2012,3,1,6,13,0,1,1,1,0.72,0.6667,0.51,0.2985,260
12874,6/25/2012,3,1,6,14,0,1,1,1,0.78,0.697,0.43,0.2537,251
12875,6/25/2012,3,1,6,15,0,1,1,1,0.78,0.6818,0.38,0.4627,233
12876,6/25/2012,3,1,6,16,0,1,1,1,0.8,0.697,0.31,0.3881,414
12877,6/25/2012,3,1,6,17,0,1,1,1,0.8,0.6818,0.24,0.4627,833
12878,6/25/2012,3,1,6,18,0,1,1,1,0.76,0.6667,0.27,0.4478,791
12879,6/25/2012,3,1,6,19,0,1,1,1,0.74,0.6515,0.27,0.4627,582
12880,6/25/2012,3,1,6,20,0,1,1,1,0.72,0.6515,0.3,0.4478,475
12881,6/25/2012,3,1,6,21,0,1,1,1,0.68,0.6212,0.3,0.3284,331
12882,6/25/2012,3,1,6,22,0,1,1,1,0.66,0.6212,0.29,0.3881,187
12883,6/25/2012,3,1,6,23,0,1,1,1,0.64,0.6212,0.33,0.3284,103
12884,6/26/2012,3,1,6,0,0,2,1,1,0.62,0.6212,0.33,0.3284,37
12885,6/26/2012,3,1,6,1,0,2,1,1,0.6,0.6212,0.35,0.3881,30
12886,6/26/2012,3,1,6,2,0,2,1,1,0.56,0.5303,0.43,0.2836,9
12887,6/26/2012,3,1,6,3,0,2,1,1,0.54,0.5152,0.45,0.2836,9
12888,6/26/2012,3,1,6,4,0,2,1,1,0.54,0.5152,0.45,0.2985,10
12889,6/26/2012,3,1,6,5,0,2,1,1,0.52,0.5,0.48,0.3881,39
12890,6/26/2012,3,1,6,6,0,2,1,1,0.52,0.5,0.52,0.2985,188
12891,6/26/2012,3,1,6,7,0,2,1,1,0.52,0.5,0.52,0.3582,552
12892,6/26/2012,3,1,6,8,0,2,1,1,0.56,0.5303,0.49,0.3284,656
12893,6/26/2012,3,1,6,9,0,2,1,1,0.58,0.5455,0.46,0.4179,328
12894,6/26/2012,3,1,6,10,0,2,1,1,0.62,0.6212,0.41,0.3582,190
12895,6/26/2012,3,1,6,11,0,2,1,1,0.64,0.6212,0.36,0.4179,235
12896,6/26/2012,3,1,6,12,0,2,1,1,0.66,0.6212,0.34,0.4478,308
12897,6/26/2012,3,1,6,13,0,2,1,1,0.7,0.6364,0.3,0.4627,306
12898,6/26/2012,3,1,6,14,0,2,1,1,0.7,0.6364,0.3,0.4627,267
12899,6/26/2012,3,1,6,15,0,2,1,1,0.72,0.6515,0.28,0.4627,317
12900,6/26/2012,3,1,6,16,0,2,1,1,0.72,0.6364,0.26,0.4925,416
12901,6/26/2012,3,1,6,17,0,2,1,1,0.72,0.6515,0.28,0.4179,900
12902,6/26/2012,3,1,6,18,0,2,1,1,0.72,0.6515,0.28,0.3582,824
12903,6/26/2012,3,1,6,19,0,2,1,1,0.72,0.6515,0.28,0.2239,612
12904,6/26/2012,3,1,6,20,0,2,1,1,0.7,0.6364,0.3,0.2836,505
12905,6/26/2012,3,1,6,21,0,2,1,1,0.68,0.6364,0.34,0.194,328
12906,6/26/2012,3,1,6,22,0,2,1,1,0.66,0.6212,0.34,0.2537,245
12907,6/26/2012,3,1,6,23,0,2,1,1,0.62,0.6212,0.41,0.1343,131
12908,6/27/2012,3,1,6,0,0,3,1,1,0.62,0.6212,0.41,0.194,54
12909,6/27/2012,3,1,6,1,0,3,1,1,0.6,0.6212,0.43,0.1642,23
12910,6/27/2012,3,1,6,2,0,3,1,1,0.56,0.5303,0.49,0.1343,14
12911,6/27/2012,3,1,6,3,0,3,1,1,0.58,0.5455,0.46,0.0896,8
12912,6/27/2012,3,1,6,4,0,3,1,1,0.6,0.6212,0.4,0.2537,11
12913,6/27/2012,3,1,6,5,0,3,1,1,0.6,0.6212,0.43,0.2836,36
12914,6/27/2012,3,1,6,6,0,3,1,1,0.58,0.5455,0.46,0.2836,200
12915,6/27/2012,3,1,6,7,0,3,1,1,0.6,0.6212,0.43,0.3582,527
12916,6/27/2012,3,1,6,8,0,3,1,1,0.62,0.6212,0.43,0.3284,687
12917,6/27/2012,3,1,6,9,0,3,1,1,0.66,0.6212,0.41,0.3582,282
12918,6/27/2012,3,1,6,10,0,3,1,1,0.7,0.6364,0.37,0.2537,172
12919,6/27/2012,3,1,6,11,0,3,1,1,0.74,0.6515,0.3,0.3284,209
12920,6/27/2012,3,1,6,12,0,3,1,1,0.76,0.6667,0.29,0.2985,322
12921,6/27/2012,3,1,6,13,0,3,1,1,0.8,0.697,0.27,0.3284,321
12922,6/27/2012,3,1,6,14,0,3,1,1,0.8,0.6818,0.24,0.3582,270
12923,6/27/2012,3,1,6,15,0,3,1,1,0.8,0.697,0.26,0.4627,249
12924,6/27/2012,3,1,6,16,0,3,1,1,0.82,0.697,0.24,0.4478,392
12925,6/27/2012,3,1,6,17,0,3,1,1,0.82,0.697,0.24,0.3881,843
12926,6/27/2012,3,1,6,18,0,3,1,1,0.8,0.697,0.27,0.3284,804
12927,6/27/2012,3,1,6,19,0,3,1,1,0.78,0.6818,0.29,0.3284,643
12928,6/27/2012,3,1,6,20,0,3,1,1,0.76,0.6667,0.31,0.194,445
12929,6/27/2012,3,1,6,21,0,3,1,1,0.74,0.6515,0.35,0.1343,367
12930,6/27/2012,3,1,6,22,0,3,1,1,0.72,0.6515,0.39,0.0896,297
12931,6/27/2012,3,1,6,23,0,3,1,1,0.68,0.6364,0.47,0.1343,159
12932,6/28/2012,3,1,6,0,0,4,1,1,0.66,0.6212,0.5,0.1045,54
12933,6/28/2012,3,1,6,1,0,4,1,1,0.66,0.6212,0.54,0,25
12934,6/28/2012,3,1,6,2,0,4,1,1,0.66,0.6212,0.5,0.0896,13
12935,6/28/2012,3,1,6,3,0,4,1,1,0.66,0.6212,0.5,0.0896,7
12936,6/28/2012,3,1,6,4,0,4,1,1,0.62,0.6061,0.61,0.1045,11
12937,6/28/2012,3,1,6,5,0,4,1,1,0.62,0.6212,0.57,0.0896,47
12938,6/28/2012,3,1,6,6,0,4,1,1,0.62,0.6212,0.57,0.0896,193
12939,6/28/2012,3,1,6,7,0,4,1,1,0.62,0.6061,0.61,0.1045,508
12940,6/28/2012,3,1,6,8,0,4,1,1,0.66,0.6212,0.5,0.1343,617
12941,6/28/2012,3,1,6,9,0,4,1,1,0.7,0.6515,0.54,0.1642,351
12942,6/28/2012,3,1,6,10,0,4,1,1,0.74,0.6667,0.48,0.194,184
12943,6/28/2012,3,1,6,11,0,4,1,1,0.8,0.697,0.31,0.194,211
12944,6/28/2012,3,1,6,12,0,4,1,1,0.84,0.7121,0.26,0.2836,276
12945,6/28/2012,3,1,6,13,0,4,1,1,0.86,0.7424,0.26,0.2239,236
12946,6/28/2012,3,1,6,14,0,4,1,1,0.86,0.7273,0.25,0.3284,254
12947,6/28/2012,3,1,6,15,0,4,1,1,0.86,0.7273,0.25,0.3284,219
12948,6/28/2012,3,1,6,16,0,4,1,1,0.88,0.7424,0.23,0.194,387
12949,6/28/2012,3,1,6,17,0,4,1,1,0.88,0.7424,0.22,0.194,705
12950,6/28/2012,3,1,6,18,0,4,1,1,0.86,0.7273,0.25,0.2239,697
12951,6/28/2012,3,1,6,19,0,4,1,1,0.84,0.7273,0.3,0.2985,571
12952,6/28/2012,3,1,6,20,0,4,1,1,0.82,0.7273,0.34,0.194,470
12953,6/28/2012,3,1,6,21,0,4,1,1,0.76,0.697,0.55,0.194,398
12954,6/28/2012,3,1,6,22,0,4,1,1,0.76,0.697,0.52,0.1642,274
12955,6/28/2012,3,1,6,23,0,4,1,1,0.74,0.6667,0.48,0.1343,171
12956,6/29/2012,3,1,6,0,0,5,1,1,0.74,0.6667,0.48,0.1343,114
12957,6/29/2012,3,1,6,1,0,5,1,1,0.74,0.6667,0.51,0.1642,42
12958,6/29/2012,3,1,6,2,0,5,1,1,0.72,0.6667,0.58,0.194,18
12959,6/29/2012,3,1,6,3,0,5,1,1,0.72,0.6667,0.58,0.194,8
12960,6/29/2012,3,1,6,4,0,5,1,1,0.7,0.6515,0.65,0.1642,10
12961,6/29/2012,3,1,6,5,0,5,1,1,0.7,0.6515,0.61,0.1045,45
12962,6/29/2012,3,1,6,6,0,5,1,2,0.7,0.6515,0.61,0.1642,163
12963,6/29/2012,3,1,6,7,0,5,1,1,0.7,0.6515,0.61,0.1045,380
12964,6/29/2012,3,1,6,8,0,5,1,2,0.74,0.6818,0.55,0.1045,624
12965,6/29/2012,3,1,6,9,0,5,1,1,0.76,0.697,0.55,0.1642,300
12966,6/29/2012,3,1,6,10,0,5,1,1,0.9,0.8333,0.39,0.2985,171
12967,6/29/2012,3,1,6,11,0,5,1,2,0.9,0.8485,0.42,0.2836,188
12968,6/29/2012,3,1,6,12,0,5,1,2,0.92,0.8788,0.4,0.2537,226
12969,6/29/2012,3,1,6,13,0,5,1,1,0.94,0.8788,0.38,0.194,239
12970,6/29/2012,3,1,6,14,0,5,1,1,0.96,0.9091,0.36,0.2239,233
12971,6/29/2012,3,1,6,15,0,5,1,1,0.96,0.9091,0.36,0,230
12972,6/29/2012,3,1,6,16,0,5,1,1,0.96,0.9091,0.36,0,351
12973,6/29/2012,3,1,6,17,0,5,1,1,0.98,0.9242,0.34,0.194,539
12974,6/29/2012,3,1,6,18,0,5,1,1,0.96,0.8636,0.31,0,464
12975,6/29/2012,3,1,6,19,0,5,1,1,0.9,0.8788,0.47,0.194,363
12976,6/29/2012,3,1,6,20,0,5,1,1,0.92,0.8939,0.42,0.2537,308
12977,6/29/2012,3,1,6,21,0,5,1,2,0.86,0.8333,0.53,0.194,236
12978,6/29/2012,3,1,6,22,0,5,1,3,0.82,0.8333,0.63,0.194,163
12979,6/29/2012,3,1,6,23,0,5,1,3,0.82,0.8333,0.63,0.194,48
12980,6/30/2012,3,1,6,0,0,6,0,3,0.64,0.5758,0.89,0.1642,69
12981,6/30/2012,3,1,6,1,0,6,0,3,0.64,0.5758,0.89,0.2239,58
12982,6/30/2012,3,1,6,2,0,6,0,2,0.64,0.5758,0.89,0,61
12983,6/30/2012,3,1,6,3,0,6,0,2,0.64,0.5758,0.89,0,23
12984,6/30/2012,3,1,6,4,0,6,0,2,0.62,0.5455,0.94,0,18
12985,6/30/2012,3,1,6,5,0,6,0,1,0.64,0.5758,0.89,0.1642,10
12986,6/30/2012,3,1,6,6,0,6,0,1,0.64,0.5758,0.89,0.1642,42
12987,6/30/2012,3,1,6,7,0,6,0,1,0.64,0.5758,0.89,0.1642,92
12988,6/30/2012,3,1,6,8,0,6,0,1,0.64,0.5758,0.89,0.1642,194
12989,6/30/2012,3,1,6,9,0,6,0,1,0.64,0.5758,0.89,0.1642,275
12990,6/30/2012,3,1,6,10,0,6,0,1,0.88,0.7727,0.3,0.2537,404
12991,6/30/2012,3,1,6,11,0,6,0,1,0.88,0.7727,0.3,0.2537,452
12992,6/30/2012,3,1,6,12,0,6,0,1,0.88,0.7727,0.3,0.2537,471
12993,6/30/2012,3,1,6,13,0,6,0,1,0.88,0.7727,0.3,0.2537,428
12994,6/30/2012,3,1,6,14,0,6,0,1,0.88,0.7727,0.3,0.2537,409
12995,6/30/2012,3,1,6,15,0,6,0,1,0.88,0.7727,0.3,0.2537,404
12996,6/30/2012,3,1,6,16,0,6,0,1,0.9,0.7879,0.29,0.1642,373
12997,6/30/2012,3,1,6,17,0,6,0,1,0.88,0.7727,0.32,0.1343,362
12998,6/30/2012,3,1,6,18,0,6,0,1,0.88,0.7879,0.35,0,339
12999,6/30/2012,3,1,6,19,0,6,0,1,0.84,0.7576,0.44,0.2537,374
13000,6/30/2012,3,1,6,20,0,6,0,1,0.82,0.7727,0.52,0.1642,292
13001,6/30/2012,3,1,6,21,0,6,0,1,0.82,0.7727,0.52,0.1642,213
13002,6/30/2012,3,1,6,22,0,6,0,1,0.78,0.7424,0.62,0.1642,172
13003,6/30/2012,3,1,6,23,0,6,0,1,0.78,0.7424,0.62,0.0896,152
13004,7/1/2012,3,1,7,0,0,0,0,1,0.76,0.7273,0.66,0,149
13005,7/1/2012,3,1,7,1,0,0,0,1,0.74,0.697,0.7,0.1343,93
13006,7/1/2012,3,1,7,2,0,0,0,1,0.72,0.697,0.74,0.0896,90
13007,7/1/2012,3,1,7,3,0,0,0,1,0.72,0.7121,0.84,0.1343,33
13008,7/1/2012,3,1,7,4,0,0,0,1,0.7,0.6667,0.79,0.194,4
13009,7/1/2012,3,1,7,5,0,0,0,1,0.68,0.6364,0.79,0.1045,10
13010,7/1/2012,3,1,7,6,0,0,0,1,0.7,0.6667,0.79,0.0896,27
13011,7/1/2012,3,1,7,7,0,0,0,1,0.74,0.697,0.7,0,50
13012,7/1/2012,3,1,7,8,0,0,0,1,0.78,0.7424,0.62,0.1045,142
13013,7/1/2012,3,1,7,9,0,0,0,1,0.82,0.7879,0.56,0,219
13014,7/1/2012,3,1,7,10,0,0,0,1,0.86,0.7879,0.44,0.2985,366
13015,7/1/2012,3,1,7,11,0,0,0,1,0.88,0.803,0.39,0.2239,377
13016,7/1/2012,3,1,7,12,0,0,0,1,0.9,0.8182,0.37,0.2239,433
13017,7/1/2012,3,1,7,13,0,0,0,1,0.92,0.8333,0.33,0.2537,420
13018,7/1/2012,3,1,7,14,0,0,0,1,0.92,0.8333,0.33,0.2537,444
13019,7/1/2012,3,1,7,15,0,0,0,1,0.9,0.8182,0.37,0.2836,345
13020,7/1/2012,3,1,7,16,0,0,0,1,0.92,0.8333,0.33,0.2985,313
13021,7/1/2012,3,1,7,17,0,0,0,1,0.92,0.803,0.26,0.2985,413
13022,7/1/2012,3,1,7,18,0,0,0,1,0.88,0.7727,0.32,0.3582,370
13023,7/1/2012,3,1,7,19,0,0,0,1,0.84,0.7424,0.39,0.1343,382
13024,7/1/2012,3,1,7,20,0,0,0,1,0.84,0.7424,0.39,0.1343,332
13025,7/1/2012,3,1,7,21,0,0,0,1,0.84,0.7424,0.39,0.1343,258
13026,7/1/2012,3,1,7,22,0,0,0,1,0.82,0.7424,0.43,0.1343,151
13027,7/1/2012,3,1,7,23,0,0,0,3,0.78,0.7121,0.52,0.1642,110
13028,7/2/2012,3,1,7,0,0,1,1,2,0.76,0.7121,0.58,0.2239,43
13029,7/2/2012,3,1,7,1,0,1,1,2,0.76,0.7121,0.58,0.194,17
13030,7/2/2012,3,1,7,2,0,1,1,2,0.74,0.6667,0.51,0.2537,15
13031,7/2/2012,3,1,7,3,0,1,1,2,0.72,0.6667,0.54,0.4179,5
13032,7/2/2012,3,1,7,4,0,1,1,2,0.72,0.6667,0.54,0.2985,12
13033,7/2/2012,3,1,7,5,0,1,1,2,0.72,0.6667,0.51,0,40
13034,7/2/2012,3,1,7,6,0,1,1,1,0.7,0.6515,0.58,0.1045,136
13035,7/2/2012,3,1,7,7,0,1,1,1,0.74,0.6667,0.51,0.1045,398
13036,7/2/2012,3,1,7,8,0,1,1,1,0.76,0.697,0.52,0.194,568
13037,7/2/2012,3,1,7,9,0,1,1,1,0.78,0.697,0.46,0.2537,295
13038,7/2/2012,3,1,7,10,0,1,1,1,0.8,0.7273,0.43,0.2537,174
13039,7/2/2012,3,1,7,11,0,1,1,1,0.84,0.7273,0.28,0.2985,201
13040,7/2/2012,3,1,7,12,0,1,1,1,0.84,0.7273,0.32,0.194,257
13041,7/2/2012,3,1,7,13,0,1,1,1,0.86,0.7576,0.34,0.2239,236
13042,7/2/2012,3,1,7,14,0,1,1,1,0.86,0.7576,0.34,0.2239,230
13043,7/2/2012,3,1,7,15,0,1,1,1,0.84,0.7424,0.36,0.194,234
13044,7/2/2012,3,1,7,16,0,1,1,1,0.84,0.7424,0.36,0.2836,365
13045,7/2/2012,3,1,7,17,0,1,1,1,0.84,0.7273,0.32,0.1343,747
13046,7/2/2012,3,1,7,18,0,1,1,1,0.84,0.7273,0.32,0.1642,730
13047,7/2/2012,3,1,7,19,0,1,1,1,0.78,0.697,0.43,0.1343,581
13048,7/2/2012,3,1,7,20,0,1,1,1,0.78,0.697,0.43,0.1343,395
13049,7/2/2012,3,1,7,21,0,1,1,1,0.76,0.6818,0.45,0.1343,258
13050,7/2/2012,3,1,7,22,0,1,1,1,0.74,0.6667,0.51,0.1642,188
13051,7/2/2012,3,1,7,23,0,1,1,1,0.74,0.6667,0.51,0.1045,102
13052,7/3/2012,3,1,7,0,0,2,1,1,0.72,0.6667,0.54,0,53
13053,7/3/2012,3,1,7,1,0,2,1,1,0.72,0.6667,0.58,0,14
13054,7/3/2012,3,1,7,2,0,2,1,1,0.72,0.6667,0.58,0,10
13055,7/3/2012,3,1,7,3,0,2,1,1,0.7,0.6515,0.65,0.1343,2
13056,7/3/2012,3,1,7,4,0,2,1,1,0.68,0.6364,0.65,0.1045,6
13057,7/3/2012,3,1,7,5,0,2,1,1,0.7,0.6515,0.61,0,35
13058,7/3/2012,3,1,7,6,0,2,1,1,0.7,0.6515,0.65,0.1343,154
13059,7/3/2012,3,1,7,7,0,2,1,1,0.74,0.6818,0.58,0,483
13060,7/3/2012,3,1,7,8,0,2,1,1,0.74,0.6818,0.62,0.0896,646
13061,7/3/2012,3,1,7,9,0,2,1,1,0.8,0.7424,0.49,0.1642,272
13062,7/3/2012,3,1,7,10,0,2,1,1,0.82,0.7424,0.43,0.2239,209
13063,7/3/2012,3,1,7,11,0,2,1,1,0.86,0.7576,0.34,0.194,217
13064,7/3/2012,3,1,7,12,0,2,1,1,0.88,0.7576,0.28,0.194,272
13065,7/3/2012,3,1,7,13,0,2,1,1,0.9,0.7727,0.25,0.1343,283
13066,7/3/2012,3,1,7,14,0,2,1,1,0.9,0.7727,0.25,0.194,310
13067,7/3/2012,3,1,7,15,0,2,1,2,0.9,0.7727,0.24,0,401
13068,7/3/2012,3,1,7,16,0,2,1,2,0.9,0.7727,0.24,0.194,527
13069,7/3/2012,3,1,7,17,0,2,1,2,0.86,0.7424,0.3,0.1642,722
13070,7/3/2012,3,1,7,18,0,2,1,2,0.86,0.7424,0.3,0,627
13071,7/3/2012,3,1,7,19,0,2,1,2,0.84,0.7424,0.36,0.1343,497
13072,7/3/2012,3,1,7,20,0,2,1,3,0.76,0.697,0.55,0.4925,376
13073,7/3/2012,3,1,7,21,0,2,1,2,0.7,0.6515,0.7,0.2836,196
13074,7/3/2012,3,1,7,22,0,2,1,1,0.68,0.6364,0.79,0.194,177
13075,7/3/2012,3,1,7,23,0,2,1,1,0.66,0.6061,0.83,0,171
13076,7/4/2012,3,1,7,0,1,3,0,1,0.68,0.6364,0.79,0.0896,159
13077,7/4/2012,3,1,7,1,1,3,0,1,0.68,0.6364,0.74,0,123
13078,7/4/2012,3,1,7,2,1,3,0,1,0.66,0.6061,0.83,0.1343,93
13079,7/4/2012,3,1,7,3,1,3,0,1,0.68,0.6364,0.74,0.194,32
13080,7/4/2012,3,1,7,4,1,3,0,1,0.68,0.6364,0.69,0.2537,16
13081,7/4/2012,3,1,7,5,1,3,0,1,0.66,0.6212,0.69,0,19
13082,7/4/2012,3,1,7,6,1,3,0,1,0.66,0.6212,0.69,0,32
13083,7/4/2012,3,1,7,7,1,3,0,1,0.68,0.6364,0.65,0,72
13084,7/4/2012,3,1,7,8,1,3,0,1,0.7,0.6515,0.61,0.1045,153
13085,7/4/2012,3,1,7,9,1,3,0,1,0.76,0.697,0.52,0,293
13086,7/4/2012,3,1,7,10,1,3,0,1,0.8,0.7273,0.46,0,447
13087,7/4/2012,3,1,7,11,1,3,0,1,0.82,0.7576,0.46,0.1343,485
